uid,eventType,datetime,home_stay
u41,HomeMobility,2013-03-27 00:14:51,False
u41,HomeMobility,2013-03-27 00:34:51,False
u41,HomeMobility,2013-03-27 00:54:51,False
u41,HomeMobility,2013-03-27 01:14:51,False
u41,HomeMobility,2013-03-27 01:34:51,False
u41,HomeMobility,2013-03-27 01:54:51,False
u41,HomeMobility,2013-03-27 02:14:51,False
u41,HomeMobility,2013-03-27 02:34:51,False
u41,HomeMobility,2013-03-27 02:54:51,False
u41,HomeMobility,2013-03-27 03:14:51,False
u41,HomeMobility,2013-03-27 03:34:51,False
u41,HomeMobility,2013-03-27 03:54:51,False
u41,HomeMobility,2013-03-27 04:14:51,False
u41,HomeMobility,2013-03-27 04:34:51,False
u41,HomeMobility,2013-03-27 04:54:51,False
u41,HomeMobility,2013-03-27 05:14:51,False
u41,HomeMobility,2013-03-27 05:34:51,False
u41,HomeMobility,2013-03-27 05:54:51,False
u41,HomeMobility,2013-03-27 06:14:51,False
u41,HomeMobility,2013-03-27 06:34:51,False
u41,HomeMobility,2013-03-27 06:54:51,False
u41,HomeMobility,2013-03-27 07:14:51,False
u41,HomeMobility,2013-03-27 07:34:52,False
u41,HomeMobility,2013-03-27 07:54:51,False
u41,HomeMobility,2013-03-27 08:14:51,False
u41,HomeMobility,2013-03-27 08:34:51,False
u41,HomeMobility,2013-03-27 08:54:51,False
u41,HomeMobility,2013-03-27 09:14:51,False
u41,HomeMobility,2013-03-27 09:34:51,False
u41,HomeMobility,2013-03-27 09:54:51,False
u41,HomeMobility,2013-03-27 10:14:51,False
u41,HomeMobility,2013-03-27 10:34:51,False
u41,HomeMobility,2013-03-27 10:54:51,False
u41,HomeMobility,2013-03-27 11:14:51,False
u41,HomeMobility,2013-03-27 11:34:51,False
u41,HomeMobility,2013-03-27 11:54:51,False
u41,HomeMobility,2013-03-27 12:14:51,False
u41,HomeMobility,2013-03-27 12:34:51,False
u41,HomeMobility,2013-03-27 12:54:51,False
u41,HomeMobility,2013-03-27 13:14:51,False
u41,HomeMobility,2013-03-27 13:34:51,False
u41,HomeMobility,2013-03-27 13:54:51,False
u41,HomeMobility,2013-03-27 14:14:51,False
u41,HomeMobility,2013-03-27 14:14:52,False
u41,HomeMobility,2013-03-27 15:14:02,False
u41,HomeMobility,2013-03-28 17:39:48,False
u41,HomeMobility,2013-03-28 17:59:55,False
u41,HomeMobility,2013-03-28 17:59:56,False
u41,HomeMobility,2013-03-28 18:39:55,True
u41,HomeMobility,2013-03-28 18:59:55,True
u41,HomeMobility,2013-03-28 19:19:55,True
u41,HomeMobility,2013-03-28 19:39:56,False
u41,HomeMobility,2013-03-28 19:59:55,False
u41,HomeMobility,2013-03-28 20:19:55,False
u41,HomeMobility,2013-03-28 20:39:55,True
u41,HomeMobility,2013-03-28 20:59:55,True
u41,HomeMobility,2013-03-28 21:19:55,True
u41,HomeMobility,2013-03-28 21:39:55,True
u41,HomeMobility,2013-03-28 21:59:55,True
u41,HomeMobility,2013-03-28 22:19:55,True
u41,HomeMobility,2013-03-28 22:39:55,True
u41,HomeMobility,2013-03-28 22:59:55,True
u41,HomeMobility,2013-03-28 23:19:55,True
u41,HomeMobility,2013-03-28 23:39:55,True
u41,HomeMobility,2013-03-28 23:59:55,True
u41,HomeMobility,2013-03-29 00:19:55,True
u41,HomeMobility,2013-03-29 00:39:55,True
u41,HomeMobility,2013-03-29 00:59:55,True
u41,HomeMobility,2013-03-29 01:19:55,True
u41,HomeMobility,2013-03-29 01:39:55,True
u41,HomeMobility,2013-03-29 01:59:55,True
u41,HomeMobility,2013-03-29 02:19:55,True
u41,HomeMobility,2013-03-29 02:39:55,True
u41,HomeMobility,2013-03-29 02:59:55,True
u41,HomeMobility,2013-03-29 03:19:55,True
u41,HomeMobility,2013-03-29 03:39:55,True
u41,HomeMobility,2013-03-29 03:59:55,True
u41,HomeMobility,2013-03-29 04:19:55,True
u41,HomeMobility,2013-03-29 04:39:55,True
u41,HomeMobility,2013-03-29 04:59:55,True
u41,HomeMobility,2013-03-29 05:19:55,True
u41,HomeMobility,2013-03-29 05:39:55,True
u41,HomeMobility,2013-03-29 05:59:55,True
u41,HomeMobility,2013-03-29 06:19:55,True
u41,HomeMobility,2013-03-29 06:39:55,True
u41,HomeMobility,2013-03-29 06:59:55,True
u41,HomeMobility,2013-03-29 07:19:55,True
u41,HomeMobility,2013-03-29 07:39:55,True
u41,HomeMobility,2013-03-29 07:59:55,True
u41,HomeMobility,2013-03-29 08:19:55,True
u41,HomeMobility,2013-03-29 08:39:55,True
u41,HomeMobility,2013-03-29 08:59:55,True
u41,HomeMobility,2013-03-29 09:19:55,True
u41,HomeMobility,2013-03-29 09:39:55,True
u41,HomeMobility,2013-03-29 09:59:56,True
u41,HomeMobility,2013-03-29 10:19:59,False
u41,HomeMobility,2013-03-29 10:39:55,False
u41,HomeMobility,2013-03-29 10:59:55,False
u41,HomeMobility,2013-03-29 11:19:56,False
u41,HomeMobility,2013-03-29 11:39:56,False
u41,HomeMobility,2013-03-29 11:59:55,False
u41,HomeMobility,2013-03-29 12:19:56,False
u41,HomeMobility,2013-03-29 12:39:56,False
u41,HomeMobility,2013-03-29 12:59:55,False
u41,HomeMobility,2013-03-29 13:19:55,False
u41,HomeMobility,2013-03-29 13:39:55,True
u41,HomeMobility,2013-03-29 13:59:56,False
u41,HomeMobility,2013-03-29 14:19:55,False
u41,HomeMobility,2013-03-29 14:39:55,False
u41,HomeMobility,2013-03-29 14:59:55,False
u41,HomeMobility,2013-03-29 15:19:55,True
u41,HomeMobility,2013-03-29 15:39:56,False
u41,HomeMobility,2013-03-29 15:59:55,False
u41,HomeMobility,2013-03-29 16:19:55,True
u41,HomeMobility,2013-03-29 16:39:55,True
u41,HomeMobility,2013-03-29 17:19:55,True
u41,HomeMobility,2013-03-29 17:39:55,True
u41,HomeMobility,2013-03-29 17:59:55,True
u41,HomeMobility,2013-03-29 18:19:55,True
u41,HomeMobility,2013-03-29 18:39:55,True
u41,HomeMobility,2013-03-29 19:59:55,True
u41,HomeMobility,2013-03-29 20:19:55,True
u41,HomeMobility,2013-03-29 20:39:55,True
u41,HomeMobility,2013-03-29 20:59:55,True
u41,HomeMobility,2013-03-29 21:19:55,True
u41,HomeMobility,2013-03-29 21:39:55,True
u41,HomeMobility,2013-03-29 21:59:55,True
u41,HomeMobility,2013-03-29 22:19:55,True
u41,HomeMobility,2013-03-29 22:39:55,True
u41,HomeMobility,2013-03-29 22:59:55,True
u41,HomeMobility,2013-03-29 23:19:55,True
u41,HomeMobility,2013-03-29 23:39:55,True
u41,HomeMobility,2013-03-29 23:59:55,True
u41,HomeMobility,2013-03-30 00:19:55,True
u41,HomeMobility,2013-03-30 00:39:55,True
u41,HomeMobility,2013-03-30 00:59:55,True
u41,HomeMobility,2013-03-30 01:19:55,True
u41,HomeMobility,2013-03-30 01:39:55,True
u41,HomeMobility,2013-03-30 01:59:55,True
u41,HomeMobility,2013-03-30 02:19:55,True
u41,HomeMobility,2013-03-30 02:39:55,True
u41,HomeMobility,2013-03-30 02:59:55,True
u41,HomeMobility,2013-03-30 03:19:55,True
u41,HomeMobility,2013-03-30 03:39:55,True
u41,HomeMobility,2013-03-30 03:59:55,True
u41,HomeMobility,2013-03-30 04:19:55,True
u41,HomeMobility,2013-03-30 04:39:55,True
u41,HomeMobility,2013-03-30 04:59:55,True
u41,HomeMobility,2013-03-30 05:19:55,True
u41,HomeMobility,2013-03-30 05:39:55,True
u41,HomeMobility,2013-03-30 05:59:55,True
u41,HomeMobility,2013-03-30 06:19:55,True
u41,HomeMobility,2013-03-30 06:39:55,True
u41,HomeMobility,2013-03-30 06:59:55,True
u41,HomeMobility,2013-03-30 07:19:55,True
u41,HomeMobility,2013-03-30 07:39:55,True
u41,HomeMobility,2013-03-30 07:59:55,True
u41,HomeMobility,2013-03-30 08:19:55,True
u41,HomeMobility,2013-03-30 08:39:55,True
u41,HomeMobility,2013-03-30 08:59:55,True
u41,HomeMobility,2013-03-30 09:19:55,True
u41,HomeMobility,2013-03-30 09:39:55,True
u41,HomeMobility,2013-03-30 09:59:55,True
u41,HomeMobility,2013-03-30 10:19:55,True
u41,HomeMobility,2013-03-30 10:39:55,True
u41,HomeMobility,2013-03-30 10:59:55,True
u41,HomeMobility,2013-03-30 11:19:55,True
u41,HomeMobility,2013-03-30 11:39:55,True
u41,HomeMobility,2013-03-30 11:59:55,True
u41,HomeMobility,2013-03-30 12:19:55,True
u41,HomeMobility,2013-03-30 12:39:56,False
u41,HomeMobility,2013-03-30 12:59:55,False
u41,HomeMobility,2013-03-30 13:19:55,True
u41,HomeMobility,2013-03-30 13:39:55,True
u41,HomeMobility,2013-03-30 13:59:55,True
u41,HomeMobility,2013-03-30 14:19:55,True
u41,HomeMobility,2013-03-30 14:39:55,True
u41,HomeMobility,2013-03-30 14:59:55,True
u41,HomeMobility,2013-03-30 15:19:55,True
u41,HomeMobility,2013-03-30 15:39:55,True
u41,HomeMobility,2013-03-30 15:59:55,True
u41,HomeMobility,2013-03-30 16:19:55,True
u41,HomeMobility,2013-03-30 16:39:55,True
u41,HomeMobility,2013-03-30 16:59:55,True
u41,HomeMobility,2013-03-30 17:19:55,True
u41,HomeMobility,2013-03-30 17:39:55,True
u41,HomeMobility,2013-03-30 17:59:55,True
u41,HomeMobility,2013-03-30 18:19:55,True
u41,HomeMobility,2013-03-30 18:39:55,True
u41,HomeMobility,2013-03-30 18:59:55,True
u41,HomeMobility,2013-03-30 19:19:55,True
u41,HomeMobility,2013-03-30 19:39:55,True
u41,HomeMobility,2013-03-30 19:59:55,True
u41,HomeMobility,2013-03-30 20:19:55,True
u41,HomeMobility,2013-03-30 20:39:55,True
u41,HomeMobility,2013-03-30 20:59:55,True
u41,HomeMobility,2013-03-30 21:19:55,True
u41,HomeMobility,2013-03-30 21:39:55,True
u41,HomeMobility,2013-03-30 21:59:55,True
u41,HomeMobility,2013-03-30 22:19:55,True
u41,HomeMobility,2013-03-30 22:39:55,True
u41,HomeMobility,2013-03-30 22:59:55,True
u41,HomeMobility,2013-03-30 23:19:55,True
u41,HomeMobility,2013-03-30 23:39:55,True
u41,HomeMobility,2013-03-30 23:59:55,True
u41,HomeMobility,2013-03-31 00:19:55,True
u41,HomeMobility,2013-03-31 00:39:55,True
u41,HomeMobility,2013-03-31 00:59:55,True
u41,HomeMobility,2013-03-31 01:19:55,True
u41,HomeMobility,2013-03-31 01:39:55,True
u41,HomeMobility,2013-03-31 01:59:55,True
u41,HomeMobility,2013-03-31 02:19:55,True
u41,HomeMobility,2013-03-31 02:39:55,True
u41,HomeMobility,2013-03-31 02:59:55,True
u41,HomeMobility,2013-03-31 03:19:55,True
u41,HomeMobility,2013-03-31 03:39:55,True
u41,HomeMobility,2013-03-31 03:59:55,True
u41,HomeMobility,2013-03-31 04:19:55,True
u41,HomeMobility,2013-03-31 04:39:55,True
u41,HomeMobility,2013-03-31 04:59:55,True
u41,HomeMobility,2013-03-31 05:19:55,True
u41,HomeMobility,2013-03-31 05:39:55,True
u41,HomeMobility,2013-03-31 05:59:55,True
u41,HomeMobility,2013-03-31 06:19:55,True
u41,HomeMobility,2013-03-31 06:39:55,True
u41,HomeMobility,2013-03-31 06:59:55,True
u41,HomeMobility,2013-03-31 07:19:55,True
u41,HomeMobility,2013-03-31 07:39:55,True
u41,HomeMobility,2013-03-31 07:59:55,True
u41,HomeMobility,2013-03-31 08:19:55,True
u41,HomeMobility,2013-03-31 08:39:55,True
u41,HomeMobility,2013-03-31 08:59:55,True
u41,HomeMobility,2013-03-31 09:19:55,True
u41,HomeMobility,2013-03-31 09:39:55,True
u41,HomeMobility,2013-03-31 09:59:55,True
u41,HomeMobility,2013-03-31 10:19:55,True
u41,HomeMobility,2013-03-31 10:39:55,True
u41,HomeMobility,2013-03-31 10:59:55,True
u41,HomeMobility,2013-03-31 11:19:55,True
u41,HomeMobility,2013-03-31 11:39:55,True
u41,HomeMobility,2013-03-31 11:59:55,True
u41,HomeMobility,2013-03-31 12:19:55,True
u41,HomeMobility,2013-03-31 12:39:55,True
u41,HomeMobility,2013-03-31 12:59:55,True
u41,HomeMobility,2013-03-31 13:19:55,True
u41,HomeMobility,2013-03-31 13:39:55,True
u41,HomeMobility,2013-03-31 13:59:55,True
u41,HomeMobility,2013-03-31 14:19:55,False
u41,HomeMobility,2013-03-31 14:39:55,False
u41,HomeMobility,2013-03-31 14:59:57,False
u41,HomeMobility,2013-03-31 15:19:56,False
u41,HomeMobility,2013-03-31 15:39:55,False
u41,HomeMobility,2013-03-31 15:59:55,False
u41,HomeMobility,2013-03-31 16:19:56,False
u41,HomeMobility,2013-03-31 16:39:55,False
u41,HomeMobility,2013-03-31 16:59:55,False
u41,HomeMobility,2013-03-31 17:19:55,False
u41,HomeMobility,2013-03-31 17:39:55,False
u41,HomeMobility,2013-03-31 17:59:55,False
u41,HomeMobility,2013-03-31 18:19:55,False
u41,HomeMobility,2013-03-31 18:39:55,False
u41,HomeMobility,2013-03-31 18:59:55,False
u41,HomeMobility,2013-03-31 19:19:55,False
u41,HomeMobility,2013-03-31 19:39:58,False
u41,HomeMobility,2013-03-31 19:59:55,False
u41,HomeMobility,2013-03-31 20:19:55,False
u41,HomeMobility,2013-03-31 20:39:55,False
u41,HomeMobility,2013-03-31 21:19:55,False
u41,HomeMobility,2013-03-31 21:39:55,False
u41,HomeMobility,2013-03-31 21:59:55,False
u41,HomeMobility,2013-03-31 22:19:55,True
u41,HomeMobility,2013-03-31 22:39:55,True
