uid,eventType,datetime,home_stay
u18,HomeMobility,2013-03-27 00:05:05,True
u18,HomeMobility,2013-03-27 00:25:08,True
u18,HomeMobility,2013-03-27 00:45:12,True
u18,HomeMobility,2013-03-27 01:05:08,True
u18,HomeMobility,2013-03-27 01:25:08,True
u18,HomeMobility,2013-03-27 01:43:20,True
u18,HomeMobility,2013-03-27 02:05:12,True
u18,HomeMobility,2013-03-27 02:25:08,True
u18,HomeMobility,2013-03-27 02:45:08,True
u18,HomeMobility,2013-03-27 03:05:08,True
u18,HomeMobility,2013-03-27 03:25:08,True
u18,HomeMobility,2013-03-27 03:45:08,True
u18,HomeMobility,2013-03-27 04:05:08,True
u18,HomeMobility,2013-03-27 04:25:08,True
u18,HomeMobility,2013-03-27 04:43:20,True
u18,HomeMobility,2013-03-27 05:05:08,True
u18,HomeMobility,2013-03-27 05:25:08,True
u18,HomeMobility,2013-03-27 05:45:08,True
u18,HomeMobility,2013-03-27 06:05:08,True
u18,HomeMobility,2013-03-27 06:25:08,True
u18,HomeMobility,2013-03-27 06:45:08,True
u18,HomeMobility,2013-03-27 07:05:08,True
u18,HomeMobility,2013-03-27 07:25:08,True
u18,HomeMobility,2013-03-27 07:45:09,True
u18,HomeMobility,2013-03-27 08:05:08,True
u18,HomeMobility,2013-03-27 08:25:08,True
u18,HomeMobility,2013-03-27 08:45:08,True
u18,HomeMobility,2013-03-27 08:52:36,True
u18,HomeMobility,2013-03-27 09:25:08,False
u18,HomeMobility,2013-03-27 09:45:08,False
u18,HomeMobility,2013-03-27 10:05:09,False
u18,HomeMobility,2013-03-27 10:25:08,False
u18,HomeMobility,2013-03-27 10:45:08,False
u18,HomeMobility,2013-03-27 11:05:08,False
u18,HomeMobility,2013-03-27 11:25:10,False
u18,HomeMobility,2013-03-27 11:45:08,False
u18,HomeMobility,2013-03-27 12:05:08,False
u18,HomeMobility,2013-03-27 12:25:06,False
u18,HomeMobility,2013-03-27 12:45:10,False
u18,HomeMobility,2013-03-27 13:05:08,False
u18,HomeMobility,2013-03-27 13:25:08,False
u18,HomeMobility,2013-03-27 13:45:08,True
u18,HomeMobility,2013-03-27 14:05:08,True
u18,HomeMobility,2013-03-27 14:25:08,True
u18,HomeMobility,2013-03-27 14:45:08,True
u18,HomeMobility,2013-03-27 15:05:09,True
u18,HomeMobility,2013-03-27 15:25:08,True
u18,HomeMobility,2013-03-27 15:45:08,True
u18,HomeMobility,2013-03-27 16:05:08,True
u18,HomeMobility,2013-03-27 16:25:08,True
u18,HomeMobility,2013-03-27 16:43:20,True
u18,HomeMobility,2013-03-27 17:05:08,True
u18,HomeMobility,2013-03-27 17:25:08,True
u18,HomeMobility,2013-03-27 17:45:08,True
u18,HomeMobility,2013-03-27 18:05:08,True
u18,HomeMobility,2013-03-27 18:25:08,True
u18,HomeMobility,2013-03-27 18:45:08,True
u18,HomeMobility,2013-03-27 19:05:08,True
u18,HomeMobility,2013-03-27 19:25:08,True
u18,HomeMobility,2013-03-27 19:45:08,True
u18,HomeMobility,2013-03-27 20:05:08,True
u18,HomeMobility,2013-03-27 20:25:08,True
u18,HomeMobility,2013-03-27 20:45:08,True
u18,HomeMobility,2013-03-27 21:05:08,True
u18,HomeMobility,2013-03-27 21:25:08,True
u18,HomeMobility,2013-03-27 21:45:05,True
u18,HomeMobility,2013-03-27 22:05:05,True
u18,HomeMobility,2013-03-27 22:25:05,True
u18,HomeMobility,2013-03-27 22:45:05,True
u18,HomeMobility,2013-03-27 23:05:08,True
u18,HomeMobility,2013-03-27 23:25:08,True
u18,HomeMobility,2013-03-27 23:45:05,True
u18,HomeMobility,2013-03-28 00:05:08,True
u18,HomeMobility,2013-03-28 00:25:08,True
u18,HomeMobility,2013-03-28 00:45:08,True
u18,HomeMobility,2013-03-28 01:05:08,True
u18,HomeMobility,2013-03-28 01:25:09,True
u18,HomeMobility,2013-03-28 01:43:21,True
u18,HomeMobility,2013-03-28 02:05:09,True
u18,HomeMobility,2013-03-28 02:25:12,True
u18,HomeMobility,2013-03-28 02:45:10,True
u18,HomeMobility,2013-03-28 03:05:12,True
u18,HomeMobility,2013-03-28 03:25:12,True
u18,HomeMobility,2013-03-28 03:45:09,True
u18,HomeMobility,2013-03-28 04:05:09,True
u18,HomeMobility,2013-03-28 04:25:11,True
u18,HomeMobility,2013-03-28 04:45:12,True
u18,HomeMobility,2013-03-28 05:05:09,True
u18,HomeMobility,2013-03-28 05:25:09,True
u18,HomeMobility,2013-03-28 05:45:09,True
u18,HomeMobility,2013-03-28 06:05:11,True
u18,HomeMobility,2013-03-28 06:25:09,True
u18,HomeMobility,2013-03-28 06:45:09,True
u18,HomeMobility,2013-03-28 07:05:09,True
u18,HomeMobility,2013-03-28 07:25:09,True
u18,HomeMobility,2013-03-28 07:45:10,True
u18,HomeMobility,2013-03-28 08:05:09,True
u18,HomeMobility,2013-03-28 08:25:09,True
u18,HomeMobility,2013-03-28 08:45:09,True
u18,HomeMobility,2013-03-28 09:05:09,False
u18,HomeMobility,2013-03-28 09:25:09,False
u18,HomeMobility,2013-03-28 09:45:09,False
u18,HomeMobility,2013-03-28 10:05:10,False
u18,HomeMobility,2013-03-28 10:25:11,False
u18,HomeMobility,2013-03-28 10:45:09,True
u18,HomeMobility,2013-03-28 11:05:09,True
u18,HomeMobility,2013-03-28 11:24:36,True
u18,HomeMobility,2013-03-28 11:45:09,True
u18,HomeMobility,2013-03-28 12:05:09,True
u18,HomeMobility,2013-03-28 12:24:09,True
u18,HomeMobility,2013-03-28 12:45:09,True
u18,HomeMobility,2013-03-28 13:05:09,True
u18,HomeMobility,2013-03-28 13:25:09,True
u18,HomeMobility,2013-03-28 13:45:09,True
u18,HomeMobility,2013-03-28 14:05:08,True
u18,HomeMobility,2013-03-28 14:25:09,True
u18,HomeMobility,2013-03-28 14:45:08,True
u18,HomeMobility,2013-03-28 15:05:08,True
u18,HomeMobility,2013-03-28 15:25:09,True
u18,HomeMobility,2013-03-28 15:45:10,True
u18,HomeMobility,2013-03-28 16:05:09,True
u18,HomeMobility,2013-03-28 16:25:09,True
u18,HomeMobility,2013-03-28 16:45:09,True
u18,HomeMobility,2013-03-28 17:05:09,True
u18,HomeMobility,2013-03-28 17:25:09,True
u18,HomeMobility,2013-03-28 17:45:09,True
u18,HomeMobility,2013-03-28 18:05:09,True
u18,HomeMobility,2013-03-28 18:25:09,True
u18,HomeMobility,2013-03-28 18:45:09,True
u18,HomeMobility,2013-03-28 19:05:09,True
u18,HomeMobility,2013-03-28 19:25:09,False
u18,HomeMobility,2013-03-28 19:45:09,False
u18,HomeMobility,2013-03-28 20:05:09,False
u18,HomeMobility,2013-03-28 20:25:09,False
u18,HomeMobility,2013-03-28 20:45:09,False
u18,HomeMobility,2013-03-28 21:05:09,False
u18,HomeMobility,2013-03-28 21:24:27,True
u18,HomeMobility,2013-03-28 21:45:09,True
u18,HomeMobility,2013-03-28 22:03:15,True
u18,HomeMobility,2013-03-28 22:25:09,True
u18,HomeMobility,2013-03-28 22:43:20,True
u18,HomeMobility,2013-03-28 23:05:09,True
u18,HomeMobility,2013-03-28 23:25:09,True
u18,HomeMobility,2013-03-28 23:45:09,True
u18,HomeMobility,2013-03-29 00:05:09,True
u18,HomeMobility,2013-03-29 00:25:09,True
u18,HomeMobility,2013-03-29 00:45:05,True
u18,HomeMobility,2013-03-29 01:05:09,True
u18,HomeMobility,2013-03-29 01:25:09,True
u18,HomeMobility,2013-03-29 01:45:11,True
u18,HomeMobility,2013-03-29 02:05:09,True
u18,HomeMobility,2013-03-29 02:25:09,True
u18,HomeMobility,2013-03-29 02:45:09,True
u18,HomeMobility,2013-03-29 03:05:09,True
u18,HomeMobility,2013-03-29 03:25:09,True
u18,HomeMobility,2013-03-29 03:45:09,True
u18,HomeMobility,2013-03-29 04:05:09,True
u18,HomeMobility,2013-03-29 04:25:09,True
u18,HomeMobility,2013-03-29 04:43:20,True
u18,HomeMobility,2013-03-29 05:05:09,True
u18,HomeMobility,2013-03-29 05:25:09,True
u18,HomeMobility,2013-03-29 05:45:09,True
u18,HomeMobility,2013-03-29 06:05:09,True
u18,HomeMobility,2013-03-29 06:25:09,True
