uid,eventType,datetime,home_stay
u23,HomeMobility,2013-03-27 13:07:19,False
u23,HomeMobility,2013-03-27 13:27:19,False
u23,HomeMobility,2013-03-27 14:47:20,False
u23,HomeMobility,2013-03-27 15:07:20,False
u23,HomeMobility,2013-03-27 15:25:23,False
u23,HomeMobility,2013-03-27 15:47:18,True
u23,HomeMobility,2013-03-27 16:07:19,True
u23,HomeMobility,2013-03-27 16:27:19,True
u23,HomeMobility,2013-03-27 16:47:19,True
u23,HomeMobility,2013-03-27 17:07:19,True
u23,HomeMobility,2013-03-27 17:27:19,True
u23,HomeMobility,2013-03-27 17:47:19,True
u23,HomeMobility,2013-03-27 18:07:19,True
u23,HomeMobility,2013-03-27 18:27:19,True
u23,HomeMobility,2013-03-27 18:47:19,True
u23,HomeMobility,2013-03-27 19:07:19,True
u23,HomeMobility,2013-03-27 19:27:19,True
u23,HomeMobility,2013-03-27 19:45:38,True
u23,HomeMobility,2013-03-27 20:07:19,True
u23,HomeMobility,2013-03-27 20:27:19,True
u23,HomeMobility,2013-03-27 20:47:19,True
u23,HomeMobility,2013-03-27 21:07:19,True
u23,HomeMobility,2013-03-27 21:27:19,True
u23,HomeMobility,2013-03-27 21:47:19,True
u23,HomeMobility,2013-03-27 22:07:19,True
u23,HomeMobility,2013-03-27 22:27:19,True
u23,HomeMobility,2013-03-27 22:47:19,True
u23,HomeMobility,2013-03-27 23:07:19,True
u23,HomeMobility,2013-03-27 23:27:20,True
u23,HomeMobility,2013-03-27 23:47:19,True
u23,HomeMobility,2013-03-28 00:07:19,True
u23,HomeMobility,2013-03-28 00:27:19,True
u23,HomeMobility,2013-03-28 00:47:19,True
u23,HomeMobility,2013-03-28 01:05:52,True
u23,HomeMobility,2013-03-28 01:27:01,True
u23,HomeMobility,2013-03-28 01:47:19,True
u23,HomeMobility,2013-03-28 02:07:19,True
u23,HomeMobility,2013-03-28 02:27:19,True
u23,HomeMobility,2013-03-28 02:47:19,True
u23,HomeMobility,2013-03-28 03:07:19,True
u23,HomeMobility,2013-03-28 03:27:19,True
u23,HomeMobility,2013-03-28 03:47:19,True
u23,HomeMobility,2013-03-28 04:07:19,True
u23,HomeMobility,2013-03-28 04:27:19,True
u23,HomeMobility,2013-03-28 04:47:19,True
u23,HomeMobility,2013-03-28 05:07:19,True
u23,HomeMobility,2013-03-28 05:27:19,True
u23,HomeMobility,2013-03-28 05:47:19,True
u23,HomeMobility,2013-03-28 06:07:19,True
u23,HomeMobility,2013-03-28 06:27:19,True
u23,HomeMobility,2013-03-28 06:47:19,True
u23,HomeMobility,2013-03-28 07:07:19,True
u23,HomeMobility,2013-03-28 07:27:19,True
u23,HomeMobility,2013-03-28 07:47:19,True
u23,HomeMobility,2013-03-28 08:07:19,True
u23,HomeMobility,2013-03-28 08:27:19,True
u23,HomeMobility,2013-03-28 08:47:19,True
u23,HomeMobility,2013-03-28 09:07:19,True
u23,HomeMobility,2013-03-28 09:27:19,True
u23,HomeMobility,2013-03-28 09:47:19,True
u23,HomeMobility,2013-03-28 10:07:19,True
u23,HomeMobility,2013-03-28 10:27:19,True
u23,HomeMobility,2013-03-28 10:47:19,True
u23,HomeMobility,2013-03-28 11:07:19,True
u23,HomeMobility,2013-03-28 11:27:19,True
u23,HomeMobility,2013-03-28 11:45:57,True
u23,HomeMobility,2013-03-28 12:07:19,False
u23,HomeMobility,2013-03-28 12:27:19,False
u23,HomeMobility,2013-03-28 12:47:19,False
u23,HomeMobility,2013-03-28 13:27:19,True
u23,HomeMobility,2013-03-28 13:45:22,True
u23,HomeMobility,2013-03-28 13:47:32,True
u23,HomeMobility,2013-03-28 15:47:19,False
u23,HomeMobility,2013-03-28 16:07:19,True
u23,HomeMobility,2013-03-28 16:27:19,True
u23,HomeMobility,2013-03-28 16:47:19,True
u23,HomeMobility,2013-03-28 17:07:19,True
u23,HomeMobility,2013-03-28 17:27:19,True
u23,HomeMobility,2013-03-28 17:47:19,True
u23,HomeMobility,2013-03-28 18:07:19,True
u23,HomeMobility,2013-03-28 18:27:19,True
u23,HomeMobility,2013-03-28 18:47:19,True
u23,HomeMobility,2013-03-28 19:07:19,True
u23,HomeMobility,2013-03-28 19:27:19,True
u23,HomeMobility,2013-03-28 19:47:19,True
u23,HomeMobility,2013-03-28 20:07:19,True
u23,HomeMobility,2013-03-28 20:27:19,True
u23,HomeMobility,2013-03-28 20:46:20,True
u23,HomeMobility,2013-03-28 21:07:19,True
u23,HomeMobility,2013-03-28 21:27:19,True
u23,HomeMobility,2013-03-28 21:47:19,True
u23,HomeMobility,2013-03-28 22:07:20,True
u23,HomeMobility,2013-03-28 22:27:19,True
u23,HomeMobility,2013-03-28 22:47:19,True
u23,HomeMobility,2013-03-28 23:07:19,True
u23,HomeMobility,2013-03-28 23:27:19,True
u23,HomeMobility,2013-03-28 23:47:19,True
u23,HomeMobility,2013-03-29 00:07:19,True
u23,HomeMobility,2013-03-29 00:27:19,True
u23,HomeMobility,2013-03-29 00:47:19,True
u23,HomeMobility,2013-03-29 01:07:19,True
u23,HomeMobility,2013-03-29 01:27:19,True
u23,HomeMobility,2013-03-29 01:47:19,True
u23,HomeMobility,2013-03-29 02:07:19,True
u23,HomeMobility,2013-03-29 02:27:19,True
u23,HomeMobility,2013-03-29 02:47:19,True
u23,HomeMobility,2013-03-29 03:07:19,True
u23,HomeMobility,2013-03-29 03:27:19,True
u23,HomeMobility,2013-03-29 03:47:19,True
u23,HomeMobility,2013-03-29 04:07:19,True
u23,HomeMobility,2013-03-29 04:27:19,True
u23,HomeMobility,2013-03-29 04:47:19,True
u23,HomeMobility,2013-03-29 05:07:19,True
u23,HomeMobility,2013-03-29 05:27:19,True
u23,HomeMobility,2013-03-29 05:47:19,True
u23,HomeMobility,2013-03-29 06:07:19,True
u23,HomeMobility,2013-03-29 06:27:19,True
u23,HomeMobility,2013-03-29 06:47:19,True
u23,HomeMobility,2013-03-29 07:07:19,True
u23,HomeMobility,2013-03-29 07:27:19,True
u23,HomeMobility,2013-03-29 07:47:19,True
u23,HomeMobility,2013-03-29 08:07:19,True
u23,HomeMobility,2013-03-29 08:27:19,True
u23,HomeMobility,2013-03-29 08:47:19,True
u23,HomeMobility,2013-03-29 09:07:19,True
u23,HomeMobility,2013-03-29 09:27:19,True
u23,HomeMobility,2013-03-29 09:47:19,True
u23,HomeMobility,2013-03-29 10:07:19,False
u23,HomeMobility,2013-03-29 10:27:19,False
u23,HomeMobility,2013-03-29 10:47:19,False
u23,HomeMobility,2013-03-29 11:07:19,False
u23,HomeMobility,2013-03-29 11:27:19,True
u23,HomeMobility,2013-03-29 11:47:19,True
u23,HomeMobility,2013-03-29 12:07:19,True
u23,HomeMobility,2013-03-29 12:27:19,True
u23,HomeMobility,2013-03-29 12:47:19,True
u23,HomeMobility,2013-03-29 13:07:19,True
u23,HomeMobility,2013-03-29 13:27:19,True
u23,HomeMobility,2013-03-29 13:47:19,True
