uid,eventType,datetime,home_stay
u08,HomeMobility,2013-03-27 00:02:29,True
u08,HomeMobility,2013-03-27 00:22:29,True
u08,HomeMobility,2013-03-27 00:42:29,True
u08,HomeMobility,2013-03-27 01:02:30,False
u08,HomeMobility,2013-03-27 01:22:29,False
u08,HomeMobility,2013-03-27 01:42:29,False
u08,HomeMobility,2013-03-27 02:02:29,False
u08,HomeMobility,2013-03-27 02:22:29,False
u08,HomeMobility,2013-03-27 02:42:29,False
u08,HomeMobility,2013-03-27 03:02:29,False
u08,HomeMobility,2013-03-27 03:22:29,False
u08,HomeMobility,2013-03-27 03:42:29,False
u08,HomeMobility,2013-03-27 04:02:29,False
u08,HomeMobility,2013-03-27 04:22:29,False
u08,HomeMobility,2013-03-27 04:42:29,False
u08,HomeMobility,2013-03-27 05:02:29,False
u08,HomeMobility,2013-03-27 05:22:29,False
u08,HomeMobility,2013-03-27 05:42:29,False
u08,HomeMobility,2013-03-27 06:02:29,False
u08,HomeMobility,2013-03-27 06:22:29,False
u08,HomeMobility,2013-03-27 06:42:29,False
u08,HomeMobility,2013-03-27 07:02:29,False
u08,HomeMobility,2013-03-27 07:22:29,False
u08,HomeMobility,2013-03-27 07:42:29,False
u08,HomeMobility,2013-03-27 08:02:29,False
u08,HomeMobility,2013-03-27 08:22:29,False
u08,HomeMobility,2013-03-27 08:42:29,False
u08,HomeMobility,2013-03-27 09:02:29,False
u08,HomeMobility,2013-03-27 09:22:29,False
u08,HomeMobility,2013-03-27 09:42:30,False
u08,HomeMobility,2013-03-27 10:02:30,False
u08,HomeMobility,2013-03-27 10:22:29,False
u08,HomeMobility,2013-03-27 10:42:29,False
u08,HomeMobility,2013-03-27 11:02:29,False
u08,HomeMobility,2013-03-27 11:22:31,False
u08,HomeMobility,2013-03-27 11:42:29,False
u08,HomeMobility,2013-03-27 12:02:29,False
u08,HomeMobility,2013-03-27 12:22:29,False
u08,HomeMobility,2013-03-27 12:42:29,False
u08,HomeMobility,2013-03-27 13:02:35,False
u08,HomeMobility,2013-03-27 13:22:30,False
u08,HomeMobility,2013-03-27 13:41:26,False
u08,HomeMobility,2013-03-27 14:02:29,False
u08,HomeMobility,2013-03-27 14:22:29,False
u08,HomeMobility,2013-03-27 14:42:30,False
u08,HomeMobility,2013-03-27 15:02:30,False
u08,HomeMobility,2013-03-27 15:22:29,False
u08,HomeMobility,2013-03-27 15:42:29,False
u08,HomeMobility,2013-03-27 16:02:29,False
u08,HomeMobility,2013-03-27 16:22:29,False
u08,HomeMobility,2013-03-27 16:42:29,False
u08,HomeMobility,2013-03-27 17:02:29,False
u08,HomeMobility,2013-03-27 17:22:29,False
u08,HomeMobility,2013-03-27 17:42:29,False
u08,HomeMobility,2013-03-27 18:02:29,False
u08,HomeMobility,2013-03-27 18:22:29,False
u08,HomeMobility,2013-03-27 18:42:33,False
u08,HomeMobility,2013-03-27 19:02:29,False
u08,HomeMobility,2013-03-27 19:22:30,False
u08,HomeMobility,2013-03-27 19:42:29,False
u08,HomeMobility,2013-03-27 20:02:29,False
u08,HomeMobility,2013-03-27 20:22:29,False
u08,HomeMobility,2013-03-27 20:42:29,True
u08,HomeMobility,2013-03-27 21:02:29,True
u08,HomeMobility,2013-03-27 21:22:29,False
u08,HomeMobility,2013-03-27 21:42:29,False
u08,HomeMobility,2013-03-27 22:02:29,False
u08,HomeMobility,2013-03-27 22:22:29,False
u08,HomeMobility,2013-03-27 22:42:29,False
u08,HomeMobility,2013-03-27 23:02:29,False
u08,HomeMobility,2013-03-27 23:22:29,False
u08,HomeMobility,2013-03-27 23:42:29,False
u08,HomeMobility,2013-03-28 00:02:29,False
u08,HomeMobility,2013-03-28 00:22:29,False
u08,HomeMobility,2013-03-28 00:42:29,False
u08,HomeMobility,2013-03-28 01:02:29,False
u08,HomeMobility,2013-03-28 01:22:29,False
u08,HomeMobility,2013-03-28 01:42:29,False
u08,HomeMobility,2013-03-28 02:02:29,False
u08,HomeMobility,2013-03-28 02:22:29,False
u08,HomeMobility,2013-03-28 02:42:29,False
u08,HomeMobility,2013-03-28 03:02:29,False
u08,HomeMobility,2013-03-28 03:22:29,False
u08,HomeMobility,2013-03-28 03:42:29,False
u08,HomeMobility,2013-03-28 04:02:29,False
u08,HomeMobility,2013-03-28 04:22:29,False
u08,HomeMobility,2013-03-28 04:42:29,False
u08,HomeMobility,2013-03-28 05:02:29,False
u08,HomeMobility,2013-03-28 05:22:29,False
u08,HomeMobility,2013-03-28 05:42:29,False
u08,HomeMobility,2013-03-28 06:02:29,False
u08,HomeMobility,2013-03-28 06:22:29,False
u08,HomeMobility,2013-03-28 06:42:29,False
u08,HomeMobility,2013-03-28 07:02:29,False
u08,HomeMobility,2013-03-28 07:22:29,False
u08,HomeMobility,2013-03-28 07:42:29,False
u08,HomeMobility,2013-03-28 08:02:29,False
u08,HomeMobility,2013-03-28 08:22:29,False
u08,HomeMobility,2013-03-28 08:42:29,False
u08,HomeMobility,2013-03-28 09:02:29,False
u08,HomeMobility,2013-03-28 09:22:29,False
u08,HomeMobility,2013-03-28 09:42:29,False
u08,HomeMobility,2013-03-28 10:02:29,False
u08,HomeMobility,2013-03-28 10:22:29,False
u08,HomeMobility,2013-03-28 10:42:29,False
u08,HomeMobility,2013-03-28 11:02:29,False
u08,HomeMobility,2013-03-28 11:22:29,False
u08,HomeMobility,2013-03-28 11:42:31,False
u08,HomeMobility,2013-03-28 12:02:29,False
u08,HomeMobility,2013-03-28 12:22:29,False
u08,HomeMobility,2013-03-28 12:42:29,False
u08,HomeMobility,2013-03-28 13:02:31,True
u08,HomeMobility,2013-03-28 13:22:30,True
u08,HomeMobility,2013-03-28 13:42:29,True
u08,HomeMobility,2013-03-28 14:02:29,True
u08,HomeMobility,2013-03-28 14:22:29,False
u08,HomeMobility,2013-03-28 14:42:29,False
u08,HomeMobility,2013-03-28 15:02:29,False
u08,HomeMobility,2013-03-28 15:22:29,False
u08,HomeMobility,2013-03-28 15:42:29,True
u08,HomeMobility,2013-03-28 16:02:30,True
u08,HomeMobility,2013-03-28 16:22:29,True
u08,HomeMobility,2013-03-28 16:42:29,True
u08,HomeMobility,2013-03-28 17:02:29,True
u08,HomeMobility,2013-03-28 17:22:29,True
u08,HomeMobility,2013-03-28 17:42:29,True
u08,HomeMobility,2013-03-28 18:02:29,True
u08,HomeMobility,2013-03-28 18:22:30,False
u08,HomeMobility,2013-03-28 18:42:30,False
u08,HomeMobility,2013-03-28 19:02:29,False
u08,HomeMobility,2013-03-28 19:22:29,False
u08,HomeMobility,2013-03-28 19:42:29,False
u08,HomeMobility,2013-03-28 20:02:29,False
u08,HomeMobility,2013-03-28 20:22:29,False
u08,HomeMobility,2013-03-28 20:42:29,False
u08,HomeMobility,2013-03-28 21:02:30,False
u08,HomeMobility,2013-03-28 21:22:30,False
u08,HomeMobility,2013-03-28 21:42:29,False
u08,HomeMobility,2013-03-28 22:02:29,False
u08,HomeMobility,2013-03-28 22:22:29,False
u08,HomeMobility,2013-03-28 22:42:29,False
u08,HomeMobility,2013-03-28 23:02:29,False
u08,HomeMobility,2013-03-28 23:22:29,False
u08,HomeMobility,2013-03-28 23:42:29,False
u08,HomeMobility,2013-03-29 00:02:30,False
u08,HomeMobility,2013-03-29 00:22:29,False
u08,HomeMobility,2013-03-29 00:42:29,False
u08,HomeMobility,2013-03-29 01:02:29,False
u08,HomeMobility,2013-03-29 01:22:29,False
u08,HomeMobility,2013-03-29 01:42:29,False
u08,HomeMobility,2013-03-29 02:02:29,False
u08,HomeMobility,2013-03-29 02:22:29,False
u08,HomeMobility,2013-03-29 02:42:29,False
u08,HomeMobility,2013-03-29 03:02:29,False
u08,HomeMobility,2013-03-29 03:22:29,False
u08,HomeMobility,2013-03-29 03:42:29,False
u08,HomeMobility,2013-03-29 04:02:29,False
u08,HomeMobility,2013-03-29 04:22:29,False
u08,HomeMobility,2013-03-29 04:42:29,False
u08,HomeMobility,2013-03-29 05:02:29,False
u08,HomeMobility,2013-03-29 05:22:29,False
u08,HomeMobility,2013-03-29 05:42:29,False
u08,HomeMobility,2013-03-29 06:02:29,False
u08,HomeMobility,2013-03-29 06:22:29,False
u08,HomeMobility,2013-03-29 06:42:29,False
u08,HomeMobility,2013-03-29 07:02:29,False
u08,HomeMobility,2013-03-29 07:22:29,False
u08,HomeMobility,2013-03-29 07:42:29,False
u08,HomeMobility,2013-03-29 08:02:29,False
u08,HomeMobility,2013-03-29 08:22:29,False
u08,HomeMobility,2013-03-29 08:42:29,False
u08,HomeMobility,2013-03-29 09:02:29,False
u08,HomeMobility,2013-03-29 09:22:29,False
u08,HomeMobility,2013-03-29 09:42:29,False
u08,HomeMobility,2013-03-29 10:02:29,False
u08,HomeMobility,2013-03-29 10:22:31,False
u08,HomeMobility,2013-03-29 10:42:29,False
u08,HomeMobility,2013-03-29 11:02:29,False
u08,HomeMobility,2013-03-29 11:22:29,False
u08,HomeMobility,2013-03-29 11:42:29,False
u08,HomeMobility,2013-03-29 12:02:29,False
u08,HomeMobility,2013-03-29 12:22:29,False
u08,HomeMobility,2013-03-29 12:42:30,False
u08,HomeMobility,2013-03-29 13:02:29,False
u08,HomeMobility,2013-03-29 13:22:29,False
u08,HomeMobility,2013-03-29 13:42:29,False
u08,HomeMobility,2013-03-29 14:02:30,False
u08,HomeMobility,2013-03-29 14:22:29,False
u08,HomeMobility,2013-03-29 14:42:29,False
u08,HomeMobility,2013-03-29 15:02:29,False
u08,HomeMobility,2013-03-29 15:22:29,False
u08,HomeMobility,2013-03-29 15:42:29,False
u08,HomeMobility,2013-03-29 16:02:29,True
u08,HomeMobility,2013-03-29 16:22:29,True
u08,HomeMobility,2013-03-29 16:42:29,True
u08,HomeMobility,2013-03-29 17:02:29,True
u08,HomeMobility,2013-03-29 17:22:29,True
u08,HomeMobility,2013-03-29 17:42:29,True
u08,HomeMobility,2013-03-29 18:02:29,True
u08,HomeMobility,2013-03-29 18:22:29,True
u08,HomeMobility,2013-03-29 18:42:30,True
u08,HomeMobility,2013-03-29 19:02:30,False
u08,HomeMobility,2013-03-29 19:22:29,False
u08,HomeMobility,2013-03-29 19:42:29,False
u08,HomeMobility,2013-03-29 20:02:29,False
u08,HomeMobility,2013-03-29 20:22:29,False
u08,HomeMobility,2013-03-29 20:42:29,True
u08,HomeMobility,2013-03-29 21:02:29,True
u08,HomeMobility,2013-03-29 21:22:29,True
u08,HomeMobility,2013-03-29 21:42:29,True
u08,HomeMobility,2013-03-29 22:02:30,True
u08,HomeMobility,2013-03-29 22:22:29,False
u08,HomeMobility,2013-03-29 22:42:30,False
u08,HomeMobility,2013-03-29 23:02:29,False
u08,HomeMobility,2013-03-29 23:22:29,False
u08,HomeMobility,2013-03-29 23:42:29,False
u08,HomeMobility,2013-03-30 00:02:29,False
u08,HomeMobility,2013-03-30 00:22:29,False
u08,HomeMobility,2013-03-30 00:42:29,False
u08,HomeMobility,2013-03-30 01:02:29,False
u08,HomeMobility,2013-03-30 01:22:29,False
u08,HomeMobility,2013-03-30 01:42:29,False
u08,HomeMobility,2013-03-30 02:02:29,False
u08,HomeMobility,2013-03-30 02:22:29,False
u08,HomeMobility,2013-03-30 02:42:29,False
u08,HomeMobility,2013-03-30 03:02:29,False
u08,HomeMobility,2013-03-30 03:22:29,False
u08,HomeMobility,2013-03-30 03:42:29,False
u08,HomeMobility,2013-03-30 04:02:29,False
u08,HomeMobility,2013-03-30 04:22:29,False
u08,HomeMobility,2013-03-30 04:42:29,False
u08,HomeMobility,2013-03-30 05:02:29,False
u08,HomeMobility,2013-03-30 05:22:29,False
u08,HomeMobility,2013-03-30 05:42:29,False
u08,HomeMobility,2013-03-30 06:02:29,False
u08,HomeMobility,2013-03-30 06:22:29,False
u08,HomeMobility,2013-03-30 06:42:29,False
u08,HomeMobility,2013-03-30 07:02:29,False
u08,HomeMobility,2013-03-30 07:22:29,False
u08,HomeMobility,2013-03-30 07:42:29,False
u08,HomeMobility,2013-03-30 08:02:29,False
u08,HomeMobility,2013-03-30 08:22:29,False
u08,HomeMobility,2013-03-30 08:42:29,False
u08,HomeMobility,2013-03-30 09:02:29,False
u08,HomeMobility,2013-03-30 09:22:29,False
u08,HomeMobility,2013-03-30 09:42:29,False
u08,HomeMobility,2013-03-30 10:02:29,False
u08,HomeMobility,2013-03-30 10:22:29,False
u08,HomeMobility,2013-03-30 10:42:30,False
u08,HomeMobility,2013-03-30 11:02:29,False
u08,HomeMobility,2013-03-30 11:22:29,False
u08,HomeMobility,2013-03-30 11:42:29,False
u08,HomeMobility,2013-03-30 12:02:29,False
u08,HomeMobility,2013-03-30 12:22:29,False
u08,HomeMobility,2013-03-30 12:42:29,False
u08,HomeMobility,2013-03-30 13:02:29,False
u08,HomeMobility,2013-03-30 13:22:29,False
u08,HomeMobility,2013-03-30 13:42:29,False
u08,HomeMobility,2013-03-30 14:02:29,False
u08,HomeMobility,2013-03-30 14:22:29,False
u08,HomeMobility,2013-03-30 14:42:29,False
u08,HomeMobility,2013-03-30 15:02:29,False
u08,HomeMobility,2013-03-30 15:22:29,False
u08,HomeMobility,2013-03-30 15:42:31,False
u08,HomeMobility,2013-03-30 16:02:29,False
u08,HomeMobility,2013-03-30 16:22:29,False
u08,HomeMobility,2013-03-30 16:42:29,False
u08,HomeMobility,2013-03-30 17:02:29,False
u08,HomeMobility,2013-03-30 17:22:29,False
u08,HomeMobility,2013-03-30 17:42:29,False
u08,HomeMobility,2013-03-30 18:02:29,False
u08,HomeMobility,2013-03-30 18:22:31,False
