uid,eventType,datetime,home_stay
u58,HomeMobility,2013-03-27 00:01:38,True
u58,HomeMobility,2013-03-27 00:21:38,True
u58,HomeMobility,2013-03-27 00:41:38,True
u58,HomeMobility,2013-03-27 01:01:38,True
u58,HomeMobility,2013-03-27 01:21:38,True
u58,HomeMobility,2013-03-27 01:41:38,True
u58,HomeMobility,2013-03-27 02:01:38,True
u58,HomeMobility,2013-03-27 02:21:38,True
u58,HomeMobility,2013-03-27 02:41:38,True
u58,HomeMobility,2013-03-27 03:01:38,True
u58,HomeMobility,2013-03-27 03:21:38,True
u58,HomeMobility,2013-03-27 03:41:38,True
u58,HomeMobility,2013-03-27 04:01:38,True
u58,HomeMobility,2013-03-27 04:21:38,True
u58,HomeMobility,2013-03-27 04:41:38,True
u58,HomeMobility,2013-03-27 05:01:38,True
u58,HomeMobility,2013-03-27 05:21:38,True
u58,HomeMobility,2013-03-27 05:41:38,True
u58,HomeMobility,2013-03-27 06:01:38,True
u58,HomeMobility,2013-03-27 06:21:38,True
u58,HomeMobility,2013-03-27 06:41:38,True
u58,HomeMobility,2013-03-27 07:01:38,True
u58,HomeMobility,2013-03-27 07:19:42,True
u58,HomeMobility,2013-03-27 07:41:38,True
u58,HomeMobility,2013-03-27 08:00:48,True
u58,HomeMobility,2013-03-27 08:21:38,True
u58,HomeMobility,2013-03-27 08:41:38,True
u58,HomeMobility,2013-03-27 09:01:38,True
u58,HomeMobility,2013-03-27 09:21:38,True
u58,HomeMobility,2013-03-27 09:41:38,True
u58,HomeMobility,2013-03-27 10:01:38,False
u58,HomeMobility,2013-03-27 10:21:38,False
u58,HomeMobility,2013-03-27 10:41:38,False
u58,HomeMobility,2013-03-27 11:00:50,False
u58,HomeMobility,2013-03-27 11:21:38,True
u58,HomeMobility,2013-03-27 11:40:31,True
u58,HomeMobility,2013-03-27 12:01:38,True
u58,HomeMobility,2013-03-27 12:21:38,True
u58,HomeMobility,2013-03-27 12:41:38,True
u58,HomeMobility,2013-03-27 13:01:38,True
u58,HomeMobility,2013-03-27 13:21:38,True
u58,HomeMobility,2013-03-27 13:41:38,True
u58,HomeMobility,2013-03-27 14:01:38,True
u58,HomeMobility,2013-03-27 14:21:38,True
u58,HomeMobility,2013-03-27 14:41:38,True
u58,HomeMobility,2013-03-27 15:01:38,True
u58,HomeMobility,2013-03-27 15:21:38,True
u58,HomeMobility,2013-03-27 15:41:38,True
u58,HomeMobility,2013-03-27 16:01:38,True
u58,HomeMobility,2013-03-27 16:21:44,True
u58,HomeMobility,2013-03-27 16:40:43,True
u58,HomeMobility,2013-03-27 17:01:38,True
u58,HomeMobility,2013-03-27 17:21:38,True
u58,HomeMobility,2013-03-27 17:41:38,True
u58,HomeMobility,2013-03-27 18:01:38,True
u58,HomeMobility,2013-03-27 18:21:38,True
u58,HomeMobility,2013-03-27 18:40:38,True
u58,HomeMobility,2013-03-27 19:01:38,False
u58,HomeMobility,2013-03-27 19:21:38,False
u58,HomeMobility,2013-03-27 19:41:38,False
u58,HomeMobility,2013-03-27 20:01:38,False
u58,HomeMobility,2013-03-27 20:21:38,False
u58,HomeMobility,2013-03-27 20:41:38,False
u58,HomeMobility,2013-03-27 21:01:38,True
u58,HomeMobility,2013-03-27 21:21:38,True
u58,HomeMobility,2013-03-27 21:41:38,True
u58,HomeMobility,2013-03-27 22:01:38,True
u58,HomeMobility,2013-03-27 22:21:38,True
u58,HomeMobility,2013-03-27 22:41:38,True
u58,HomeMobility,2013-03-27 23:01:38,True
u58,HomeMobility,2013-03-27 23:21:38,True
u58,HomeMobility,2013-03-27 23:41:38,True
u58,HomeMobility,2013-03-28 00:01:38,True
u58,HomeMobility,2013-03-28 00:21:38,True
u58,HomeMobility,2013-03-28 00:41:38,True
u58,HomeMobility,2013-03-28 01:01:38,True
u58,HomeMobility,2013-03-28 01:21:38,True
u58,HomeMobility,2013-03-28 01:41:38,True
u58,HomeMobility,2013-03-28 02:01:38,True
u58,HomeMobility,2013-03-28 02:21:38,True
u58,HomeMobility,2013-03-28 02:41:38,True
u58,HomeMobility,2013-03-28 03:01:38,True
u58,HomeMobility,2013-03-28 03:21:38,True
u58,HomeMobility,2013-03-28 03:41:38,True
u58,HomeMobility,2013-03-28 04:01:38,True
u58,HomeMobility,2013-03-28 04:21:38,True
u58,HomeMobility,2013-03-28 04:41:38,True
u58,HomeMobility,2013-03-28 05:01:38,True
u58,HomeMobility,2013-03-28 05:21:38,True
u58,HomeMobility,2013-03-28 05:41:38,True
u58,HomeMobility,2013-03-28 06:01:38,True
u58,HomeMobility,2013-03-28 06:21:38,True
u58,HomeMobility,2013-03-28 06:41:38,True
u58,HomeMobility,2013-03-28 07:01:38,True
u58,HomeMobility,2013-03-28 07:21:38,True
u58,HomeMobility,2013-03-28 07:41:38,True
u58,HomeMobility,2013-03-28 08:00:01,True
u58,HomeMobility,2013-03-28 08:21:38,True
u58,HomeMobility,2013-03-28 08:41:38,True
u58,HomeMobility,2013-03-28 09:01:38,True
u58,HomeMobility,2013-03-28 09:20:35,True
u58,HomeMobility,2013-03-28 09:41:38,True
u58,HomeMobility,2013-03-28 10:01:38,True
u58,HomeMobility,2013-03-28 10:21:38,True
u58,HomeMobility,2013-03-28 10:41:38,True
u58,HomeMobility,2013-03-28 11:01:38,True
u58,HomeMobility,2013-03-28 11:21:38,True
u58,HomeMobility,2013-03-28 11:41:38,True
u58,HomeMobility,2013-03-28 12:01:38,False
u58,HomeMobility,2013-03-28 12:21:38,False
u58,HomeMobility,2013-03-28 12:40:36,False
u58,HomeMobility,2013-03-28 13:01:38,True
u58,HomeMobility,2013-03-28 13:21:38,True
