uid,eventType,datetime,home_stay
u30,HomeMobility,2013-03-27 13:12:02,False
u30,HomeMobility,2013-03-27 13:32:09,False
u30,HomeMobility,2013-03-27 13:52:09,False
u30,HomeMobility,2013-03-27 14:12:09,False
u30,HomeMobility,2013-03-27 14:43:31,False
u30,HomeMobility,2013-03-27 15:03:31,False
u30,HomeMobility,2013-03-27 15:23:31,False
u30,HomeMobility,2013-03-27 15:43:31,False
u30,HomeMobility,2013-03-27 16:03:31,False
u30,HomeMobility,2013-03-27 16:23:31,False
u30,HomeMobility,2013-03-27 16:43:31,False
u30,HomeMobility,2013-03-27 16:43:32,False
u30,HomeMobility,2013-03-28 16:43:27,False
u30,HomeMobility,2013-03-28 19:23:31,False
u30,HomeMobility,2013-03-28 19:43:31,False
u30,HomeMobility,2013-03-28 20:03:31,False
u30,HomeMobility,2013-03-28 20:23:31,False
u30,HomeMobility,2013-03-28 20:43:32,False
u30,HomeMobility,2013-03-28 21:03:31,True
u30,HomeMobility,2013-03-28 21:23:33,False
u30,HomeMobility,2013-03-28 21:43:33,False
u30,HomeMobility,2013-03-28 22:03:31,True
u30,HomeMobility,2013-03-28 22:23:31,True
u30,HomeMobility,2013-03-28 22:43:31,True
u30,HomeMobility,2013-03-28 23:03:31,True
u30,HomeMobility,2013-03-28 23:23:31,True
u30,HomeMobility,2013-03-28 23:43:31,True
u30,HomeMobility,2013-03-29 00:03:31,True
u30,HomeMobility,2013-03-29 00:23:31,True
u30,HomeMobility,2013-03-29 00:43:31,True
u30,HomeMobility,2013-03-29 01:03:31,True
u30,HomeMobility,2013-03-29 01:23:31,True
u30,HomeMobility,2013-03-29 01:43:31,True
u30,HomeMobility,2013-03-29 02:03:31,True
u30,HomeMobility,2013-03-29 02:23:31,True
u30,HomeMobility,2013-03-29 02:43:31,True
u30,HomeMobility,2013-03-29 03:03:31,True
u30,HomeMobility,2013-03-29 03:23:31,True
u30,HomeMobility,2013-03-29 03:43:31,True
u30,HomeMobility,2013-03-29 04:03:31,True
u30,HomeMobility,2013-03-29 04:23:31,True
u30,HomeMobility,2013-03-29 04:43:31,True
u30,HomeMobility,2013-03-29 05:03:31,True
u30,HomeMobility,2013-03-29 05:23:31,True
u30,HomeMobility,2013-03-29 05:43:31,True
u30,HomeMobility,2013-03-29 06:03:31,True
u30,HomeMobility,2013-03-29 06:23:31,True
u30,HomeMobility,2013-03-29 06:43:31,True
u30,HomeMobility,2013-03-29 07:03:31,True
u30,HomeMobility,2013-03-29 07:23:31,True
u30,HomeMobility,2013-03-29 07:43:31,True
u30,HomeMobility,2013-03-29 08:03:31,True
u30,HomeMobility,2013-03-29 08:23:31,True
u30,HomeMobility,2013-03-29 08:43:31,True
u30,HomeMobility,2013-03-29 09:03:31,True
u30,HomeMobility,2013-03-29 09:10:27,True
u30,HomeMobility,2013-03-29 09:43:31,False
u30,HomeMobility,2013-03-29 10:03:32,False
u30,HomeMobility,2013-03-29 10:23:31,False
u30,HomeMobility,2013-03-29 10:43:31,False
u30,HomeMobility,2013-03-29 11:03:32,False
u30,HomeMobility,2013-03-29 11:43:32,False
u30,HomeMobility,2013-03-29 12:03:31,False
u30,HomeMobility,2013-03-29 12:23:32,False
u30,HomeMobility,2013-03-29 12:43:31,False
u30,HomeMobility,2013-03-29 13:03:31,False
u30,HomeMobility,2013-03-29 13:23:31,False
u30,HomeMobility,2013-03-29 13:43:31,False
u30,HomeMobility,2013-03-29 14:03:31,False
u30,HomeMobility,2013-03-29 14:43:31,False
u30,HomeMobility,2013-03-29 15:03:31,False
u30,HomeMobility,2013-03-29 15:23:31,False
u30,HomeMobility,2013-03-29 15:43:32,False
u30,HomeMobility,2013-03-29 16:03:31,False
u30,HomeMobility,2013-03-29 16:23:31,False
u30,HomeMobility,2013-03-29 16:43:32,False
u30,HomeMobility,2013-03-29 17:03:33,False
u30,HomeMobility,2013-03-29 17:23:31,False
u30,HomeMobility,2013-03-29 17:43:31,True
u30,HomeMobility,2013-03-29 18:03:31,True
u30,HomeMobility,2013-03-29 18:23:31,True
u30,HomeMobility,2013-03-29 18:43:31,True
u30,HomeMobility,2013-03-29 19:03:31,True
u30,HomeMobility,2013-03-29 19:23:31,True
u30,HomeMobility,2013-03-29 21:23:31,True
u30,HomeMobility,2013-03-29 21:43:31,False
u30,HomeMobility,2013-03-29 22:03:31,False
u30,HomeMobility,2013-03-29 22:13:22,False
u30,HomeMobility,2013-03-30 01:03:31,False
u30,HomeMobility,2013-03-30 01:03:32,False
u30,HomeMobility,2013-03-30 01:58:56,True
u30,HomeMobility,2013-03-30 02:23:31,True
u30,HomeMobility,2013-03-30 02:43:31,True
u30,HomeMobility,2013-03-30 03:03:31,True
u30,HomeMobility,2013-03-30 03:23:31,True
u30,HomeMobility,2013-03-30 03:43:31,True
u30,HomeMobility,2013-03-30 04:03:31,True
u30,HomeMobility,2013-03-30 04:23:31,True
u30,HomeMobility,2013-03-30 04:43:31,True
u30,HomeMobility,2013-03-30 05:03:31,True
u30,HomeMobility,2013-03-30 05:23:31,True
u30,HomeMobility,2013-03-30 05:43:31,True
u30,HomeMobility,2013-03-30 06:03:31,True
u30,HomeMobility,2013-03-30 07:31:33,False
u30,HomeMobility,2013-03-31 01:03:31,False
u30,HomeMobility,2013-03-31 01:23:31,False
u30,HomeMobility,2013-03-31 01:43:31,False
u30,HomeMobility,2013-03-31 02:03:31,False
u30,HomeMobility,2013-03-31 02:23:31,False
u30,HomeMobility,2013-03-31 02:43:31,False
u30,HomeMobility,2013-03-31 03:03:31,False
u30,HomeMobility,2013-03-31 03:23:31,False
u30,HomeMobility,2013-03-31 03:43:31,False
u30,HomeMobility,2013-03-31 04:03:31,False
u30,HomeMobility,2013-03-31 04:23:31,False
u30,HomeMobility,2013-03-31 04:43:31,False
u30,HomeMobility,2013-03-31 05:03:31,False
u30,HomeMobility,2013-03-31 05:23:31,False
u30,HomeMobility,2013-03-31 05:43:31,False
u30,HomeMobility,2013-03-31 06:03:31,False
u30,HomeMobility,2013-03-31 06:23:31,False
u30,HomeMobility,2013-03-31 06:43:31,False
u30,HomeMobility,2013-03-31 07:03:31,False
u30,HomeMobility,2013-03-31 07:23:31,False
u30,HomeMobility,2013-03-31 07:43:31,False
u30,HomeMobility,2013-03-31 08:03:31,False
u30,HomeMobility,2013-03-31 08:23:31,False
u30,HomeMobility,2013-03-31 08:43:31,False
u30,HomeMobility,2013-03-31 09:03:31,False
u30,HomeMobility,2013-03-31 09:23:31,False
u30,HomeMobility,2013-03-31 09:43:31,False
u30,HomeMobility,2013-03-31 10:03:31,False
u30,HomeMobility,2013-03-31 10:23:31,False
u30,HomeMobility,2013-03-31 10:43:31,False
u30,HomeMobility,2013-03-31 11:03:31,False
u30,HomeMobility,2013-03-31 11:23:31,False
u30,HomeMobility,2013-03-31 11:43:31,False
u30,HomeMobility,2013-03-31 11:43:32,False
u30,HomeMobility,2013-03-31 12:43:33,False
u30,HomeMobility,2013-03-31 13:03:31,False
u30,HomeMobility,2013-03-31 13:23:31,False
u30,HomeMobility,2013-03-31 13:43:31,False
u30,HomeMobility,2013-03-31 13:43:32,False
u30,HomeMobility,2013-03-31 15:43:31,False
u30,HomeMobility,2013-03-31 16:03:31,False
u30,HomeMobility,2013-03-31 21:43:31,False
u30,HomeMobility,2013-03-31 21:43:32,False
u30,HomeMobility,2013-04-01 00:03:31,True
u30,HomeMobility,2013-04-01 00:23:31,True
u30,HomeMobility,2013-04-01 00:43:31,True
u30,HomeMobility,2013-04-01 01:03:31,True
u30,HomeMobility,2013-04-01 01:23:31,True
u30,HomeMobility,2013-04-01 01:43:31,True
u30,HomeMobility,2013-04-01 02:03:31,True
u30,HomeMobility,2013-04-01 02:23:31,True
u30,HomeMobility,2013-04-01 02:43:31,True
u30,HomeMobility,2013-04-01 03:03:31,True
u30,HomeMobility,2013-04-01 03:23:31,True
u30,HomeMobility,2013-04-01 03:43:31,True
u30,HomeMobility,2013-04-01 04:03:31,True
u30,HomeMobility,2013-04-01 04:23:31,True
u30,HomeMobility,2013-04-01 04:43:31,True
u30,HomeMobility,2013-04-01 05:03:31,True
u30,HomeMobility,2013-04-01 05:23:31,True
u30,HomeMobility,2013-04-01 05:43:31,True
u30,HomeMobility,2013-04-01 06:03:31,True
u30,HomeMobility,2013-04-01 06:23:31,True
u30,HomeMobility,2013-04-01 06:43:31,True
u30,HomeMobility,2013-04-01 07:03:31,True
u30,HomeMobility,2013-04-01 07:23:31,True
u30,HomeMobility,2013-04-01 07:43:31,True
u30,HomeMobility,2013-04-01 08:03:31,True
u30,HomeMobility,2013-04-01 08:23:31,True
u30,HomeMobility,2013-04-01 08:43:31,True
u30,HomeMobility,2013-04-01 09:03:31,True
u30,HomeMobility,2013-04-01 09:23:32,False
u30,HomeMobility,2013-04-01 09:43:31,False
u30,HomeMobility,2013-04-01 10:03:31,False
u30,HomeMobility,2013-04-01 10:23:32,False
u30,HomeMobility,2013-04-01 10:43:31,False
u30,HomeMobility,2013-04-01 11:03:31,False
u30,HomeMobility,2013-04-01 11:23:31,False
u30,HomeMobility,2013-04-01 11:43:31,False
u30,HomeMobility,2013-04-01 12:03:31,False
