uid,eventType,datetime,home_stay
u05,HomeMobility,2013-03-27 10:24:59,False
u05,HomeMobility,2013-03-27 10:44:57,False
u05,HomeMobility,2013-03-27 11:04:57,False
u05,HomeMobility,2013-03-27 11:24:58,False
u05,HomeMobility,2013-03-27 11:44:57,False
u05,HomeMobility,2013-03-27 12:04:57,False
u05,HomeMobility,2013-03-27 12:24:57,False
u05,HomeMobility,2013-03-27 12:44:57,False
u05,HomeMobility,2013-03-27 13:04:57,False
u05,HomeMobility,2013-03-27 13:24:57,False
u05,HomeMobility,2013-03-27 13:24:58,False
u05,HomeMobility,2013-03-27 14:04:57,False
u05,HomeMobility,2013-03-27 14:24:58,False
u05,HomeMobility,2013-03-27 14:44:57,False
u05,HomeMobility,2013-03-27 15:04:58,False
u05,HomeMobility,2013-03-27 15:24:57,False
u05,HomeMobility,2013-03-27 15:24:58,False
u05,HomeMobility,2013-03-27 16:04:57,True
u05,HomeMobility,2013-03-27 16:24:58,True
u05,HomeMobility,2013-03-27 16:44:57,True
u05,HomeMobility,2013-03-27 17:04:57,True
u05,HomeMobility,2013-03-27 17:24:57,True
u05,HomeMobility,2013-03-27 17:44:57,True
u05,HomeMobility,2013-03-27 18:04:57,True
u05,HomeMobility,2013-03-27 18:24:59,False
u05,HomeMobility,2013-03-27 18:44:57,False
u05,HomeMobility,2013-03-27 19:04:58,False
u05,HomeMobility,2013-03-27 19:24:57,False
u05,HomeMobility,2013-03-27 19:44:57,True
u05,HomeMobility,2013-03-27 20:04:57,True
u05,HomeMobility,2013-03-27 20:24:57,True
u05,HomeMobility,2013-03-27 20:44:57,True
u05,HomeMobility,2013-03-27 21:04:57,True
u05,HomeMobility,2013-03-27 21:24:57,True
u05,HomeMobility,2013-03-27 21:44:57,True
u05,HomeMobility,2013-03-27 22:04:59,True
u05,HomeMobility,2013-03-27 22:24:59,False
u05,HomeMobility,2013-03-27 22:44:57,False
u05,HomeMobility,2013-03-27 23:04:57,False
u05,HomeMobility,2013-03-27 23:24:57,False
u05,HomeMobility,2013-03-27 23:44:57,False
u05,HomeMobility,2013-03-28 00:04:57,True
u05,HomeMobility,2013-03-28 00:24:57,True
u05,HomeMobility,2013-03-28 00:44:57,True
u05,HomeMobility,2013-03-28 01:04:57,True
u05,HomeMobility,2013-03-28 01:24:57,True
u05,HomeMobility,2013-03-28 01:44:57,True
u05,HomeMobility,2013-03-28 02:04:57,True
u05,HomeMobility,2013-03-28 02:24:57,True
u05,HomeMobility,2013-03-28 02:44:57,True
u05,HomeMobility,2013-03-28 03:04:57,True
u05,HomeMobility,2013-03-28 03:24:57,True
u05,HomeMobility,2013-03-28 03:44:57,True
u05,HomeMobility,2013-03-28 04:04:57,True
u05,HomeMobility,2013-03-28 04:24:57,True
u05,HomeMobility,2013-03-28 04:44:57,True
u05,HomeMobility,2013-03-28 05:04:57,True
u05,HomeMobility,2013-03-28 05:24:57,True
u05,HomeMobility,2013-03-28 05:44:57,True
u05,HomeMobility,2013-03-28 06:04:57,True
u05,HomeMobility,2013-03-28 06:24:57,True
u05,HomeMobility,2013-03-28 06:44:57,True
u05,HomeMobility,2013-03-28 07:04:57,True
u05,HomeMobility,2013-03-28 07:24:57,True
u05,HomeMobility,2013-03-28 07:44:57,True
u05,HomeMobility,2013-03-28 08:04:57,True
u05,HomeMobility,2013-03-28 08:24:57,True
u05,HomeMobility,2013-03-28 08:44:57,True
u05,HomeMobility,2013-03-28 09:04:57,True
u05,HomeMobility,2013-03-28 09:24:57,True
u05,HomeMobility,2013-03-28 09:44:57,False
u05,HomeMobility,2013-03-28 10:04:57,False
u05,HomeMobility,2013-03-28 10:24:57,False
u05,HomeMobility,2013-03-28 10:44:57,False
u05,HomeMobility,2013-03-28 11:04:57,False
u05,HomeMobility,2013-03-28 11:24:57,False
u05,HomeMobility,2013-03-28 11:44:57,True
u05,HomeMobility,2013-03-28 12:04:57,False
u05,HomeMobility,2013-03-28 12:24:57,False
u05,HomeMobility,2013-03-28 12:44:57,False
u05,HomeMobility,2013-03-28 13:04:57,True
u05,HomeMobility,2013-03-28 13:24:57,True
u05,HomeMobility,2013-03-28 13:44:57,True
u05,HomeMobility,2013-03-28 14:04:59,False
u05,HomeMobility,2013-03-28 14:24:57,False
u05,HomeMobility,2013-03-28 14:44:57,False
u05,HomeMobility,2013-03-28 15:04:57,False
u05,HomeMobility,2013-03-28 15:24:57,False
u05,HomeMobility,2013-03-28 15:44:57,False
u05,HomeMobility,2013-03-28 16:04:57,False
u05,HomeMobility,2013-03-28 16:24:57,False
u05,HomeMobility,2013-03-28 16:44:58,False
u05,HomeMobility,2013-03-28 17:04:57,False
u05,HomeMobility,2013-03-28 17:24:57,False
u05,HomeMobility,2013-03-28 17:44:57,False
u05,HomeMobility,2013-03-28 18:05:00,False
u05,HomeMobility,2013-03-28 18:24:57,False
u05,HomeMobility,2013-03-28 18:44:57,True
u05,HomeMobility,2013-03-28 19:04:58,True
u05,HomeMobility,2013-03-28 20:44:57,True
u05,HomeMobility,2013-03-28 21:04:57,True
u05,HomeMobility,2013-03-28 21:24:57,True
u05,HomeMobility,2013-03-28 21:44:57,True
u05,HomeMobility,2013-03-28 22:04:57,True
u05,HomeMobility,2013-03-28 22:24:57,True
