uid,eventType,datetime,home_stay
u49,HomeMobility,2013-03-27 13:42:50,False
u49,HomeMobility,2013-03-27 14:02:57,False
u49,HomeMobility,2013-03-27 14:22:57,False
u49,HomeMobility,2013-03-28 11:47:45,False
u49,HomeMobility,2013-03-28 20:29:14,False
u49,HomeMobility,2013-03-28 22:00:54,True
u49,HomeMobility,2013-03-29 03:19:25,True
u49,HomeMobility,2013-03-29 03:55:38,True
u49,HomeMobility,2013-03-29 04:15:38,True
u49,HomeMobility,2013-03-29 04:35:37,True
u49,HomeMobility,2013-03-29 07:53:05,True
u49,HomeMobility,2013-03-29 08:13:05,True
u49,HomeMobility,2013-03-29 08:33:05,True
u49,HomeMobility,2013-03-29 08:51:37,False
u49,HomeMobility,2013-03-29 09:13:05,False
u49,HomeMobility,2013-03-29 09:33:05,False
u49,HomeMobility,2013-03-29 09:53:04,False
u49,HomeMobility,2013-03-29 10:13:05,False
u49,HomeMobility,2013-03-29 10:33:05,False
u49,HomeMobility,2013-03-29 10:53:05,False
u49,HomeMobility,2013-03-29 11:13:05,False
u49,HomeMobility,2013-03-29 11:33:05,False
u49,HomeMobility,2013-03-29 11:53:05,False
u49,HomeMobility,2013-03-29 12:11:47,False
u49,HomeMobility,2013-03-29 12:33:05,False
u49,HomeMobility,2013-03-29 14:06:01,False
u49,HomeMobility,2013-03-29 14:20:46,False
u49,HomeMobility,2013-03-29 14:27:23,False
u49,HomeMobility,2013-03-29 15:07:10,False
u49,HomeMobility,2013-03-29 15:27:10,False
u49,HomeMobility,2013-03-29 15:47:10,False
u49,HomeMobility,2013-03-29 16:07:10,False
u49,HomeMobility,2013-03-29 16:15:43,False
u49,HomeMobility,2013-03-29 16:28:10,False
u49,HomeMobility,2013-03-29 17:07:11,True
u49,HomeMobility,2013-03-29 17:27:10,False
u49,HomeMobility,2013-03-29 17:47:10,False
u49,HomeMobility,2013-03-29 18:07:10,False
u49,HomeMobility,2013-03-29 18:27:09,False
u49,HomeMobility,2013-03-29 18:47:10,False
u49,HomeMobility,2013-03-29 19:07:09,False
u49,HomeMobility,2013-03-29 19:27:11,False
u49,HomeMobility,2013-03-29 19:47:09,False
u49,HomeMobility,2013-03-29 20:07:09,False
u49,HomeMobility,2013-03-29 20:27:08,False
u49,HomeMobility,2013-03-29 20:47:10,False
u49,HomeMobility,2013-03-29 21:07:10,False
u49,HomeMobility,2013-03-29 21:27:10,False
u49,HomeMobility,2013-03-29 21:47:10,False
u49,HomeMobility,2013-03-29 22:07:10,False
u49,HomeMobility,2013-03-29 22:27:10,False
u49,HomeMobility,2013-03-29 22:47:10,False
u49,HomeMobility,2013-03-29 23:07:10,True
u49,HomeMobility,2013-03-29 23:27:10,True
u49,HomeMobility,2013-03-29 23:31:00,True
u49,HomeMobility,2013-03-29 23:47:56,False
u49,HomeMobility,2013-03-30 00:25:46,True
u49,HomeMobility,2013-03-30 00:47:10,True
u49,HomeMobility,2013-03-30 01:00:17,True
u49,HomeMobility,2013-03-30 01:31:28,True
u49,HomeMobility,2013-03-30 01:47:16,True
u49,HomeMobility,2013-03-30 02:07:14,True
u49,HomeMobility,2013-03-30 04:27:13,True
u49,HomeMobility,2013-03-30 07:36:59,True
u49,HomeMobility,2013-03-30 07:57:00,True
u49,HomeMobility,2013-03-30 08:17:00,True
u49,HomeMobility,2013-03-30 08:37:00,True
