uid,typeEvent,inference,startDate,endDate,duration
u20,Physical activity,0,2013-03-27 13:08:52,2013-03-27 13:17:15,503
u20,Physical activity,1,2013-03-27 13:17:17,2013-03-27 13:20:47,210
u20,Physical activity,0,2013-03-27 13:20:50,2013-03-27 13:20:55,5
u20,Physical activity,3,2013-03-27 13:20:58,2013-03-27 13:21:11,13
u20,Physical activity,1,2013-03-27 13:21:16,2013-03-27 13:21:24,8
u20,Physical activity,3,2013-03-27 13:21:26,2013-03-27 13:25:09,223
u20,Physical activity,1,2013-03-27 13:25:12,2013-03-27 13:25:40,28
u20,Physical activity,0,2013-03-27 13:25:43,2013-03-27 13:28:49,186
u20,Physical activity,1,2013-03-27 13:28:56,2013-03-27 13:45:07,971
u20,Physical activity,0,2013-03-27 13:45:10,2013-03-27 13:45:23,13
u20,Physical activity,2,2013-03-27 13:45:26,2013-03-27 13:45:31,5
u20,Physical activity,1,2013-03-27 13:45:34,2013-03-27 13:45:41,7
u20,Physical activity,2,2013-03-27 13:45:44,2013-03-27 13:45:46,2
u20,Physical activity,1,2013-03-27 13:48:49,2013-03-27 13:48:57,8
u20,Physical activity,0,2013-03-27 13:49:00,2013-03-27 13:49:02,2
u20,Physical activity,3,2013-03-27 13:49:05,2013-03-27 13:49:05,0
u20,Physical activity,1,2013-03-27 13:49:07,2013-03-27 13:49:20,13
u20,Physical activity,0,2013-03-27 13:49:25,2013-03-27 13:49:38,13
u20,Physical activity,3,2013-03-27 13:49:41,2013-03-27 13:52:52,191
u20,Physical activity,0,2013-03-27 13:52:54,2013-03-27 13:53:02,8
u20,Physical activity,1,2013-03-27 13:53:05,2013-03-27 13:53:05,0
u20,Physical activity,2,2013-03-27 13:53:07,2013-03-27 13:53:10,3
u20,Physical activity,1,2013-03-27 13:53:12,2013-03-27 13:53:12,0
u20,Physical activity,2,2013-03-27 13:53:15,2013-03-27 13:53:15,0
u20,Physical activity,0,2013-03-27 13:53:17,2013-03-27 13:53:35,18
u20,Physical activity,1,2013-03-27 13:53:38,2013-03-27 13:53:46,8
u20,Physical activity,2,2013-03-27 13:53:48,2013-03-27 13:57:04,196
u20,Physical activity,0,2013-03-27 13:57:07,2013-03-27 13:57:17,10
u20,Physical activity,1,2013-03-27 13:57:20,2013-03-27 13:57:30,10
u20,Physical activity,2,2013-03-27 13:57:33,2013-03-27 13:57:33,0
u20,Physical activity,1,2013-03-27 13:57:35,2013-03-27 13:57:43,8
u20,Physical activity,0,2013-03-27 13:57:45,2013-03-27 14:16:57,1152
u20,Physical activity,1,2013-03-27 14:17:00,2013-03-27 14:17:23,23
u20,Physical activity,2,2013-03-27 14:17:26,2013-03-27 14:17:41,15
u20,Physical activity,0,2013-03-27 14:17:44,2013-03-27 14:41:01,1397
u20,Physical activity,1,2013-03-27 14:41:03,2013-03-27 14:41:03,0
u20,Physical activity,2,2013-03-27 14:41:06,2013-03-27 14:41:16,10
u20,Physical activity,1,2013-03-27 14:41:19,2013-03-27 14:41:29,10
u20,Physical activity,0,2013-03-27 14:41:31,2013-03-27 14:41:47,16
u20,Physical activity,1,2013-03-27 14:41:49,2013-03-27 14:44:55,186
u20,Physical activity,0,2013-03-27 14:44:57,2013-03-27 14:49:00,243
u20,Physical activity,3,2013-03-27 14:49:02,2013-03-27 14:49:05,3
u20,Physical activity,0,2013-03-27 14:49:07,2013-03-27 14:52:58,231
u20,Physical activity,3,2013-03-27 14:53:01,2013-03-27 14:53:01,0
u20,Physical activity,0,2013-03-27 14:53:03,2013-03-27 14:53:24,21
u20,Physical activity,3,2013-03-27 14:53:27,2013-03-27 14:53:34,7
u20,Physical activity,0,2013-03-27 14:53:37,2013-03-27 14:53:47,10
u20,Physical activity,1,2013-03-27 14:53:50,2013-03-27 15:00:55,425
u20,Physical activity,2,2013-03-27 15:00:58,2013-03-27 15:05:02,244
u20,Physical activity,1,2013-03-27 15:05:05,2013-03-27 15:05:05,0
u20,Physical activity,2,2013-03-27 15:05:08,2013-03-27 15:05:10,2
u20,Physical activity,0,2013-03-27 15:05:13,2013-03-27 15:05:18,5
u20,Physical activity,1,2013-03-27 15:05:20,2013-03-27 15:05:49,29
u20,Physical activity,2,2013-03-27 15:08:57,2013-03-27 15:09:00,3
u20,Physical activity,0,2013-03-27 15:09:02,2013-03-27 15:13:02,240
u20,Physical activity,1,2013-03-27 15:13:04,2013-03-27 15:13:20,16
u20,Physical activity,2,2013-03-27 15:13:22,2013-03-27 15:13:27,5
u20,Physical activity,1,2013-03-27 15:13:30,2013-03-27 15:13:30,0
u20,Physical activity,0,2013-03-27 15:13:33,2013-03-27 15:16:56,203
u20,Physical activity,1,2013-03-27 15:16:59,2013-03-27 15:17:45,46
u20,Physical activity,3,2013-03-27 15:17:48,2013-03-27 15:17:48,0
u20,Physical activity,1,2013-03-27 15:20:52,2013-03-27 15:25:20,268
u20,Physical activity,3,2013-03-27 15:25:22,2013-03-27 15:25:27,5
u20,Physical activity,1,2013-03-27 15:25:30,2013-03-27 15:32:59,449
u20,Physical activity,0,2013-03-27 15:33:10,2013-03-27 15:33:43,33
u20,Physical activity,1,2013-03-27 15:33:46,2013-03-27 15:33:46,0
u20,Physical activity,3,2013-03-27 15:33:48,2013-03-27 15:36:52,184
u20,Physical activity,0,2013-03-27 15:36:55,2013-03-27 18:53:20,11785
u20,Physical activity,3,2013-03-27 18:53:23,2013-03-27 18:53:28,5
u20,Physical activity,0,2013-03-27 18:53:31,2013-03-27 18:57:02,211
u20,Physical activity,3,2013-03-27 18:57:05,2013-03-27 18:57:07,2
u20,Physical activity,0,2013-03-27 18:57:10,2013-03-27 18:57:38,28
u20,Physical activity,1,2013-03-27 18:57:41,2013-03-27 19:01:02,201
u20,Physical activity,3,2013-03-27 19:01:04,2013-03-27 19:01:09,5
u20,Physical activity,0,2013-03-27 19:01:12,2013-03-27 19:05:12,240
u20,Physical activity,3,2013-03-27 19:05:14,2013-03-27 19:05:17,3
u20,Physical activity,0,2013-03-27 19:05:19,2013-03-27 19:09:42,263
u20,Physical activity,1,2013-03-27 19:09:45,2013-03-27 19:09:45,0
u20,Physical activity,3,2013-03-27 19:09:48,2013-03-27 19:13:08,200
u20,Physical activity,0,2013-03-27 19:13:11,2013-03-27 19:16:57,226
u20,Physical activity,1,2013-03-27 19:17:00,2013-03-27 19:17:00,0
u20,Physical activity,0,2013-03-27 19:17:02,2013-03-27 19:17:05,3
u20,Physical activity,3,2013-03-27 19:17:07,2013-03-27 19:17:10,3
u20,Physical activity,1,2013-03-27 19:17:29,2013-03-27 19:17:47,18
u20,Physical activity,0,2013-03-27 19:17:49,2013-03-27 19:25:11,442
u20,Physical activity,1,2013-03-27 19:25:19,2013-03-27 19:25:34,15
u20,Physical activity,0,2013-03-27 19:25:37,2013-03-27 19:29:16,219
