uid,typeEvent,inference,startDate,endDate,duration
u23,Physical activity,0,2013-03-27 13:07:24,2013-03-27 13:19:44,740
u23,Physical activity,3,2013-03-27 13:19:47,2013-03-27 13:20:05,18
u23,Physical activity,0,2013-03-27 13:20:08,2013-03-27 13:23:31,203
u23,Physical activity,1,2013-03-27 13:23:34,2013-03-27 13:32:01,507
u23,Physical activity,2,2013-03-27 13:32:16,2013-03-27 13:35:24,188
u23,Physical activity,1,2013-03-27 13:35:27,2013-03-27 13:40:03,276
u23,Physical activity,2,2013-03-27 13:40:06,2013-03-27 13:40:16,10
u23,Physical activity,1,2013-03-27 13:40:19,2013-03-27 13:43:37,198
u23,Physical activity,0,2013-03-27 13:43:42,2013-03-27 13:43:50,8
u23,Physical activity,3,2013-03-27 13:43:53,2013-03-27 13:43:53,0
u23,Physical activity,0,2013-03-27 13:43:55,2013-03-27 13:43:55,0
u23,Physical activity,1,2013-03-27 13:43:58,2013-03-27 13:44:06,8
u23,Physical activity,0,2013-03-27 13:44:08,2013-03-27 13:47:31,203
u23,Physical activity,1,2013-03-27 13:47:34,2013-03-27 13:47:54,20
u23,Physical activity,2,2013-03-27 13:47:57,2013-03-27 13:48:05,8
u23,Physical activity,1,2013-03-27 13:48:07,2013-03-27 13:51:38,211
u23,Physical activity,2,2013-03-27 13:51:41,2013-03-27 13:52:04,23
u23,Physical activity,1,2013-03-27 13:52:07,2013-03-27 13:55:28,201
u23,Physical activity,0,2013-03-27 13:55:30,2013-03-27 14:00:16,286
u23,Physical activity,2,2013-03-27 14:00:19,2013-03-27 14:03:24,185
u23,Physical activity,1,2013-03-27 14:03:27,2013-03-27 14:03:53,26
u23,Physical activity,0,2013-03-27 14:03:55,2013-03-27 14:03:55,0
u23,Physical activity,1,2013-03-27 14:03:58,2013-03-27 14:04:18,20
u23,Physical activity,0,2013-03-27 14:07:27,2013-03-27 14:11:29,242
u23,Physical activity,3,2013-03-27 14:11:31,2013-03-27 14:11:31,0
u23,Physical activity,0,2013-03-27 14:11:34,2013-03-27 14:15:49,255
u23,Physical activity,1,2013-03-27 14:15:51,2013-03-27 14:16:04,13
u23,Physical activity,0,2013-03-27 14:16:07,2013-03-27 14:19:28,201
u23,Physical activity,1,2013-03-27 14:19:30,2013-03-27 14:19:30,0
u23,Physical activity,2,2013-03-27 14:19:33,2013-03-27 14:19:56,23
u23,Physical activity,0,2013-03-27 14:19:59,2013-03-27 14:20:01,2
u23,Physical activity,3,2013-03-27 14:20:04,2013-03-27 14:20:04,0
u23,Physical activity,0,2013-03-27 14:20:07,2013-03-27 14:20:19,12
u23,Physical activity,1,2013-03-27 14:23:25,2013-03-27 14:23:25,0
u23,Physical activity,0,2013-03-27 14:23:28,2013-03-27 14:31:40,492
u23,Physical activity,3,2013-03-27 14:31:42,2013-03-27 14:31:47,5
u23,Physical activity,0,2013-03-27 14:31:50,2013-03-27 14:32:11,21
u23,Physical activity,3,2013-03-27 14:32:13,2013-03-27 14:35:39,206
u23,Physical activity,0,2013-03-27 14:35:41,2013-03-27 14:36:02,21
u23,Physical activity,3,2013-03-27 14:36:09,2013-03-27 14:36:09,0
u23,Physical activity,0,2013-03-27 14:36:15,2013-03-27 14:36:15,0
u23,Physical activity,3,2013-03-27 14:36:17,2013-03-27 14:36:20,3
u23,Physical activity,0,2013-03-27 14:39:20,2013-03-27 14:39:41,21
u23,Physical activity,2,2013-03-27 14:39:44,2013-03-27 14:39:54,10
u23,Physical activity,1,2013-03-27 14:39:57,2013-03-27 14:40:04,7
u23,Physical activity,2,2013-03-27 14:40:07,2013-03-27 14:40:20,13
u23,Physical activity,1,2013-03-27 14:43:25,2013-03-27 14:43:31,6
u23,Physical activity,3,2013-03-27 14:43:33,2013-03-27 14:43:46,13
u23,Physical activity,1,2013-03-27 14:43:49,2013-03-27 14:43:56,7
u23,Physical activity,0,2013-03-27 14:43:59,2013-03-27 14:47:51,232
u23,Physical activity,3,2013-03-27 14:47:53,2013-03-27 14:48:04,11
u23,Physical activity,0,2013-03-27 14:48:06,2013-03-27 14:48:09,3
u23,Physical activity,3,2013-03-27 14:48:11,2013-03-27 14:48:11,0
u23,Physical activity,0,2013-03-27 14:48:14,2013-03-27 14:51:30,196
u23,Physical activity,3,2013-03-27 14:51:32,2013-03-27 14:51:48,16
u23,Physical activity,0,2013-03-27 14:51:50,2013-03-27 14:55:24,214
u23,Physical activity,1,2013-03-27 14:55:27,2013-03-27 14:59:39,252
u23,Physical activity,3,2013-03-27 14:59:41,2013-03-27 14:59:44,3
u23,Physical activity,1,2013-03-27 14:59:46,2013-03-27 15:07:27,461
u23,Physical activity,0,2013-03-27 15:07:29,2013-03-27 15:07:58,29
u23,Physical activity,3,2013-03-27 15:08:00,2013-03-27 15:08:00,0
u23,Physical activity,1,2013-03-27 15:08:03,2013-03-27 15:08:13,10
u23,Physical activity,3,2013-03-27 15:08:16,2013-03-27 15:08:16,0
u23,Physical activity,0,2013-03-27 15:08:19,2013-03-27 15:12:14,235
u23,Physical activity,1,2013-03-27 15:12:16,2013-03-27 15:15:38,202
u23,Physical activity,0,2013-03-27 15:15:41,2013-03-27 15:23:26,465
u23,Physical activity,1,2013-03-27 15:23:28,2013-03-27 15:31:27,479
u23,Physical activity,0,2013-03-27 15:31:29,2013-03-27 15:35:52,263
u23,Physical activity,3,2013-03-27 15:35:55,2013-03-27 15:35:55,0
u23,Physical activity,0,2013-03-27 15:36:08,2013-03-27 15:39:47,219
u23,Physical activity,3,2013-03-27 15:39:50,2013-03-27 15:40:00,10
u23,Physical activity,0,2013-03-27 15:40:03,2013-03-27 15:47:24,441
u23,Physical activity,3,2013-03-27 15:47:25,2013-03-27 15:47:34,9
u23,Physical activity,0,2013-03-27 15:47:37,2013-03-27 16:11:32,1435
u23,Physical activity,1,2013-03-27 16:11:35,2013-03-27 16:11:42,7
u23,Physical activity,0,2013-03-27 16:11:45,2013-03-27 16:19:26,461
u23,Physical activity,3,2013-03-27 16:19:29,2013-03-27 16:19:34,5
u23,Physical activity,0,2013-03-27 16:19:36,2013-03-27 16:19:47,11
u23,Physical activity,3,2013-03-27 16:19:49,2013-03-27 16:20:15,26
u23,Physical activity,0,2013-03-27 16:20:18,2013-03-27 16:39:49,1171
u23,Physical activity,3,2013-03-27 16:39:56,2013-03-27 16:40:01,5
u23,Physical activity,0,2013-03-27 16:40:07,2013-03-27 16:40:19,12
u23,Physical activity,3,2013-03-27 16:40:22,2013-03-27 16:43:29,187
u23,Physical activity,0,2013-03-27 16:43:31,2013-03-27 16:43:41,10
u23,Physical activity,3,2013-03-27 16:43:44,2013-03-27 16:43:52,8
u23,Physical activity,0,2013-03-27 16:43:54,2013-03-27 16:52:19,505
u23,Physical activity,3,2013-03-27 16:52:22,2013-03-27 16:52:22,0
u23,Physical activity,0,2013-03-27 16:55:24,2013-03-27 17:23:40,1696
u23,Physical activity,1,2013-03-27 17:23:43,2013-03-27 17:23:45,2
u23,Physical activity,0,2013-03-27 17:23:48,2013-03-27 17:23:50,2
u23,Physical activity,3,2013-03-27 17:23:53,2013-03-27 17:23:53,0
u23,Physical activity,0,2013-03-27 17:23:55,2013-03-27 17:23:58,3
u23,Physical activity,3,2013-03-27 17:24:01,2013-03-27 17:24:01,0
u23,Physical activity,0,2013-03-27 17:24:03,2013-03-27 17:27:32,209
u23,Physical activity,3,2013-03-27 17:27:35,2013-03-27 17:27:37,2
u23,Physical activity,0,2013-03-27 17:27:40,2013-03-27 17:42:52,912
u23,Physical activity,3,2013-03-27 17:46:01,2013-03-27 17:46:07,6
u23,Physical activity,0,2013-03-27 17:46:09,2013-03-27 18:42:34,3385
u23,Physical activity,3,2013-03-27 18:42:36,2013-03-27 18:42:36,0
u23,Physical activity,1,2013-03-27 18:42:41,2013-03-27 18:42:41,0
u23,Physical activity,0,2013-03-27 18:42:52,2013-03-27 18:50:08,436
u23,Physical activity,3,2013-03-27 18:50:10,2013-03-27 18:50:10,0
u23,Physical activity,0,2013-03-27 18:50:14,2013-03-27 18:54:16,242
u23,Physical activity,3,2013-03-27 18:54:19,2013-03-27 18:54:34,15
u23,Physical activity,0,2013-03-27 18:54:37,2013-03-27 18:58:09,212
u23,Physical activity,1,2013-03-27 18:58:12,2013-03-27 18:58:12,0
u23,Physical activity,0,2013-03-27 18:58:20,2013-03-27 19:02:59,279
u23,Physical activity,1,2013-03-27 19:06:01,2013-03-27 19:06:06,5
u23,Physical activity,0,2013-03-27 19:06:09,2013-03-27 19:06:37,28
u23,Physical activity,1,2013-03-27 19:06:40,2013-03-27 19:06:42,2
u23,Physical activity,3,2013-03-27 19:06:45,2013-03-27 19:06:55,10
u23,Physical activity,0,2013-03-27 19:10:03,2013-03-27 19:14:49,286
u23,Physical activity,3,2013-03-27 19:14:52,2013-03-27 19:14:52,0
u23,Physical activity,0,2013-03-27 19:18:04,2013-03-27 20:02:25,2661
u23,Physical activity,3,2013-03-27 20:02:27,2013-03-27 20:02:27,0
u23,Physical activity,0,2013-03-27 20:02:30,2013-03-27 22:14:14,7904
u23,Physical activity,3,2013-03-27 22:14:16,2013-03-27 22:14:16,0
u23,Physical activity,0,2013-03-27 22:14:19,2013-03-27 22:14:24,5
u23,Physical activity,3,2013-03-27 22:14:27,2013-03-27 22:14:52,25
u23,Physical activity,0,2013-03-27 22:14:55,2013-03-27 23:10:54,3359
u23,Physical activity,1,2013-03-27 23:10:56,2013-03-27 23:10:59,3
u23,Physical activity,0,2013-03-27 23:14:03,2013-03-28 01:06:12,6729
u23,Physical activity,3,2013-03-28 01:06:15,2013-03-28 01:06:25,10
u23,Physical activity,0,2013-03-28 01:06:28,2013-03-28 01:06:28,0
u23,Physical activity,3,2013-03-28 01:06:30,2013-03-28 01:06:35,5
u23,Physical activity,0,2013-03-28 01:06:38,2013-03-28 01:26:14,1176
u23,Physical activity,3,2013-03-28 01:26:15,2013-03-28 01:26:26,11
u23,Physical activity,0,2013-03-28 01:26:29,2013-03-28 01:26:57,28
u23,Physical activity,3,2013-03-28 01:26:58,2013-03-28 01:30:08,190
u23,Physical activity,0,2013-03-28 01:30:09,2013-03-28 01:30:09,0
u23,Physical activity,1,2013-03-28 01:30:13,2013-03-28 01:30:20,7
u23,Physical activity,3,2013-03-28 01:30:21,2013-03-28 01:30:57,36
u23,Physical activity,1,2013-03-28 01:30:58,2013-03-28 01:31:00,2
u23,Physical activity,3,2013-03-28 01:31:01,2013-03-28 01:34:12,191
u23,Physical activity,0,2013-03-28 01:34:14,2013-03-28 08:34:36,25222
u23,Physical activity,1,2013-03-28 08:34:38,2013-03-28 08:34:44,6
u23,Physical activity,0,2013-03-28 08:34:46,2013-03-28 08:46:42,716
u23,Physical activity,3,2013-03-28 08:46:45,2013-03-28 08:46:52,7
u23,Physical activity,0,2013-03-28 08:46:55,2013-03-28 10:58:27,7892
u23,Physical activity,3,2013-03-28 10:58:30,2013-03-28 10:58:32,2
u23,Physical activity,0,2013-03-28 10:58:35,2013-03-28 10:58:48,13
u23,Physical activity,3,2013-03-28 10:58:50,2013-03-28 10:59:00,10
u23,Physical activity,0,2013-03-28 10:59:03,2013-03-28 11:42:23,2600
u23,Physical activity,1,2013-03-28 11:42:25,2013-03-28 11:42:25,0
u23,Physical activity,0,2013-03-28 11:42:36,2013-03-28 11:42:59,23
u23,Physical activity,1,2013-03-28 11:43:07,2013-03-28 11:46:22,195
u23,Physical activity,3,2013-03-28 11:46:25,2013-03-28 11:46:43,18
u23,Physical activity,1,2013-03-28 11:46:46,2013-03-28 11:46:56,10
u23,Physical activity,3,2013-03-28 11:46:58,2013-03-28 11:47:09,11
u23,Physical activity,1,2013-03-28 11:50:13,2013-03-28 11:58:41,508
u23,Physical activity,3,2013-03-28 11:58:44,2013-03-28 11:58:44,0
u23,Physical activity,1,2013-03-28 11:58:46,2013-03-28 11:58:49,3
u23,Physical activity,0,2013-03-28 11:58:51,2013-03-28 11:59:09,18
u23,Physical activity,3,2013-03-28 12:02:12,2013-03-28 12:02:23,11
u23,Physical activity,0,2013-03-28 12:02:25,2013-03-28 12:54:18,3113
u23,Physical activity,1,2013-03-28 12:54:21,2013-03-28 13:10:16,955
u23,Physical activity,0,2013-03-28 13:10:18,2013-03-28 13:39:00,1722
u23,Physical activity,1,2013-03-28 13:39:02,2013-03-28 13:42:05,183
u23,Physical activity,0,2013-03-28 13:42:15,2013-03-28 13:50:13,478
u23,Physical activity,1,2013-03-28 13:50:16,2013-03-28 14:02:20,724
