uid,typeEvent,inference,startDate,endDate,duration
u00,Physical activity,0,2013-03-27 00:00:01,2013-03-27 02:16:01,8160
u00,Physical activity,3,2013-03-27 02:16:04,2013-03-27 02:16:06,2
u00,Physical activity,0,2013-03-27 02:16:09,2013-03-27 02:19:43,214
u00,Physical activity,3,2013-03-27 02:19:45,2013-03-27 02:19:53,8
u00,Physical activity,0,2013-03-27 02:19:55,2013-03-27 02:20:06,11
u00,Physical activity,3,2013-03-27 02:20:08,2013-03-27 02:20:08,0
u00,Physical activity,0,2013-03-27 02:20:11,2013-03-27 07:00:08,16797
u00,Physical activity,3,2013-03-27 07:00:11,2013-03-27 07:00:11,0
u00,Physical activity,0,2013-03-27 07:03:13,2013-03-27 07:27:24,1451
u00,Physical activity,1,2013-03-27 07:27:29,2013-03-27 07:27:29,0
u00,Physical activity,0,2013-03-27 07:27:32,2013-03-27 07:27:32,0
u00,Physical activity,1,2013-03-27 07:27:34,2013-03-27 07:31:22,228
u00,Physical activity,3,2013-03-27 07:31:25,2013-03-27 07:32:06,41
u00,Physical activity,0,2013-03-27 07:32:09,2013-03-27 07:35:17,188
u00,Physical activity,3,2013-03-27 07:35:19,2013-03-27 07:35:25,6
u00,Physical activity,0,2013-03-27 07:35:27,2013-03-27 07:35:27,0
u00,Physical activity,3,2013-03-27 07:35:27,2013-03-27 07:35:27,0
u00,Physical activity,0,2013-03-27 07:35:29,2013-03-27 07:35:29,0
u00,Physical activity,3,2013-03-27 07:35:30,2013-03-27 07:35:32,2
u00,Physical activity,0,2013-03-27 07:35:32,2013-03-27 07:35:32,0
u00,Physical activity,3,2013-03-27 07:35:34,2013-03-27 07:35:34,0
u00,Physical activity,0,2013-03-27 07:35:35,2013-03-27 07:35:35,0
u00,Physical activity,3,2013-03-27 07:35:37,2013-03-27 07:35:45,8
u00,Physical activity,0,2013-03-27 07:35:47,2013-03-27 07:47:07,680
u00,Physical activity,3,2013-03-27 07:47:09,2013-03-27 07:47:25,16
u00,Physical activity,0,2013-03-27 07:47:27,2013-03-27 07:50:59,212
u00,Physical activity,1,2013-03-27 07:51:04,2013-03-27 07:51:11,7
u00,Physical activity,0,2013-03-27 07:51:14,2013-03-27 07:51:22,8
u00,Physical activity,1,2013-03-27 07:51:30,2013-03-27 07:59:29,479
u00,Physical activity,0,2013-03-27 07:59:32,2013-03-27 07:59:32,0
u00,Physical activity,3,2013-03-27 07:59:34,2013-03-27 07:59:37,3
u00,Physical activity,0,2013-03-27 07:59:40,2013-03-27 07:59:52,12
u00,Physical activity,1,2013-03-27 07:59:55,2013-03-27 08:03:15,200
u00,Physical activity,0,2013-03-27 08:03:18,2013-03-27 08:03:20,2
u00,Physical activity,3,2013-03-27 08:03:23,2013-03-27 08:03:26,3
u00,Physical activity,0,2013-03-27 08:03:28,2013-03-27 08:03:28,0
u00,Physical activity,1,2013-03-27 08:03:31,2013-03-27 08:07:36,245
u00,Physical activity,0,2013-03-27 08:07:46,2013-03-27 08:15:55,489
u00,Physical activity,3,2013-03-27 08:15:58,2013-03-27 08:19:03,185
u00,Physical activity,0,2013-03-27 08:19:06,2013-03-27 08:19:44,38
u00,Physical activity,3,2013-03-27 08:19:47,2013-03-27 08:23:00,193
u00,Physical activity,0,2013-03-27 08:23:03,2013-03-27 08:23:31,28
u00,Physical activity,3,2013-03-27 08:23:34,2013-03-27 08:23:39,5
u00,Physical activity,0,2013-03-27 08:23:41,2013-03-27 08:55:15,1894
u00,Physical activity,3,2013-03-27 08:55:17,2013-03-27 08:55:22,5
u00,Physical activity,0,2013-03-27 08:55:25,2013-03-27 09:19:07,1422
u00,Physical activity,1,2013-03-27 09:19:10,2013-03-27 09:19:20,10
u00,Physical activity,0,2013-03-27 09:19:23,2013-03-27 09:19:38,15
u00,Physical activity,3,2013-03-27 09:19:41,2013-03-27 09:19:43,2
u00,Physical activity,0,2013-03-27 09:19:46,2013-03-27 09:23:09,203
u00,Physical activity,1,2013-03-27 09:23:12,2013-03-27 09:23:56,44
u00,Physical activity,0,2013-03-27 09:23:58,2013-03-27 09:31:06,428
u00,Physical activity,3,2013-03-27 09:31:08,2013-03-27 09:31:08,0
u00,Physical activity,0,2013-03-27 09:31:11,2013-03-27 09:31:14,3
u00,Physical activity,3,2013-03-27 09:31:16,2013-03-27 09:31:19,3
u00,Physical activity,0,2013-03-27 09:31:21,2013-03-27 09:31:21,0
u00,Physical activity,3,2013-03-27 09:31:24,2013-03-27 09:31:29,5
u00,Physical activity,0,2013-03-27 09:31:32,2013-03-27 09:35:16,224
u00,Physical activity,3,2013-03-27 09:35:19,2013-03-27 09:35:37,18
u00,Physical activity,0,2013-03-27 09:35:39,2013-03-27 09:35:55,16
u00,Physical activity,3,2013-03-27 09:35:57,2013-03-27 09:36:00,3
u00,Physical activity,0,2013-03-27 09:39:01,2013-03-27 09:39:37,36
u00,Physical activity,3,2013-03-27 09:39:40,2013-03-27 09:43:01,201
u00,Physical activity,0,2013-03-27 09:43:04,2013-03-27 09:51:07,483
u00,Physical activity,1,2013-03-27 09:51:10,2013-03-27 09:51:36,26
u00,Physical activity,0,2013-03-27 09:51:38,2013-03-27 09:51:38,0
u00,Physical activity,3,2013-03-27 09:51:41,2013-03-27 09:51:46,5
u00,Physical activity,0,2013-03-27 09:51:49,2013-03-27 09:51:49,0
u00,Physical activity,3,2013-03-27 09:51:51,2013-03-27 09:51:51,0
u00,Physical activity,0,2013-03-27 09:51:54,2013-03-27 09:51:59,5
u00,Physical activity,1,2013-03-27 09:55:06,2013-03-27 10:03:04,478
u00,Physical activity,0,2013-03-27 10:03:06,2013-03-27 10:07:22,256
u00,Physical activity,3,2013-03-27 10:07:24,2013-03-27 10:07:35,11
u00,Physical activity,0,2013-03-27 10:07:37,2013-03-27 10:11:11,214
u00,Physical activity,3,2013-03-27 10:11:13,2013-03-27 10:11:26,13
u00,Physical activity,1,2013-03-27 10:11:31,2013-03-27 10:11:31,0
u00,Physical activity,0,2013-03-27 10:11:34,2013-03-27 10:19:11,457
u00,Physical activity,1,2013-03-27 10:19:14,2013-03-27 10:19:19,5
u00,Physical activity,0,2013-03-27 10:19:22,2013-03-27 10:19:22,0
u00,Physical activity,1,2013-03-27 10:19:27,2013-03-27 10:19:37,10
u00,Physical activity,0,2013-03-27 10:19:40,2013-03-27 10:19:40,0
u00,Physical activity,3,2013-03-27 10:19:42,2013-03-27 10:19:42,0
u00,Physical activity,0,2013-03-27 10:19:45,2013-03-27 10:19:47,2
u00,Physical activity,1,2013-03-27 10:19:50,2013-03-27 10:20:00,10
u00,Physical activity,3,2013-03-27 10:23:02,2013-03-27 10:23:18,16
u00,Physical activity,1,2013-03-27 10:23:20,2013-03-27 10:23:49,29
u00,Physical activity,3,2013-03-27 10:23:51,2013-03-27 10:23:51,0
u00,Physical activity,1,2013-03-27 10:23:54,2013-03-27 10:27:03,189
u00,Physical activity,0,2013-03-27 10:27:06,2013-03-27 11:15:14,2888
u00,Physical activity,1,2013-03-27 11:15:17,2013-03-27 11:31:53,996
u00,Physical activity,0,2013-03-27 11:31:58,2013-03-27 11:35:12,194
u00,Physical activity,1,2013-03-27 11:35:14,2013-03-27 11:39:49,275
u00,Physical activity,0,2013-03-27 11:39:52,2013-03-27 11:43:05,193
u00,Physical activity,1,2013-03-27 11:43:08,2013-03-27 11:55:15,727
u00,Physical activity,0,2013-03-27 11:55:18,2013-03-27 12:51:26,3368
u00,Physical activity,1,2013-03-27 12:51:31,2013-03-27 12:51:39,8
u00,Physical activity,0,2013-03-27 12:51:44,2013-03-27 12:55:18,214
u00,Physical activity,1,2013-03-27 12:55:31,2013-03-27 12:55:41,10
u00,Physical activity,3,2013-03-27 12:55:43,2013-03-27 12:56:02,19
u00,Physical activity,0,2013-03-27 12:59:05,2013-03-27 13:11:45,760
u00,Physical activity,1,2013-03-27 13:11:50,2013-03-27 13:11:58,8
u00,Physical activity,0,2013-03-27 13:12:00,2013-03-27 13:31:51,1191
