uid,typeEvent,inference,startDate,endDate,duration
u44,Physical activity,0,2013-03-27 14:54:50,2013-04-01 17:49:26,10476
u44,Physical activity,3,2013-04-01 17:49:29,2013-04-01 17:49:31,2
u44,Physical activity,0,2013-04-01 17:49:34,2013-04-01 21:38:01,13707
u44,Physical activity,3,2013-04-01 21:38:03,2013-04-01 21:38:06,3
u44,Physical activity,0,2013-04-01 21:38:09,2013-04-01 21:45:34,445
u44,Physical activity,3,2013-04-01 21:45:37,2013-04-01 21:45:42,5
u44,Physical activity,0,2013-04-01 21:45:44,2013-04-02 13:57:46,58322
u44,Physical activity,1,2013-04-02 13:57:49,2013-04-02 13:58:10,21
u44,Physical activity,0,2013-04-02 13:58:12,2013-04-02 14:01:49,217
u44,Physical activity,3,2013-04-02 14:01:51,2013-04-02 14:02:01,10
u44,Physical activity,0,2013-04-02 14:02:04,2013-04-02 14:05:53,229
u44,Physical activity,1,2013-04-02 14:06:08,2013-04-02 14:09:50,222
u44,Physical activity,0,2013-04-02 14:09:55,2013-04-02 14:10:08,13
u44,Physical activity,3,2013-04-02 14:10:10,2013-04-02 14:10:13,3
u44,Physical activity,0,2013-04-02 14:10:15,2013-04-02 14:42:22,1927
u44,Physical activity,3,2013-04-02 14:42:24,2013-04-02 14:42:24,0
u44,Physical activity,0,2013-04-02 14:42:27,2013-04-02 15:34:14,3107
u44,Physical activity,3,2013-04-02 15:34:17,2013-04-02 15:34:19,2
u44,Physical activity,0,2013-04-02 15:34:22,2013-04-02 18:21:42,10040
u44,Physical activity,1,2013-04-02 18:21:44,2013-04-02 18:29:43,479
u44,Physical activity,0,2013-04-02 18:29:46,2013-04-02 18:33:45,239
u44,Physical activity,3,2013-04-02 18:33:48,2013-04-02 18:34:13,25
u44,Physical activity,0,2013-04-02 18:34:16,2013-04-02 18:34:32,16
u44,Physical activity,1,2013-04-02 18:34:34,2013-04-02 18:37:55,201
u44,Physical activity,0,2013-04-02 18:38:00,2013-04-02 19:01:54,1434
u44,Physical activity,3,2013-04-02 19:01:56,2013-04-02 19:01:59,3
u44,Physical activity,0,2013-04-02 19:02:01,2013-04-02 19:06:04,243
u44,Physical activity,3,2013-04-02 19:06:06,2013-04-02 19:06:09,3
u44,Physical activity,0,2013-04-02 19:06:11,2013-04-02 19:37:51,1900
u44,Physical activity,3,2013-04-02 19:37:54,2013-04-02 19:38:02,8
u44,Physical activity,0,2013-04-02 19:38:10,2013-04-02 20:21:50,2620
u44,Physical activity,3,2013-04-02 20:21:53,2013-04-02 20:21:55,2
u44,Physical activity,0,2013-04-02 20:21:58,2013-04-03 08:26:28,43470
u44,Physical activity,1,2013-04-03 08:26:30,2013-04-03 08:30:07,217
u44,Physical activity,3,2013-04-03 08:30:09,2013-04-03 08:33:53,224
u44,Physical activity,0,2013-04-03 08:33:56,2013-04-03 09:14:10,2414
u44,Physical activity,3,2013-04-03 09:14:12,2013-04-03 09:14:15,3
u44,Physical activity,0,2013-04-03 09:14:18,2013-04-03 09:14:18,0
u44,Physical activity,3,2013-04-03 09:14:20,2013-04-03 09:14:36,16
