uid,typeEvent,inference,startDate,endDate,duration
u14,Physical activity,0,2013-03-27 00:02:36,2013-03-27 09:31:25,34129
u14,Physical activity,1,2013-03-27 09:31:27,2013-03-27 09:31:38,11
u14,Physical activity,0,2013-03-27 09:31:40,2013-03-27 09:35:17,217
u14,Physical activity,1,2013-03-27 09:35:19,2013-03-27 09:35:35,16
u14,Physical activity,0,2013-03-27 09:35:38,2013-03-27 09:38:48,190
u14,Physical activity,1,2013-03-27 09:38:51,2013-03-27 09:38:58,7
u14,Physical activity,2,2013-03-27 09:39:01,2013-03-27 09:39:09,8
u14,Physical activity,1,2013-03-27 09:39:11,2013-03-27 09:39:32,21
u14,Physical activity,2,2013-03-27 09:39:34,2013-03-27 09:42:53,199
u14,Physical activity,1,2013-03-27 09:42:55,2013-03-27 09:47:00,245
u14,Physical activity,2,2013-03-27 09:47:03,2013-03-27 09:47:03,0
u14,Physical activity,1,2013-03-27 09:47:05,2013-03-27 09:47:16,11
u14,Physical activity,2,2013-03-27 09:47:18,2013-03-27 09:50:57,219
u14,Physical activity,1,2013-03-27 09:51:02,2013-03-27 09:51:07,5
u14,Physical activity,0,2013-03-27 09:51:10,2013-03-27 09:51:10,0
u14,Physical activity,3,2013-03-27 09:51:15,2013-03-27 09:51:15,0
u14,Physical activity,0,2013-03-27 09:51:20,2013-03-27 11:07:05,4545
u14,Physical activity,1,2013-03-27 11:07:07,2013-03-27 11:11:26,259
u14,Physical activity,2,2013-03-27 11:11:29,2013-03-27 11:11:29,0
u14,Physical activity,1,2013-03-27 11:11:31,2013-03-27 11:15:39,248
u14,Physical activity,0,2013-03-27 11:15:41,2013-03-27 11:18:59,198
u14,Physical activity,1,2013-03-27 11:19:02,2013-03-27 11:19:02,0
u14,Physical activity,2,2013-03-27 11:19:05,2013-03-27 11:19:23,18
u14,Physical activity,1,2013-03-27 11:19:25,2013-03-27 11:23:09,224
u14,Physical activity,3,2013-03-27 11:23:12,2013-03-27 11:23:15,3
u14,Physical activity,1,2013-03-27 11:23:17,2013-03-27 11:23:48,31
u14,Physical activity,0,2013-03-27 11:26:54,2013-03-27 12:15:44,2930
u14,Physical activity,3,2013-03-27 12:15:46,2013-03-27 12:15:46,0
