uid,typeEvent,inference,startDate,endDate,duration
u47,Physical activity,1,2013-03-28 16:15:44,2013-03-28 16:15:50,6
u47,Physical activity,3,2013-03-28 16:15:52,2013-03-28 16:16:03,11
u47,Physical activity,0,2013-03-28 16:16:05,2013-03-28 16:19:48,223
u47,Physical activity,3,2013-03-28 16:19:50,2013-03-28 16:20:05,15
u47,Physical activity,0,2013-03-28 16:20:07,2013-03-28 16:23:42,215
u47,Physical activity,3,2013-03-28 16:23:44,2013-03-28 16:23:55,11
u47,Physical activity,1,2013-03-28 16:23:57,2013-03-28 16:23:57,0
u47,Physical activity,3,2013-03-28 16:23:59,2013-03-28 16:24:03,4
u47,Physical activity,0,2013-03-28 16:24:05,2013-03-28 16:24:05,0
u47,Physical activity,3,2013-03-28 16:24:07,2013-03-28 16:24:07,0
u47,Physical activity,0,2013-03-28 16:24:11,2013-03-28 16:28:05,234
u47,Physical activity,1,2013-03-28 16:28:07,2013-03-28 16:28:09,2
u47,Physical activity,0,2013-03-28 16:28:11,2013-03-28 17:39:52,4301
u47,Physical activity,2,2013-03-28 17:39:54,2013-03-28 17:39:56,2
u47,Physical activity,1,2013-03-28 17:39:58,2013-03-28 17:40:06,8
u47,Physical activity,0,2013-03-28 17:40:08,2013-03-28 17:40:31,23
u47,Physical activity,1,2013-03-28 17:40:33,2013-03-28 17:43:52,199
u47,Physical activity,0,2013-03-28 17:43:54,2013-03-28 17:44:13,19
u47,Physical activity,3,2013-03-28 17:44:15,2013-03-28 17:51:44,449
u47,Physical activity,0,2013-03-28 17:51:46,2013-03-28 17:52:14,28
u47,Physical activity,3,2013-03-28 17:52:16,2013-03-28 17:52:20,4
u47,Physical activity,0,2013-03-28 17:52:23,2013-03-28 17:52:29,6
u47,Physical activity,3,2013-03-28 17:52:31,2013-03-28 17:55:46,195
u47,Physical activity,0,2013-03-28 17:55:48,2013-03-28 18:19:48,1440
u47,Physical activity,3,2013-03-28 18:19:50,2013-03-28 18:19:50,0
