uid,typeEvent,inference,startDate,endDate,duration
u07,Physical activity,0,2013-03-27 00:00:00,2013-03-27 01:15:51,4551
u07,Physical activity,1,2013-03-27 01:15:53,2013-03-27 01:15:56,3
u07,Physical activity,3,2013-03-27 01:15:58,2013-03-27 01:15:58,0
u07,Physical activity,1,2013-03-27 01:16:01,2013-03-27 01:16:04,3
u07,Physical activity,0,2013-03-27 01:16:09,2013-03-27 01:47:45,1896
u07,Physical activity,1,2013-03-27 01:47:47,2013-03-27 01:48:13,26
u07,Physical activity,0,2013-03-27 01:51:15,2013-03-27 09:43:28,28333
u07,Physical activity,1,2013-03-27 09:43:31,2013-03-27 09:48:01,270
u07,Physical activity,2,2013-03-27 09:48:04,2013-03-27 09:51:22,198
u07,Physical activity,1,2013-03-27 09:51:25,2013-03-27 09:51:25,0
u07,Physical activity,2,2013-03-27 09:51:27,2013-03-27 09:51:27,0
u07,Physical activity,1,2013-03-27 09:51:30,2013-03-27 09:51:33,3
u07,Physical activity,2,2013-03-27 09:51:35,2013-03-27 09:51:48,13
u07,Physical activity,1,2013-03-27 09:51:51,2013-03-27 09:55:20,209
u07,Physical activity,0,2013-03-27 09:55:22,2013-03-27 09:55:22,0
u07,Physical activity,3,2013-03-27 09:55:25,2013-03-27 09:55:35,10
u07,Physical activity,0,2013-03-27 09:55:38,2013-03-27 09:59:23,225
u07,Physical activity,3,2013-03-27 09:59:25,2013-03-27 09:59:30,5
u07,Physical activity,0,2013-03-27 09:59:33,2013-03-27 10:11:45,732
u07,Physical activity,3,2013-03-27 10:11:50,2013-03-27 10:11:50,0
u07,Physical activity,0,2013-03-27 10:11:53,2013-03-27 10:23:37,704
u07,Physical activity,3,2013-03-27 10:23:39,2013-03-27 10:23:44,5
u07,Physical activity,0,2013-03-27 10:23:47,2013-03-27 10:27:29,222
u07,Physical activity,3,2013-03-27 10:27:31,2013-03-27 10:27:36,5
u07,Physical activity,0,2013-03-27 10:27:39,2013-03-27 10:35:59,500
u07,Physical activity,1,2013-03-27 10:36:02,2013-03-27 10:39:20,198
u07,Physical activity,0,2013-03-27 10:39:23,2013-03-27 11:07:29,1686
u07,Physical activity,1,2013-03-27 11:07:32,2013-03-27 11:19:39,727
u07,Physical activity,2,2013-03-27 11:19:41,2013-03-27 11:19:41,0
u07,Physical activity,1,2013-03-27 11:19:44,2013-03-27 11:19:59,15
u07,Physical activity,2,2013-03-27 11:20:02,2013-03-27 11:20:07,5
u07,Physical activity,1,2013-03-27 11:20:10,2013-03-27 11:24:14,244
u07,Physical activity,0,2013-03-27 11:27:17,2013-03-27 11:31:25,248
u07,Physical activity,1,2013-03-27 11:31:27,2013-03-27 11:31:32,5
u07,Physical activity,0,2013-03-27 11:31:40,2013-03-27 11:35:24,224
u07,Physical activity,1,2013-03-27 11:35:27,2013-03-27 11:35:35,8
u07,Physical activity,0,2013-03-27 11:35:37,2013-03-27 11:35:48,11
u07,Physical activity,1,2013-03-27 11:35:50,2013-03-27 11:36:16,26
u07,Physical activity,0,2013-03-27 11:39:21,2013-03-27 12:11:47,1946
u07,Physical activity,1,2013-03-27 12:11:52,2013-03-27 12:11:52,0
u07,Physical activity,0,2013-03-27 12:12:00,2013-03-27 12:12:00,0
u07,Physical activity,1,2013-03-27 12:12:05,2013-03-27 12:15:23,198
u07,Physical activity,0,2013-03-27 12:15:26,2013-03-27 12:39:49,1463
u07,Physical activity,3,2013-03-27 12:39:52,2013-03-27 12:39:52,0
u07,Physical activity,0,2013-03-27 12:39:59,2013-03-27 12:40:15,16
u07,Physical activity,3,2013-03-27 12:43:18,2013-03-27 12:43:49,31
u07,Physical activity,0,2013-03-27 12:43:51,2013-03-27 12:47:20,209
u07,Physical activity,1,2013-03-27 12:47:23,2013-03-27 12:47:23,0
u07,Physical activity,0,2013-03-27 12:47:25,2013-03-27 12:47:33,8
u07,Physical activity,3,2013-03-27 12:47:36,2013-03-27 12:47:43,7
u07,Physical activity,0,2013-03-27 12:47:46,2013-03-27 12:51:25,219
u07,Physical activity,1,2013-03-27 12:51:27,2013-03-27 13:03:21,714
u07,Physical activity,0,2013-03-27 13:03:24,2013-03-27 13:07:23,239
u07,Physical activity,1,2013-03-27 13:07:26,2013-03-27 13:07:26,0
u07,Physical activity,0,2013-03-27 13:07:31,2013-03-27 13:19:21,710
u07,Physical activity,3,2013-03-27 13:19:24,2013-03-27 13:19:26,2
u07,Physical activity,0,2013-03-27 13:19:29,2013-03-27 13:27:49,500
u07,Physical activity,1,2013-03-27 13:27:51,2013-03-27 13:35:30,459
u07,Physical activity,2,2013-03-27 13:35:33,2013-03-27 13:35:38,5
u07,Physical activity,1,2013-03-27 13:35:40,2013-03-27 13:43:19,459
u07,Physical activity,0,2013-03-27 13:43:22,2013-03-27 14:55:21,4319
u07,Physical activity,1,2013-03-27 14:55:23,2013-03-27 14:55:23,0
u07,Physical activity,2,2013-03-27 14:55:26,2013-03-27 14:55:26,0
u07,Physical activity,1,2013-03-27 14:55:28,2013-03-27 14:55:28,0
u07,Physical activity,2,2013-03-27 14:55:31,2013-03-27 14:55:34,3
u07,Physical activity,1,2013-03-27 14:55:36,2013-03-27 14:59:36,240
u07,Physical activity,2,2013-03-27 14:59:38,2013-03-27 14:59:49,11
u07,Physical activity,1,2013-03-27 14:59:51,2013-03-27 15:03:28,217
u07,Physical activity,0,2013-03-27 15:03:30,2013-03-27 15:07:30,240
u07,Physical activity,1,2013-03-27 15:07:32,2013-03-27 15:12:00,268
u07,Physical activity,2,2013-03-27 15:12:03,2013-03-27 15:12:11,8
u07,Physical activity,1,2013-03-27 15:12:13,2013-03-27 15:15:32,199
u07,Physical activity,0,2013-03-27 15:15:34,2013-03-27 15:19:36,242
u07,Physical activity,1,2013-03-27 15:19:39,2013-03-27 15:23:28,229
u07,Physical activity,0,2013-03-27 15:23:31,2013-03-27 15:24:02,31
u07,Physical activity,1,2013-03-27 15:24:04,2013-03-27 15:27:43,219
u07,Physical activity,2,2013-03-27 15:27:46,2013-03-27 15:27:56,10
u07,Physical activity,1,2013-03-27 15:27:59,2013-03-27 15:31:30,211
u07,Physical activity,0,2013-03-27 15:31:33,2013-03-27 17:15:57,6264
u07,Physical activity,1,2013-03-27 17:16:10,2013-03-27 17:19:28,198
u07,Physical activity,2,2013-03-27 17:19:31,2013-03-27 17:19:59,28
u07,Physical activity,1,2013-03-27 17:20:02,2013-03-27 17:20:12,10
u07,Physical activity,2,2013-03-27 17:20:15,2013-03-27 17:23:27,192
u07,Physical activity,1,2013-03-27 17:23:29,2013-03-27 17:27:30,241
u07,Physical activity,2,2013-03-27 17:27:33,2013-03-27 17:31:32,239
u07,Physical activity,1,2013-03-27 17:31:35,2013-03-27 17:31:58,23
u07,Physical activity,2,2013-03-27 17:32:01,2013-03-27 17:32:11,10
u07,Physical activity,1,2013-03-27 17:32:14,2013-03-27 17:36:06,232
u07,Physical activity,2,2013-03-27 17:36:08,2013-03-27 17:36:21,13
u07,Physical activity,1,2013-03-27 17:39:24,2013-03-27 17:39:29,5
u07,Physical activity,0,2013-03-27 17:39:32,2013-03-27 17:43:34,242
u07,Physical activity,3,2013-03-27 17:43:36,2013-03-27 17:43:36,0
u07,Physical activity,0,2013-03-27 17:43:39,2013-03-27 17:52:22,523
u07,Physical activity,3,2013-03-27 17:55:26,2013-03-27 17:55:26,0
u07,Physical activity,0,2013-03-27 17:55:29,2013-03-27 18:07:36,727
u07,Physical activity,1,2013-03-27 18:07:44,2013-03-27 18:07:54,10
u07,Physical activity,2,2013-03-27 18:07:56,2013-03-27 18:07:56,0
u07,Physical activity,1,2013-03-27 18:07:59,2013-03-27 18:08:02,3
u07,Physical activity,2,2013-03-27 18:08:04,2013-03-27 18:08:07,3
u07,Physical activity,1,2013-03-27 18:08:09,2013-03-27 18:08:12,3
u07,Physical activity,2,2013-03-27 18:08:14,2013-03-27 18:08:14,0
u07,Physical activity,1,2013-03-27 18:08:17,2013-03-27 18:11:30,193
u07,Physical activity,0,2013-03-27 18:11:33,2013-03-27 18:12:12,39
u07,Physical activity,3,2013-03-27 18:12:17,2013-03-27 18:12:17,0
u07,Physical activity,0,2013-03-27 18:12:19,2013-03-27 18:23:29,670
u07,Physical activity,3,2013-03-27 18:23:32,2013-03-27 18:23:32,0
u07,Physical activity,0,2013-03-27 18:23:34,2013-03-27 18:23:34,0
u07,Physical activity,3,2013-03-27 18:23:37,2013-03-27 18:23:47,10
u07,Physical activity,1,2013-03-27 18:23:50,2013-03-27 18:24:03,13
u07,Physical activity,0,2013-03-27 18:24:05,2013-03-27 18:27:34,209
u07,Physical activity,1,2013-03-27 18:27:37,2013-03-27 18:27:47,10
u07,Physical activity,2,2013-03-27 18:27:50,2013-03-27 18:28:05,15
u07,Physical activity,1,2013-03-27 18:28:08,2013-03-27 18:28:15,7
u07,Physical activity,2,2013-03-27 18:28:18,2013-03-27 18:31:27,189
u07,Physical activity,1,2013-03-27 18:31:38,2013-03-27 18:31:48,10
u07,Physical activity,2,2013-03-27 18:31:56,2013-03-27 18:32:01,5
u07,Physical activity,1,2013-03-27 18:32:04,2013-03-27 18:39:52,468
u07,Physical activity,0,2013-03-27 18:39:58,2013-03-27 19:19:42,2384
u07,Physical activity,1,2013-03-27 19:19:44,2013-03-27 19:19:44,0
u07,Physical activity,0,2013-03-27 19:19:48,2013-03-27 21:36:12,8184
u07,Physical activity,3,2013-03-27 21:36:15,2013-03-27 21:36:23,8
u07,Physical activity,0,2013-03-27 21:36:25,2013-03-28 10:39:41,46996
u07,Physical activity,2,2013-03-28 10:39:43,2013-03-28 10:43:53,250
u07,Physical activity,1,2013-03-28 10:43:56,2013-03-28 10:47:35,219
u07,Physical activity,2,2013-03-28 10:47:37,2013-03-28 10:51:34,237
u07,Physical activity,0,2013-03-28 10:51:37,2013-03-28 10:55:31,234
u07,Physical activity,2,2013-03-28 10:55:34,2013-03-28 10:59:38,244
u07,Physical activity,1,2013-03-28 10:59:41,2013-03-28 10:59:41,0
u07,Physical activity,0,2013-03-28 10:59:44,2013-03-28 10:59:44,0
u07,Physical activity,3,2013-03-28 10:59:46,2013-03-28 10:59:46,0
u07,Physical activity,0,2013-03-28 10:59:49,2013-03-28 10:59:49,0
u07,Physical activity,1,2013-03-28 10:59:51,2013-03-28 10:59:51,0
u07,Physical activity,0,2013-03-28 10:59:54,2013-03-28 10:59:54,0
u07,Physical activity,1,2013-03-28 10:59:56,2013-03-28 10:59:59,3
u07,Physical activity,2,2013-03-28 11:00:02,2013-03-28 11:03:38,216
u07,Physical activity,0,2013-03-28 11:03:40,2013-03-28 11:19:52,972
u07,Physical activity,1,2013-03-28 11:19:55,2013-03-28 11:19:57,2
u07,Physical activity,0,2013-03-28 11:20:16,2013-03-28 11:23:42,206
u07,Physical activity,1,2013-03-28 11:23:44,2013-03-28 11:23:44,0
u07,Physical activity,3,2013-03-28 11:23:47,2013-03-28 11:23:52,5
u07,Physical activity,1,2013-03-28 11:23:55,2013-03-28 11:24:05,10
u07,Physical activity,0,2013-03-28 11:24:07,2013-03-28 11:36:23,736
u07,Physical activity,1,2013-03-28 11:36:26,2013-03-28 11:39:37,191
u07,Physical activity,2,2013-03-28 11:39:39,2013-03-28 11:52:14,755
u07,Physical activity,1,2013-03-28 11:52:17,2013-03-28 11:55:47,210
u07,Physical activity,0,2013-03-28 11:55:49,2013-03-28 11:59:39,230
u07,Physical activity,1,2013-03-28 11:59:41,2013-03-28 11:59:44,3
u07,Physical activity,0,2013-03-28 11:59:46,2013-03-28 12:00:30,44
u07,Physical activity,1,2013-03-28 12:03:33,2013-03-28 12:03:33,0
u07,Physical activity,0,2013-03-28 12:03:35,2013-03-28 12:04:19,44
