uid,typeEvent,inference,startDate,endDate,duration
u19,Physical activity,0,2013-03-27 00:02:38,2013-03-27 08:27:26,30288
u19,Physical activity,3,2013-03-27 08:27:32,2013-03-27 08:27:32,0
u19,Physical activity,1,2013-03-27 08:30:40,2013-03-27 08:34:42,242
u19,Physical activity,3,2013-03-27 08:34:44,2013-03-27 08:35:20,36
u19,Physical activity,0,2013-03-27 08:35:23,2013-03-27 08:35:23,0
u19,Physical activity,3,2013-03-27 08:35:26,2013-03-27 08:35:26,0
u19,Physical activity,0,2013-03-27 08:35:28,2013-03-27 08:38:46,198
u19,Physical activity,3,2013-03-27 08:38:49,2013-03-27 08:39:07,18
u19,Physical activity,1,2013-03-27 08:39:10,2013-03-27 08:43:27,257
u19,Physical activity,0,2013-03-27 08:43:30,2013-03-27 09:50:41,4031
u19,Physical activity,1,2013-03-27 09:50:43,2013-03-27 09:54:43,240
u19,Physical activity,0,2013-03-27 09:54:45,2013-03-27 09:55:06,21
u19,Physical activity,3,2013-03-27 09:55:09,2013-03-27 09:55:09,0
u19,Physical activity,0,2013-03-27 09:55:11,2013-03-27 09:55:14,3
u19,Physical activity,3,2013-03-27 09:55:16,2013-03-27 09:55:16,0
u19,Physical activity,0,2013-03-27 09:55:24,2013-03-27 11:06:45,4281
u19,Physical activity,1,2013-03-27 11:06:48,2013-03-27 11:14:39,471
u19,Physical activity,0,2013-03-27 11:14:42,2013-03-27 12:19:05,3863
u19,Physical activity,1,2013-03-27 12:19:08,2013-03-27 12:26:44,456
u19,Physical activity,0,2013-03-27 12:26:52,2013-03-27 13:38:43,4311
u19,Physical activity,1,2013-03-27 13:38:45,2013-03-27 13:42:45,240
u19,Physical activity,0,2013-03-27 13:42:47,2013-03-27 13:46:44,237
u19,Physical activity,3,2013-03-27 13:46:47,2013-03-27 13:46:52,5
u19,Physical activity,0,2013-03-27 13:46:55,2013-03-27 13:50:42,227
u19,Physical activity,1,2013-03-27 13:50:44,2013-03-27 13:54:51,247
u19,Physical activity,0,2013-03-27 13:54:54,2013-03-27 16:03:12,7698
u19,Physical activity,3,2013-03-27 16:03:15,2013-03-27 16:03:25,10
u19,Physical activity,0,2013-03-27 16:03:28,2013-03-27 16:14:56,688
u19,Physical activity,3,2013-03-27 16:14:58,2013-03-27 16:15:01,3
u19,Physical activity,0,2013-03-27 16:15:03,2013-03-27 16:15:11,8
u19,Physical activity,3,2013-03-27 16:15:14,2013-03-27 16:15:16,2
u19,Physical activity,0,2013-03-27 16:15:19,2013-03-27 16:51:20,2161
u19,Physical activity,3,2013-03-27 16:51:23,2013-03-27 16:54:40,197
u19,Physical activity,0,2013-03-27 16:54:43,2013-03-27 18:14:58,4815
u19,Physical activity,3,2013-03-27 18:15:01,2013-03-27 18:15:01,0
u19,Physical activity,0,2013-03-27 18:15:03,2013-03-27 20:41:06,8763
u19,Physical activity,1,2013-03-27 20:41:11,2013-03-27 20:48:22,431
u19,Physical activity,0,2013-03-27 20:48:24,2013-03-27 22:16:34,5290
u19,Physical activity,3,2013-03-27 22:16:37,2013-03-27 22:16:37,0
u19,Physical activity,0,2013-03-27 22:16:39,2013-03-27 22:36:44,1205
u19,Physical activity,3,2013-03-27 22:36:47,2013-03-27 22:36:52,5
u19,Physical activity,0,2013-03-27 22:36:54,2013-03-27 23:00:50,1436
u19,Physical activity,3,2013-03-27 23:00:53,2013-03-27 23:01:06,13
u19,Physical activity,0,2013-03-27 23:01:09,2013-03-27 23:13:06,717
u19,Physical activity,3,2013-03-27 23:13:09,2013-03-27 23:16:19,190
u19,Physical activity,0,2013-03-27 23:16:22,2013-03-27 23:24:29,487
u19,Physical activity,3,2013-03-27 23:24:31,2013-03-27 23:24:42,11
u19,Physical activity,0,2013-03-27 23:24:44,2013-03-27 23:48:24,1420
u19,Physical activity,3,2013-03-27 23:48:27,2013-03-27 23:48:48,21
u19,Physical activity,0,2013-03-27 23:48:50,2013-03-27 23:52:58,248
