uid,typeEvent,inference,startDate,endDate,duration
u01,Physical activity,0,2013-03-27 00:01:39,2013-03-27 00:37:48,2169
u01,Physical activity,3,2013-03-27 00:37:51,2013-03-27 00:37:51,0
u01,Physical activity,0,2013-03-27 00:37:54,2013-03-27 08:26:19,28105
u01,Physical activity,1,2013-03-27 08:26:22,2013-03-27 08:30:06,224
u01,Physical activity,0,2013-03-27 08:30:09,2013-03-27 08:38:03,474
u01,Physical activity,2,2013-03-27 08:38:06,2013-03-27 08:38:22,16
u01,Physical activity,1,2013-03-27 08:38:24,2013-03-27 08:38:32,8
u01,Physical activity,2,2013-03-27 08:38:34,2013-03-27 08:42:55,261
u01,Physical activity,1,2013-03-27 08:45:59,2013-03-27 08:45:59,0
u01,Physical activity,0,2013-03-27 08:46:02,2013-03-27 09:50:35,3873
u01,Physical activity,3,2013-03-27 09:50:37,2013-03-27 09:50:40,3
u01,Physical activity,0,2013-03-27 09:50:42,2013-03-27 09:54:08,206
u01,Physical activity,2,2013-03-27 09:54:11,2013-03-27 10:02:28,497
u01,Physical activity,1,2013-03-27 10:02:31,2013-03-27 10:02:39,8
u01,Physical activity,2,2013-03-27 10:02:44,2013-03-27 10:02:49,5
u01,Physical activity,1,2013-03-27 10:02:51,2013-03-27 10:06:07,196
u01,Physical activity,2,2013-03-27 10:06:10,2013-03-27 10:06:12,2
u01,Physical activity,0,2013-03-27 10:06:15,2013-03-27 10:42:09,2154
u01,Physical activity,3,2013-03-27 10:42:12,2013-03-27 10:42:12,0
u01,Physical activity,0,2013-03-27 10:42:14,2013-03-27 10:42:25,11
u01,Physical activity,3,2013-03-27 10:42:27,2013-03-27 10:42:30,3
u01,Physical activity,0,2013-03-27 10:42:33,2013-03-27 10:42:58,25
u01,Physical activity,1,2013-03-27 10:46:01,2013-03-27 10:46:06,5
u01,Physical activity,0,2013-03-27 10:46:09,2013-03-27 10:46:09,0
u01,Physical activity,3,2013-03-27 10:46:11,2013-03-27 10:46:32,21
u01,Physical activity,0,2013-03-27 10:46:35,2013-03-27 10:46:37,2
u01,Physical activity,3,2013-03-27 10:46:40,2013-03-27 10:46:40,0
u01,Physical activity,0,2013-03-27 10:46:42,2013-03-27 11:06:12,1170
u01,Physical activity,1,2013-03-27 11:06:15,2013-03-27 11:06:43,28
u01,Physical activity,2,2013-03-27 11:06:46,2013-03-27 11:14:09,443
u01,Physical activity,0,2013-03-27 11:14:11,2013-03-27 11:50:34,2183
u01,Physical activity,3,2013-03-27 11:50:37,2013-03-27 11:50:39,2
u01,Physical activity,0,2013-03-27 11:50:42,2013-03-27 11:51:00,18
u01,Physical activity,3,2013-03-27 11:54:03,2013-03-27 11:54:03,0
u01,Physical activity,0,2013-03-27 11:54:06,2013-03-27 11:54:21,15
u01,Physical activity,3,2013-03-27 11:54:24,2013-03-27 11:54:24,0
u01,Physical activity,0,2013-03-27 11:54:26,2013-03-27 12:14:14,1188
u01,Physical activity,1,2013-03-27 12:14:17,2013-03-27 12:14:56,39
u01,Physical activity,0,2013-03-27 12:14:58,2013-03-27 12:14:58,0
u01,Physical activity,1,2013-03-27 12:15:01,2013-03-27 12:18:03,182
u01,Physical activity,0,2013-03-27 12:18:06,2013-03-27 12:18:34,28
u01,Physical activity,1,2013-03-27 12:18:37,2013-03-27 12:18:42,5
u01,Physical activity,0,2013-03-27 12:18:45,2013-03-27 12:22:08,203
