uid,typeEvent,inference,startDate,endDate,duration
u46,Physical activity,0,2013-03-27 14:59:18,2013-03-27 14:59:41,23
u46,Physical activity,3,2013-03-27 14:59:44,2013-03-27 14:59:54,10
u46,Physical activity,0,2013-03-27 14:59:56,2013-03-27 15:22:15,1339
u46,Physical activity,3,2013-03-27 15:22:18,2013-03-27 15:22:26,8
u46,Physical activity,0,2013-03-27 15:22:28,2013-03-31 16:16:33,3245
u46,Physical activity,1,2013-03-31 16:16:35,2013-03-31 16:24:32,477
u46,Physical activity,0,2013-03-31 16:24:34,2013-03-31 17:24:41,3607
u46,Physical activity,2,2013-03-31 17:24:43,2013-03-31 17:24:59,16
u46,Physical activity,1,2013-03-31 17:25:01,2013-03-31 17:28:56,235
u46,Physical activity,3,2013-03-31 17:28:58,2013-03-31 17:29:04,6
u46,Physical activity,0,2013-03-31 17:29:06,2013-03-31 17:29:27,21
u46,Physical activity,1,2013-03-31 17:29:29,2013-03-31 17:32:35,186
u46,Physical activity,0,2013-03-31 17:32:37,2013-03-31 17:32:55,18
u46,Physical activity,1,2013-03-31 17:32:58,2013-03-31 17:36:50,232
u46,Physical activity,0,2013-03-31 17:36:53,2013-03-31 17:37:05,12
u46,Physical activity,3,2013-03-31 17:37:08,2013-03-31 17:37:16,8
u46,Physical activity,0,2013-03-31 17:37:18,2013-03-31 17:37:29,11
u46,Physical activity,1,2013-03-31 17:40:32,2013-03-31 17:41:10,38
u46,Physical activity,3,2013-03-31 17:41:13,2013-03-31 17:41:15,2
u46,Physical activity,1,2013-03-31 17:41:18,2013-03-31 17:41:28,10
u46,Physical activity,3,2013-03-31 17:44:31,2013-03-31 17:44:42,11
u46,Physical activity,1,2013-03-31 17:44:47,2013-03-31 17:45:02,15
u46,Physical activity,0,2013-03-31 17:45:07,2013-03-31 17:45:15,8
u46,Physical activity,1,2013-03-31 17:45:18,2013-03-31 17:48:34,196
u46,Physical activity,0,2013-03-31 17:48:36,2013-03-31 17:48:36,0
u46,Physical activity,1,2013-03-31 17:48:41,2013-03-31 17:48:41,0
u46,Physical activity,0,2013-03-31 17:48:44,2013-03-31 17:48:49,5
u46,Physical activity,3,2013-03-31 17:48:52,2013-03-31 17:49:10,18
u46,Physical activity,1,2013-03-31 17:49:15,2013-03-31 17:52:43,208
u46,Physical activity,0,2013-03-31 17:52:46,2013-03-31 17:52:49,3
u46,Physical activity,1,2013-03-31 17:52:51,2013-03-31 17:53:14,23
u46,Physical activity,0,2013-03-31 17:53:17,2013-03-31 17:53:30,13
u46,Physical activity,1,2013-03-31 17:56:32,2013-03-31 17:57:09,37
u46,Physical activity,3,2013-03-31 17:57:11,2013-03-31 18:00:32,201
u46,Physical activity,0,2013-03-31 18:00:34,2013-03-31 18:00:34,0
u46,Physical activity,1,2013-03-31 18:00:42,2013-03-31 18:01:26,44
u46,Physical activity,0,2013-03-31 18:01:31,2013-03-31 18:04:39,188
u46,Physical activity,3,2013-03-31 18:04:42,2013-03-31 18:04:42,0
u46,Physical activity,1,2013-03-31 18:04:44,2013-03-31 18:04:55,11
u46,Physical activity,0,2013-03-31 18:05:03,2013-03-31 18:05:18,15
u46,Physical activity,1,2013-03-31 18:05:21,2013-03-31 18:05:26,5
u46,Physical activity,3,2013-03-31 18:08:34,2013-03-31 18:08:39,5
u46,Physical activity,0,2013-03-31 18:08:42,2013-03-31 18:09:00,18
u46,Physical activity,1,2013-03-31 18:09:02,2013-03-31 18:09:13,11
u46,Physical activity,3,2013-03-31 18:09:15,2013-03-31 18:09:25,10
u46,Physical activity,1,2013-03-31 18:09:28,2013-03-31 18:12:54,206
u46,Physical activity,3,2013-03-31 18:12:57,2013-03-31 18:12:59,2
u46,Physical activity,1,2013-03-31 18:13:02,2013-03-31 18:13:10,8
u46,Physical activity,0,2013-03-31 18:13:12,2013-03-31 18:13:28,16
u46,Physical activity,1,2013-03-31 18:13:30,2013-03-31 18:16:43,193
u46,Physical activity,0,2013-03-31 18:16:46,2013-03-31 18:16:56,10
u46,Physical activity,1,2013-03-31 18:16:59,2013-03-31 18:17:02,3
u46,Physical activity,3,2013-03-31 18:17:04,2013-03-31 18:17:04,0
u46,Physical activity,1,2013-03-31 18:17:07,2013-03-31 18:17:30,23
u46,Physical activity,0,2013-03-31 18:20:33,2013-03-31 18:20:41,8
u46,Physical activity,1,2013-03-31 18:20:43,2013-03-31 18:20:53,10
u46,Physical activity,0,2013-03-31 18:20:56,2013-03-31 18:21:22,26
u46,Physical activity,1,2013-03-31 18:21:24,2013-03-31 18:25:11,227
u46,Physical activity,3,2013-03-31 18:25:13,2013-03-31 18:25:16,3
u46,Physical activity,1,2013-03-31 18:25:19,2013-03-31 18:25:24,5
u46,Physical activity,0,2013-03-31 18:25:26,2013-03-31 18:28:37,191
u46,Physical activity,2,2013-03-31 18:28:40,2013-03-31 18:29:03,23
u46,Physical activity,0,2013-03-31 18:29:06,2013-03-31 19:44:55,4549
u46,Physical activity,1,2013-03-31 19:44:58,2013-03-31 19:45:13,15
u46,Physical activity,3,2013-03-31 19:45:16,2013-03-31 19:45:21,5
u46,Physical activity,0,2013-03-31 19:45:23,2013-03-31 19:48:39,196
u46,Physical activity,3,2013-03-31 19:48:42,2013-03-31 19:48:55,13
u46,Physical activity,0,2013-03-31 19:48:57,2013-03-31 19:49:05,8
u46,Physical activity,3,2013-03-31 19:49:08,2013-03-31 19:49:18,10
u46,Physical activity,0,2013-03-31 19:49:23,2013-03-31 20:56:41,4038
u46,Physical activity,3,2013-03-31 20:56:43,2013-03-31 20:56:46,3
u46,Physical activity,0,2013-03-31 20:56:49,2013-03-31 20:57:04,15
u46,Physical activity,3,2013-03-31 20:57:07,2013-03-31 20:57:17,10
u46,Physical activity,1,2013-03-31 20:57:20,2013-03-31 20:57:25,5
u46,Physical activity,0,2013-03-31 20:57:28,2013-03-31 21:04:45,437
u46,Physical activity,3,2013-03-31 21:04:48,2013-03-31 21:04:48,0
u46,Physical activity,0,2013-03-31 21:04:51,2013-03-31 21:05:01,10
u46,Physical activity,3,2013-03-31 21:05:04,2013-03-31 21:05:14,10
