uid,typeEvent,inference,startDate,endDate,duration
u18,Physical activity,0,2013-03-27 00:01:49,2013-03-27 08:42:13,31224
u18,Physical activity,1,2013-03-27 08:42:15,2013-03-27 08:42:20,5
u18,Physical activity,0,2013-03-27 08:42:23,2013-03-27 08:50:10,467
u18,Physical activity,1,2013-03-27 08:50:25,2013-03-27 08:53:52,207
u18,Physical activity,2,2013-03-27 08:53:55,2013-03-27 08:54:02,7
u18,Physical activity,1,2013-03-27 08:54:05,2013-03-27 08:54:10,5
u18,Physical activity,2,2013-03-27 08:54:13,2013-03-27 08:54:21,8
u18,Physical activity,1,2013-03-27 08:54:23,2013-03-27 08:54:28,5
u18,Physical activity,2,2013-03-27 08:54:31,2013-03-27 08:58:00,209
u18,Physical activity,1,2013-03-27 08:58:02,2013-03-27 09:01:51,229
u18,Physical activity,0,2013-03-27 09:01:53,2013-03-27 09:02:11,18
u18,Physical activity,1,2013-03-27 09:02:14,2013-03-27 09:02:14,0
u18,Physical activity,3,2013-03-27 09:02:16,2013-03-27 09:02:16,0
u18,Physical activity,0,2013-03-27 09:02:19,2013-03-27 09:06:02,223
u18,Physical activity,3,2013-03-27 09:06:04,2013-03-27 09:06:20,16
u18,Physical activity,0,2013-03-27 09:06:22,2013-03-27 09:06:35,13
u18,Physical activity,3,2013-03-27 09:06:38,2013-03-27 09:06:38,0
u18,Physical activity,0,2013-03-27 09:06:40,2013-03-27 09:50:19,2619
u18,Physical activity,3,2013-03-27 09:50:21,2013-03-27 09:53:47,206
u18,Physical activity,1,2013-03-27 09:53:49,2013-03-27 09:53:49,0
u18,Physical activity,2,2013-03-27 09:53:52,2013-03-27 09:54:05,13
u18,Physical activity,1,2013-03-27 09:54:07,2013-03-27 09:54:10,3
u18,Physical activity,2,2013-03-27 09:54:12,2013-03-27 09:54:23,11
u18,Physical activity,1,2013-03-27 09:54:25,2013-03-27 09:57:57,212
u18,Physical activity,2,2013-03-27 09:57:59,2013-03-27 10:01:54,235
u18,Physical activity,0,2013-03-27 10:02:04,2013-03-27 10:02:12,8
u18,Physical activity,3,2013-03-27 10:02:14,2013-03-27 10:02:22,8
u18,Physical activity,1,2013-03-27 10:02:25,2013-03-27 10:05:49,204
u18,Physical activity,0,2013-03-27 10:05:51,2013-03-27 10:10:07,256
u18,Physical activity,3,2013-03-27 10:10:09,2013-03-27 10:13:51,222
u18,Physical activity,0,2013-03-27 10:13:53,2013-03-27 10:13:53,0
u18,Physical activity,3,2013-03-27 10:13:56,2013-03-27 10:13:59,3
u18,Physical activity,0,2013-03-27 10:14:01,2013-03-27 10:14:04,3
u18,Physical activity,3,2013-03-27 10:14:06,2013-03-27 10:14:40,34
u18,Physical activity,0,2013-03-27 10:14:42,2013-03-27 11:06:36,3114
u18,Physical activity,1,2013-03-27 11:06:39,2013-03-27 11:13:59,440
u18,Physical activity,0,2013-03-27 11:14:09,2013-03-27 12:25:59,4310
u18,Physical activity,1,2013-03-27 12:26:01,2013-03-27 12:34:41,520
u18,Physical activity,0,2013-03-27 12:37:51,2013-03-27 13:02:07,1456
u18,Physical activity,1,2013-03-27 13:02:10,2013-03-27 13:02:41,31
u18,Physical activity,0,2013-03-27 13:02:48,2013-03-27 13:06:02,194
u18,Physical activity,1,2013-03-27 13:06:04,2013-03-27 13:06:09,5
u18,Physical activity,0,2013-03-27 13:06:12,2013-03-27 13:06:25,13
u18,Physical activity,3,2013-03-27 13:06:27,2013-03-27 13:06:30,3
u18,Physical activity,0,2013-03-27 13:06:32,2013-03-27 13:34:01,1649
u18,Physical activity,1,2013-03-27 13:34:14,2013-03-27 13:38:03,229
u18,Physical activity,2,2013-03-27 13:38:06,2013-03-27 13:38:13,7
u18,Physical activity,1,2013-03-27 13:38:16,2013-03-27 13:38:29,13
u18,Physical activity,2,2013-03-27 13:38:31,2013-03-27 13:38:31,0
u18,Physical activity,1,2013-03-27 13:38:34,2013-03-27 13:42:08,214
u18,Physical activity,2,2013-03-27 13:42:10,2013-03-27 13:42:23,13
u18,Physical activity,1,2013-03-27 13:42:26,2013-03-27 13:42:36,10
u18,Physical activity,2,2013-03-27 13:42:39,2013-03-27 13:42:41,2
u18,Physical activity,1,2013-03-27 13:42:44,2013-03-27 13:46:13,209
u18,Physical activity,3,2013-03-27 13:46:15,2013-03-27 13:46:15,0
u18,Physical activity,0,2013-03-27 13:46:23,2013-03-27 17:02:10,11747
u18,Physical activity,3,2013-03-27 17:02:12,2013-03-27 17:02:22,10
u18,Physical activity,0,2013-03-27 17:02:25,2013-03-27 17:02:48,23
u18,Physical activity,1,2013-03-27 17:02:51,2013-03-27 17:02:51,0
u18,Physical activity,0,2013-03-27 17:02:53,2013-03-27 21:58:37,17744
u18,Physical activity,1,2013-03-27 21:58:40,2013-03-27 22:01:58,198
u18,Physical activity,0,2013-03-27 22:02:01,2013-03-28 08:50:50,38929
u18,Physical activity,3,2013-03-28 08:50:53,2013-03-28 08:54:09,196
u18,Physical activity,1,2013-03-28 08:54:11,2013-03-28 08:58:13,242
u18,Physical activity,2,2013-03-28 08:58:16,2013-03-28 09:02:11,235
u18,Physical activity,0,2013-03-28 09:02:13,2013-03-28 09:54:14,3121
u18,Physical activity,1,2013-03-28 09:54:16,2013-03-28 09:58:29,253
u18,Physical activity,0,2013-03-28 09:58:31,2013-03-28 10:02:17,226
u18,Physical activity,1,2013-03-28 10:02:20,2013-03-28 10:02:20,0
u18,Physical activity,0,2013-03-28 10:02:22,2013-03-28 10:02:33,11
u18,Physical activity,1,2013-03-28 10:02:35,2013-03-28 10:03:01,26
u18,Physical activity,0,2013-03-28 10:03:04,2013-03-28 10:14:45,701
u18,Physical activity,1,2013-03-28 10:14:57,2013-03-28 10:18:06,189
u18,Physical activity,0,2013-03-28 10:18:08,2013-03-28 10:22:10,242
u18,Physical activity,1,2013-03-28 10:22:13,2013-03-28 10:22:26,13
u18,Physical activity,0,2013-03-28 10:22:28,2013-03-28 10:22:31,3
u18,Physical activity,1,2013-03-28 10:22:33,2013-03-28 10:22:36,3
u18,Physical activity,0,2013-03-28 10:22:38,2013-03-28 10:26:12,214
u18,Physical activity,2,2013-03-28 10:26:15,2013-03-28 10:30:12,237
u18,Physical activity,0,2013-03-28 10:30:14,2013-03-28 16:06:49,20195
u18,Physical activity,1,2013-03-28 16:06:51,2013-03-28 16:10:16,205
u18,Physical activity,0,2013-03-28 16:10:18,2013-03-28 19:03:15,10377
u18,Physical activity,3,2013-03-28 19:03:17,2013-03-28 19:03:17,0
u18,Physical activity,1,2013-03-28 19:06:19,2013-03-28 19:14:26,487
u18,Physical activity,0,2013-03-28 19:14:29,2013-03-28 21:06:36,6727
u18,Physical activity,1,2013-03-28 21:06:39,2013-03-28 21:14:30,471
u18,Physical activity,0,2013-03-28 21:14:33,2013-03-29 08:50:35,41762
u18,Physical activity,1,2013-03-29 08:50:37,2013-03-29 08:54:32,235
u18,Physical activity,2,2013-03-29 08:54:34,2013-03-29 08:55:05,31
u18,Physical activity,1,2013-03-29 08:55:08,2013-03-29 08:55:15,7
u18,Physical activity,2,2013-03-29 08:55:18,2013-03-29 09:02:41,443
u18,Physical activity,0,2013-03-29 09:02:52,2013-03-29 09:18:52,960
