uid,typeEvent,inference,startDate,endDate,duration
u09,Physical activity,0,2013-03-27 00:02:53,2013-03-27 08:54:58,31925
u09,Physical activity,1,2013-03-27 08:55:01,2013-03-27 08:55:13,12
u09,Physical activity,2,2013-03-27 08:55:16,2013-03-27 08:55:19,3
u09,Physical activity,1,2013-03-27 08:55:21,2013-03-27 08:55:44,23
u09,Physical activity,2,2013-03-27 08:55:47,2013-03-27 08:55:47,0
u09,Physical activity,1,2013-03-27 08:55:50,2013-03-27 08:59:00,190
u09,Physical activity,3,2013-03-27 08:59:03,2013-03-27 08:59:05,2
u09,Physical activity,1,2013-03-27 08:59:08,2013-03-27 08:59:31,23
u09,Physical activity,3,2013-03-27 08:59:39,2013-03-27 08:59:47,8
u09,Physical activity,0,2013-03-27 09:02:53,2013-03-27 09:27:04,1451
u09,Physical activity,3,2013-03-27 09:27:06,2013-03-27 09:27:19,13
u09,Physical activity,0,2013-03-27 09:27:22,2013-03-27 09:27:47,25
u09,Physical activity,3,2013-03-27 09:27:50,2013-03-27 09:30:55,185
u09,Physical activity,0,2013-03-27 09:30:58,2013-03-27 09:43:40,762
u09,Physical activity,3,2013-03-27 09:43:43,2013-03-27 09:43:48,5
u09,Physical activity,0,2013-03-27 09:43:51,2013-03-27 09:43:51,0
u09,Physical activity,3,2013-03-27 09:46:54,2013-03-27 09:46:54,0
u09,Physical activity,0,2013-03-27 09:46:59,2013-03-27 09:55:02,483
u09,Physical activity,3,2013-03-27 09:55:05,2013-03-27 09:55:05,0
u09,Physical activity,0,2013-03-27 09:55:07,2013-03-27 09:55:41,34
u09,Physical activity,1,2013-03-27 09:55:46,2013-03-27 09:59:04,198
u09,Physical activity,2,2013-03-27 09:59:07,2013-03-27 09:59:30,23
u09,Physical activity,1,2013-03-27 09:59:32,2013-03-27 09:59:35,3
u09,Physical activity,2,2013-03-27 09:59:38,2013-03-27 09:59:48,10
u09,Physical activity,1,2013-03-27 09:59:51,2013-03-27 10:03:14,203
u09,Physical activity,0,2013-03-27 10:03:17,2013-03-27 10:39:08,2151
u09,Physical activity,3,2013-03-27 10:39:10,2013-03-27 10:39:10,0
u09,Physical activity,0,2013-03-27 10:39:13,2013-03-27 10:39:13,0
u09,Physical activity,3,2013-03-27 10:39:15,2013-03-27 10:39:18,3
u09,Physical activity,0,2013-03-27 10:39:21,2013-03-27 11:29:30,3009
u09,Physical activity,1,2013-03-27 11:29:33,2013-03-27 11:29:33,0
u09,Physical activity,0,2013-03-27 11:29:38,2013-03-27 12:10:10,2432
u09,Physical activity,1,2013-03-27 12:10:13,2013-03-27 12:10:13,0
u09,Physical activity,0,2013-03-27 12:10:15,2013-03-27 12:25:37,922
u09,Physical activity,1,2013-03-27 12:25:39,2013-03-27 12:25:55,16
u09,Physical activity,2,2013-03-27 12:25:57,2013-03-27 12:26:05,8
u09,Physical activity,1,2013-03-27 12:26:08,2013-03-27 12:33:31,443
u09,Physical activity,0,2013-03-27 12:33:34,2013-03-27 13:38:02,3868
u09,Physical activity,1,2013-03-27 13:38:05,2013-03-27 13:42:27,262
u09,Physical activity,3,2013-03-27 13:45:30,2013-03-27 13:45:51,21
u09,Physical activity,0,2013-03-27 13:45:53,2013-03-27 13:46:03,10
u09,Physical activity,3,2013-03-27 13:46:06,2013-03-27 13:46:11,5
u09,Physical activity,0,2013-03-27 13:46:14,2013-03-27 13:49:30,196
u09,Physical activity,3,2013-03-27 13:49:32,2013-03-27 13:49:42,10
u09,Physical activity,0,2013-03-27 13:49:45,2013-03-27 13:54:13,268
u09,Physical activity,3,2013-03-27 13:54:16,2013-03-27 13:54:18,2
u09,Physical activity,0,2013-03-27 13:54:21,2013-03-27 13:54:21,0
u09,Physical activity,3,2013-03-27 13:54:23,2013-03-27 13:57:29,186
u09,Physical activity,0,2013-03-27 13:57:34,2013-03-27 14:02:02,268
u09,Physical activity,3,2013-03-27 14:02:05,2013-03-27 14:02:10,5
u09,Physical activity,0,2013-03-27 14:02:12,2013-03-27 14:02:12,0
u09,Physical activity,1,2013-03-27 14:02:15,2013-03-27 14:05:36,201
u09,Physical activity,0,2013-03-27 14:05:38,2013-03-27 14:22:08,990
u09,Physical activity,3,2013-03-27 14:22:11,2013-03-27 14:22:11,0
u09,Physical activity,0,2013-03-27 14:22:13,2013-03-27 14:22:13,0
u09,Physical activity,3,2013-03-27 14:22:16,2013-03-27 14:22:16,0
u09,Physical activity,0,2013-03-27 14:22:18,2013-03-27 14:22:24,6
u09,Physical activity,3,2013-03-27 14:22:26,2013-03-27 14:25:32,186
