uid,typeEvent,inference,startDate,endDate,duration
u31,Physical activity,1,2013-03-27 13:58:22,2013-03-27 13:58:22,0
u31,Physical activity,0,2013-03-27 13:58:25,2013-03-27 13:58:46,21
u31,Physical activity,3,2013-03-27 13:58:48,2013-03-27 13:58:51,3
u31,Physical activity,0,2013-03-27 13:58:53,2013-03-27 13:59:06,13
u31,Physical activity,3,2013-03-27 13:59:10,2013-03-27 13:59:10,0
u31,Physical activity,0,2013-03-27 13:59:11,2013-03-27 14:18:40,1169
u31,Physical activity,1,2013-03-27 14:18:45,2013-03-27 14:19:06,21
u31,Physical activity,0,2013-03-27 14:19:09,2013-03-27 16:38:20,8351
u31,Physical activity,1,2013-03-27 16:38:22,2013-03-27 16:38:22,0
u31,Physical activity,0,2013-03-27 16:38:27,2013-03-27 16:42:12,225
u31,Physical activity,3,2013-03-27 16:42:15,2013-03-27 16:42:23,8
u31,Physical activity,0,2013-03-27 16:42:28,2013-03-27 16:50:31,483
u31,Physical activity,1,2013-03-27 16:50:36,2013-03-27 16:50:52,16
u31,Physical activity,0,2013-03-27 16:50:54,2013-03-27 16:54:12,198
u31,Physical activity,1,2013-03-27 16:54:15,2013-03-27 16:55:06,51
u31,Physical activity,0,2013-03-27 16:59:23,2013-03-27 16:59:31,8
u31,Physical activity,1,2013-03-27 16:59:36,2013-03-27 16:59:38,2
u31,Physical activity,0,2013-03-27 16:59:41,2013-03-27 16:59:56,15
u31,Physical activity,3,2013-03-27 16:59:59,2013-03-27 16:59:59,0
u31,Physical activity,0,2013-03-27 17:00:02,2013-03-27 17:00:02,0
u31,Physical activity,3,2013-03-27 17:00:04,2013-03-27 17:00:04,0
u31,Physical activity,0,2013-03-27 17:00:07,2013-03-27 17:03:28,201
u31,Physical activity,1,2013-03-27 17:03:30,2013-03-27 17:03:35,5
u31,Physical activity,3,2013-03-27 17:03:38,2013-03-27 17:03:51,13
u31,Physical activity,1,2013-03-27 17:03:53,2013-03-27 17:07:22,209
u31,Physical activity,3,2013-03-27 17:07:25,2013-03-27 17:07:30,5
u31,Physical activity,0,2013-03-27 17:07:32,2013-03-27 17:32:55,1523
u31,Physical activity,3,2013-03-27 17:32:57,2013-03-27 17:33:18,21
u31,Physical activity,0,2013-03-27 17:33:23,2013-03-27 17:40:52,449
u31,Physical activity,1,2013-03-27 17:40:54,2013-03-27 17:40:57,3
u31,Physical activity,0,2013-03-27 17:40:59,2013-03-27 17:44:57,238
u31,Physical activity,3,2013-03-27 17:45:09,2013-03-27 17:45:09,0
u31,Physical activity,1,2013-03-27 17:45:15,2013-03-27 17:45:17,2
u31,Physical activity,0,2013-03-27 17:45:20,2013-03-27 22:45:07,17987
u31,Physical activity,3,2013-03-27 22:45:10,2013-03-27 22:45:18,8
u31,Physical activity,0,2013-03-27 22:45:20,2013-03-27 23:01:29,969
u31,Physical activity,3,2013-03-27 23:01:31,2013-03-27 23:01:37,6
u31,Physical activity,0,2013-03-27 23:01:39,2013-03-27 23:09:02,443
u31,Physical activity,3,2013-03-27 23:09:05,2013-03-27 23:09:23,18
u31,Physical activity,0,2013-03-27 23:09:25,2013-03-27 23:13:25,240
u31,Physical activity,3,2013-03-27 23:13:28,2013-03-27 23:13:35,7
u31,Physical activity,0,2013-03-27 23:13:38,2013-03-28 00:09:30,3352
u31,Physical activity,3,2013-03-28 00:09:33,2013-03-28 00:09:46,13
u31,Physical activity,0,2013-03-28 00:09:49,2013-03-28 01:45:05,5716
u31,Physical activity,3,2013-03-28 01:45:07,2013-03-28 01:45:10,3
u31,Physical activity,1,2013-03-28 01:45:13,2013-03-28 01:45:23,10
u31,Physical activity,3,2013-03-28 01:45:25,2013-03-28 01:45:25,0
u31,Physical activity,0,2013-03-28 01:45:28,2013-03-28 02:53:06,4058
u31,Physical activity,1,2013-03-28 02:53:08,2013-03-28 02:53:11,3
u31,Physical activity,3,2013-03-28 02:53:13,2013-03-28 02:53:24,11
u31,Physical activity,1,2013-03-28 02:53:26,2013-03-28 02:53:29,3
u31,Physical activity,3,2013-03-28 02:53:31,2013-03-28 02:53:31,0
u31,Physical activity,1,2013-03-28 02:53:34,2013-03-28 02:56:55,201
u31,Physical activity,0,2013-03-28 02:56:58,2013-03-28 03:01:10,252
u31,Physical activity,3,2013-03-28 03:01:11,2013-03-28 03:01:17,6
u31,Physical activity,0,2013-03-28 03:01:17,2013-03-28 04:17:42,4585
u31,Physical activity,1,2013-03-28 04:17:44,2013-03-28 04:21:00,196
u31,Physical activity,0,2013-03-28 04:21:03,2013-03-28 04:29:14,491
u31,Physical activity,3,2013-03-28 04:29:16,2013-03-28 04:29:21,5
u31,Physical activity,0,2013-03-28 04:29:24,2013-03-28 05:37:36,4092
u31,Physical activity,3,2013-03-28 05:37:38,2013-03-28 05:40:54,196
u31,Physical activity,0,2013-03-28 05:41:02,2013-03-28 05:41:43,41
u31,Physical activity,3,2013-03-28 05:41:45,2013-03-28 05:41:45,0
u31,Physical activity,0,2013-03-28 05:41:48,2013-03-28 05:45:19,211
u31,Physical activity,3,2013-03-28 05:45:24,2013-03-28 05:45:32,8
u31,Physical activity,0,2013-03-28 05:45:35,2013-03-28 06:29:05,2610
u31,Physical activity,3,2013-03-28 06:29:07,2013-03-28 06:29:12,5
u31,Physical activity,0,2013-03-28 06:29:15,2013-03-28 06:29:28,13
u31,Physical activity,3,2013-03-28 06:29:33,2013-03-28 06:29:33,0
u31,Physical activity,0,2013-03-28 06:29:36,2013-03-28 06:29:36,0
u31,Physical activity,3,2013-03-28 06:29:38,2013-03-28 06:29:38,0
u31,Physical activity,0,2013-03-28 06:29:41,2013-03-28 06:30:47,66
u31,Physical activity,1,2013-03-28 06:30:49,2013-03-28 06:30:52,3
u31,Physical activity,3,2013-03-28 06:30:54,2013-03-28 06:31:05,11
u31,Physical activity,0,2013-03-28 06:31:07,2013-03-28 06:59:11,1684
u31,Physical activity,3,2013-03-28 06:59:13,2013-03-28 06:59:16,3
u31,Physical activity,0,2013-03-28 06:59:18,2013-03-28 06:59:31,13
u31,Physical activity,3,2013-03-28 07:02:34,2013-03-28 07:02:37,3
u31,Physical activity,0,2013-03-28 07:02:39,2013-03-28 07:11:07,508
u31,Physical activity,3,2013-03-28 07:11:10,2013-03-28 07:11:25,15
u31,Physical activity,0,2013-03-28 07:11:28,2013-03-28 07:51:00,2372
u31,Physical activity,3,2013-03-28 07:51:03,2013-03-28 07:51:03,0
u31,Physical activity,0,2013-03-28 07:51:10,2013-03-28 09:38:44,6454
u31,Physical activity,3,2013-03-28 09:38:49,2013-03-28 09:38:57,8
u31,Physical activity,0,2013-03-28 09:38:59,2013-03-28 09:39:15,16
u31,Physical activity,3,2013-03-28 09:39:17,2013-03-28 09:39:28,11
u31,Physical activity,0,2013-03-28 09:39:30,2013-03-28 09:39:30,0
u31,Physical activity,3,2013-03-28 09:39:33,2013-03-28 09:39:33,0
u31,Physical activity,1,2013-03-28 09:42:37,2013-03-28 09:42:45,8
u31,Physical activity,0,2013-03-28 09:42:48,2013-03-28 09:42:58,10
u31,Physical activity,1,2013-03-28 09:43:01,2013-03-28 09:43:06,5
u31,Physical activity,0,2013-03-28 09:43:08,2013-03-28 09:43:16,8
u31,Physical activity,1,2013-03-28 09:43:19,2013-03-28 09:46:40,201
u31,Physical activity,0,2013-03-28 09:46:42,2013-03-28 10:14:43,1681
u31,Physical activity,3,2013-03-28 10:14:45,2013-03-28 10:15:34,49
u31,Physical activity,1,2013-03-28 10:18:40,2013-03-28 10:18:40,0
u31,Physical activity,0,2013-03-28 10:18:45,2013-03-28 10:27:31,526
u31,Physical activity,1,2013-03-28 10:27:33,2013-03-28 10:27:36,3
u31,Physical activity,0,2013-03-28 10:30:41,2013-03-28 11:42:58,4337
u31,Physical activity,3,2013-03-28 11:43:01,2013-03-28 11:43:03,2
u31,Physical activity,1,2013-03-28 11:43:08,2013-03-28 11:46:38,210
u31,Physical activity,0,2013-03-28 11:46:41,2013-03-28 11:46:41,0
u31,Physical activity,3,2013-03-28 11:46:43,2013-03-28 11:46:43,0
u31,Physical activity,0,2013-03-28 11:46:46,2013-03-28 11:46:51,5
u31,Physical activity,1,2013-03-28 11:46:54,2013-03-28 11:46:59,5
u31,Physical activity,0,2013-03-28 11:47:01,2013-03-28 11:47:25,24
u31,Physical activity,3,2013-03-28 11:47:27,2013-03-28 11:47:32,5
u31,Physical activity,1,2013-03-28 11:50:38,2013-03-28 11:50:38,0
u31,Physical activity,0,2013-03-28 11:50:45,2013-03-28 11:51:22,37
u31,Physical activity,1,2013-03-28 11:51:29,2013-03-28 11:51:32,3
u31,Physical activity,0,2013-03-28 11:51:34,2013-03-28 11:51:34,0
u31,Physical activity,1,2013-03-28 11:54:47,2013-03-28 11:54:57,10
u31,Physical activity,2,2013-03-28 11:55:00,2013-03-28 11:55:15,15
u31,Physical activity,1,2013-03-28 11:55:18,2013-03-28 12:02:40,442
u31,Physical activity,0,2013-03-28 12:02:43,2013-03-28 12:18:55,972
u31,Physical activity,3,2013-03-28 12:18:58,2013-03-28 12:18:58,0
u31,Physical activity,0,2013-03-28 12:19:03,2013-03-28 12:50:53,1910
u31,Physical activity,3,2013-03-28 12:50:56,2013-03-28 12:51:09,13
