uid,typeEvent,inference,startDate,endDate,duration
u50,Physical activity,0,2013-03-28 13:58:34,2013-03-28 13:58:37,3
u50,Physical activity,3,2013-03-28 13:58:39,2013-03-28 13:58:52,13
u50,Physical activity,0,2013-03-28 13:58:55,2013-03-28 13:59:08,13
u50,Physical activity,3,2013-03-28 13:59:10,2013-03-28 13:59:16,6
u50,Physical activity,0,2013-03-28 13:59:18,2013-03-28 14:14:43,925
u50,Physical activity,3,2013-03-28 14:14:50,2013-03-28 14:14:53,3
u50,Physical activity,0,2013-03-28 14:15:03,2013-03-29 13:38:42,84219
u50,Physical activity,1,2013-03-29 13:38:44,2013-03-29 13:43:36,292
u50,Physical activity,3,2013-03-29 13:46:39,2013-03-29 13:46:49,10
u50,Physical activity,0,2013-03-29 13:46:51,2013-03-29 13:46:59,8
u50,Physical activity,3,2013-03-29 13:47:02,2013-03-29 13:47:15,13
u50,Physical activity,0,2013-03-29 13:47:17,2013-03-29 14:10:49,1412
u50,Physical activity,3,2013-03-29 14:10:52,2013-03-29 14:10:52,0
u50,Physical activity,0,2013-03-29 14:10:54,2013-03-29 14:39:08,1694
u50,Physical activity,3,2013-03-29 14:39:10,2013-03-29 14:39:26,16
u50,Physical activity,0,2013-03-29 14:39:28,2013-03-29 14:39:36,8
u50,Physical activity,3,2013-03-29 14:39:39,2013-03-29 14:42:47,188
u50,Physical activity,0,2013-03-29 14:42:49,2013-03-29 14:46:57,248
u50,Physical activity,3,2013-03-29 14:46:59,2013-03-29 14:46:59,0
u50,Physical activity,0,2013-03-29 14:47:02,2013-03-29 14:47:12,10
u50,Physical activity,3,2013-03-29 14:47:15,2013-03-29 14:47:22,7
u50,Physical activity,0,2013-03-29 14:47:25,2013-03-29 14:54:46,441
u50,Physical activity,1,2013-03-29 14:54:48,2013-03-29 14:59:26,278
u50,Physical activity,0,2013-03-29 14:59:29,2013-03-29 18:06:50,11241
u50,Physical activity,1,2013-03-29 18:06:52,2013-03-29 18:18:43,711
u50,Physical activity,0,2013-03-29 18:18:45,2013-03-29 19:26:53,4088
u50,Physical activity,1,2013-03-29 19:26:56,2013-03-29 19:27:06,10
u50,Physical activity,3,2013-03-29 19:27:11,2013-03-29 19:27:16,5
u50,Physical activity,0,2013-03-29 19:27:19,2013-03-29 19:27:32,13
u50,Physical activity,3,2013-03-29 19:27:34,2013-03-29 19:27:37,3
u50,Physical activity,1,2013-03-29 19:27:39,2013-03-29 19:39:00,681
u50,Physical activity,3,2013-03-29 19:39:02,2013-03-29 19:39:02,0
u50,Physical activity,1,2013-03-29 19:39:05,2013-03-29 19:39:10,5
u50,Physical activity,3,2013-03-29 19:39:13,2013-03-29 19:39:23,10
u50,Physical activity,1,2013-03-29 19:39:25,2013-03-29 19:42:52,207
u50,Physical activity,0,2013-03-29 19:42:54,2013-03-30 16:44:13,75679
u50,Physical activity,1,2013-03-30 16:44:15,2013-03-30 16:48:56,281
u50,Physical activity,0,2013-03-30 16:48:59,2013-03-30 16:52:20,201
u50,Physical activity,1,2013-03-30 16:52:22,2013-03-30 17:00:16,474
u50,Physical activity,0,2013-03-30 17:00:19,2013-03-30 20:40:18,13199
u50,Physical activity,3,2013-03-30 20:40:20,2013-03-30 20:40:23,3
u50,Physical activity,0,2013-03-30 20:40:25,2013-03-30 23:49:11,11326
u50,Physical activity,3,2013-03-30 23:49:14,2013-03-30 23:52:17,183
u50,Physical activity,0,2013-03-30 23:52:19,2013-03-31 00:12:43,1224
u50,Physical activity,3,2013-03-31 00:12:46,2013-03-31 00:12:48,2
u50,Physical activity,0,2013-03-31 00:12:51,2013-03-31 00:12:51,0
u50,Physical activity,3,2013-03-31 00:12:54,2013-03-31 00:12:56,2
u50,Physical activity,0,2013-03-31 00:12:59,2013-03-31 08:24:31,29492
u50,Physical activity,1,2013-03-31 08:24:34,2013-03-31 08:24:39,5
u50,Physical activity,0,2013-03-31 08:24:49,2013-03-31 08:25:02,13
u50,Physical activity,1,2013-03-31 08:25:05,2013-03-31 08:45:03,1198
u50,Physical activity,3,2013-03-31 08:45:06,2013-03-31 08:45:06,0
u50,Physical activity,1,2013-03-31 08:45:08,2013-03-31 08:56:22,674
u50,Physical activity,0,2013-03-31 08:56:25,2013-03-31 08:56:46,21
u50,Physical activity,1,2013-03-31 08:56:53,2013-03-31 08:56:53,0
u50,Physical activity,3,2013-03-31 08:56:59,2013-03-31 08:57:01,2
u50,Physical activity,1,2013-03-31 08:57:04,2013-03-31 09:00:32,208
u50,Physical activity,0,2013-03-31 09:00:35,2013-03-31 09:00:38,3
u50,Physical activity,3,2013-03-31 09:00:40,2013-03-31 09:00:40,0
u50,Physical activity,0,2013-03-31 09:00:43,2013-03-31 09:00:45,2
u50,Physical activity,1,2013-03-31 09:00:50,2013-03-31 09:01:03,13
u50,Physical activity,0,2013-03-31 09:01:06,2013-03-31 09:01:06,0
u50,Physical activity,3,2013-03-31 09:01:08,2013-03-31 09:04:17,189
u50,Physical activity,0,2013-03-31 09:04:19,2013-03-31 09:04:19,0
u50,Physical activity,1,2013-03-31 09:04:24,2013-03-31 09:04:40,16
u50,Physical activity,0,2013-03-31 09:04:42,2013-03-31 09:20:41,959
u50,Physical activity,1,2013-03-31 09:20:43,2013-03-31 09:24:27,224
u50,Physical activity,3,2013-03-31 09:24:30,2013-03-31 09:24:56,26
u50,Physical activity,1,2013-03-31 09:24:58,2013-03-31 09:24:58,0
u50,Physical activity,0,2013-03-31 09:25:06,2013-03-31 09:28:18,192
u50,Physical activity,3,2013-03-31 09:28:21,2013-03-31 09:28:29,8
u50,Physical activity,0,2013-03-31 09:28:31,2013-03-31 09:28:49,18
u50,Physical activity,3,2013-03-31 09:28:52,2013-03-31 09:28:52,0
u50,Physical activity,0,2013-03-31 09:28:54,2013-03-31 09:29:00,6
u50,Physical activity,3,2013-03-31 09:29:02,2013-03-31 09:29:02,0
u50,Physical activity,0,2013-03-31 09:29:05,2013-03-31 09:29:05,0
u50,Physical activity,3,2013-03-31 09:29:07,2013-03-31 09:29:10,3
u50,Physical activity,1,2013-03-31 09:29:12,2013-03-31 09:40:22,670
u50,Physical activity,0,2013-03-31 09:40:25,2013-03-31 18:04:23,30238
u50,Physical activity,1,2013-03-31 18:04:25,2013-03-31 18:13:11,526
u50,Physical activity,0,2013-03-31 18:13:13,2013-03-31 19:12:24,3551
u50,Physical activity,1,2013-03-31 19:12:27,2013-03-31 19:16:45,258
u50,Physical activity,0,2013-03-31 19:16:47,2013-03-31 19:16:50,3
u50,Physical activity,1,2013-03-31 19:16:52,2013-03-31 19:24:21,449
u50,Physical activity,0,2013-03-31 19:24:26,2013-04-01 02:20:34,24968
u50,Physical activity,3,2013-04-01 02:20:37,2013-04-01 02:20:42,5
u50,Physical activity,1,2013-04-01 02:20:45,2013-04-01 02:20:45,0
u50,Physical activity,3,2013-04-01 02:20:47,2013-04-01 02:20:47,0
u50,Physical activity,1,2013-04-01 02:20:50,2013-04-01 02:24:35,225
u50,Physical activity,2,2013-04-01 02:24:38,2013-04-01 02:25:03,25
u50,Physical activity,1,2013-04-01 02:25:05,2013-04-01 02:28:22,197
u50,Physical activity,0,2013-04-01 02:28:25,2013-04-01 02:33:14,289
u50,Physical activity,3,2013-04-01 02:33:16,2013-04-01 02:33:16,0
u50,Physical activity,0,2013-04-01 02:33:19,2013-04-01 02:37:11,232
u50,Physical activity,3,2013-04-01 02:37:14,2013-04-01 02:40:23,189
u50,Physical activity,0,2013-04-01 02:40:25,2013-04-01 09:57:26,26221
u50,Physical activity,1,2013-04-01 09:57:29,2013-04-01 10:04:43,434
u50,Physical activity,0,2013-04-01 10:04:46,2013-04-01 11:04:58,3612
u50,Physical activity,1,2013-04-01 11:05:01,2013-04-01 11:05:14,13
u50,Physical activity,0,2013-04-01 11:05:16,2013-04-01 11:05:29,13
u50,Physical activity,1,2013-04-01 11:08:32,2013-04-01 11:16:35,483
u50,Physical activity,0,2013-04-01 11:16:38,2013-04-01 17:52:44,23766
u50,Physical activity,1,2013-04-01 17:52:47,2013-04-01 17:53:33,46
u50,Physical activity,3,2013-04-01 17:53:36,2013-04-01 17:57:12,216
