uid,typeEvent,inference,startDate,endDate,duration
u10,Physical activity,0,2013-03-27 00:00:53,2013-03-27 08:37:11,30978
u10,Physical activity,1,2013-03-27 08:37:13,2013-03-27 08:37:21,8
u10,Physical activity,0,2013-03-27 08:37:23,2013-03-27 08:37:52,29
u10,Physical activity,1,2013-03-27 08:37:54,2013-03-27 08:49:02,668
u10,Physical activity,0,2013-03-27 08:49:05,2013-03-27 08:53:51,286
u10,Physical activity,1,2013-03-27 08:53:53,2013-03-27 09:00:59,426
u10,Physical activity,0,2013-03-27 09:01:01,2013-03-27 09:33:15,1934
u10,Physical activity,3,2013-03-27 09:33:18,2013-03-27 09:33:18,0
u10,Physical activity,0,2013-03-27 09:33:23,2013-03-27 09:53:01,1178
u10,Physical activity,1,2013-03-27 09:53:03,2013-03-27 09:57:20,257
u10,Physical activity,2,2013-03-27 09:57:23,2013-03-27 09:57:25,2
u10,Physical activity,0,2013-03-27 09:57:28,2013-03-27 09:57:33,5
u10,Physical activity,3,2013-03-27 09:57:35,2013-03-27 09:57:35,0
u10,Physical activity,0,2013-03-27 09:57:38,2013-03-27 11:05:57,4099
u10,Physical activity,1,2013-03-27 11:09:01,2013-03-27 11:17:08,487
u10,Physical activity,0,2013-03-27 11:17:10,2013-03-27 11:17:52,42
u10,Physical activity,1,2013-03-27 11:17:54,2013-03-27 11:21:07,193
u10,Physical activity,0,2013-03-27 11:21:10,2013-03-27 12:13:27,3137
u10,Physical activity,3,2013-03-27 12:13:30,2013-03-27 12:13:38,8
u10,Physical activity,0,2013-03-27 12:13:45,2013-03-27 12:25:06,681
u10,Physical activity,1,2013-03-27 12:25:09,2013-03-27 12:29:04,235
u10,Physical activity,0,2013-03-27 12:29:06,2013-03-27 13:37:06,4080
u10,Physical activity,1,2013-03-27 13:37:09,2013-03-27 13:41:27,258
u10,Physical activity,2,2013-03-27 13:41:30,2013-03-27 13:41:30,0
u10,Physical activity,1,2013-03-27 13:41:33,2013-03-27 13:45:07,214
u10,Physical activity,0,2013-03-27 13:45:10,2013-03-27 14:53:29,4099
u10,Physical activity,1,2013-03-27 14:53:32,2013-03-27 14:57:10,218
u10,Physical activity,2,2013-03-27 14:57:13,2013-03-27 14:57:16,3
u10,Physical activity,1,2013-03-27 14:57:18,2013-03-27 15:01:31,253
u10,Physical activity,0,2013-03-27 15:01:34,2013-03-27 15:01:47,13
u10,Physical activity,1,2013-03-27 15:01:49,2013-03-27 15:01:54,5
u10,Physical activity,0,2013-03-27 15:01:57,2013-03-27 15:05:13,196
u10,Physical activity,1,2013-03-27 15:05:15,2013-03-27 15:13:10,475
u10,Physical activity,0,2013-03-27 15:13:12,2013-03-27 15:41:52,1720
u10,Physical activity,1,2013-03-27 15:41:54,2013-03-27 15:45:05,191
u10,Physical activity,0,2013-03-27 15:45:08,2013-03-27 15:49:05,237
u10,Physical activity,1,2013-03-27 15:49:13,2013-03-27 15:49:13,0
u10,Physical activity,2,2013-03-27 15:49:16,2013-03-27 15:49:59,43
u10,Physical activity,3,2013-03-27 15:50:02,2013-03-27 15:53:44,222
u10,Physical activity,0,2013-03-27 15:53:46,2013-03-27 15:57:23,217
u10,Physical activity,1,2013-03-27 15:57:25,2013-03-27 15:57:54,29
u10,Physical activity,0,2013-03-27 15:57:56,2013-03-27 16:02:01,245
u10,Physical activity,1,2013-03-27 16:02:04,2013-03-27 16:02:04,0
u10,Physical activity,0,2013-03-27 16:05:05,2013-03-27 16:09:10,245
u10,Physical activity,1,2013-03-27 16:09:12,2013-03-27 16:17:08,476
u10,Physical activity,0,2013-03-27 16:17:11,2013-03-27 16:25:13,482
u10,Physical activity,1,2013-03-27 16:25:15,2013-03-27 16:29:09,234
u10,Physical activity,0,2013-03-27 16:29:12,2013-03-28 08:37:31,58099
u10,Physical activity,1,2013-03-28 08:37:34,2013-03-28 08:45:24,470
u10,Physical activity,0,2013-03-28 08:45:26,2013-03-28 08:45:39,13
u10,Physical activity,1,2013-03-28 08:45:42,2013-03-28 08:45:49,7
u10,Physical activity,3,2013-03-28 08:45:52,2013-03-28 08:49:31,219
u10,Physical activity,0,2013-03-28 08:49:34,2013-03-28 08:49:49,15
u10,Physical activity,3,2013-03-28 08:49:52,2013-03-28 08:49:52,0
u10,Physical activity,0,2013-03-28 08:49:54,2013-03-28 08:49:57,3
u10,Physical activity,3,2013-03-28 08:49:59,2013-03-28 08:50:02,3
u10,Physical activity,0,2013-03-28 08:50:05,2013-03-28 08:50:05,0
u10,Physical activity,3,2013-03-28 08:50:07,2013-03-28 08:50:10,3
u10,Physical activity,0,2013-03-28 08:50:12,2013-03-28 08:53:23,191
u10,Physical activity,1,2013-03-28 08:53:25,2013-03-28 08:58:02,277
u10,Physical activity,0,2013-03-28 08:58:05,2013-03-28 09:49:30,3085
u10,Physical activity,1,2013-03-28 09:49:33,2013-03-28 09:58:07,514
u10,Physical activity,0,2013-03-28 09:58:09,2013-03-28 09:58:12,3
u10,Physical activity,3,2013-03-28 09:58:14,2013-03-28 09:58:17,3
u10,Physical activity,0,2013-03-28 10:01:21,2013-03-28 11:53:28,6727
u10,Physical activity,3,2013-03-28 11:53:31,2013-03-28 11:53:36,5
u10,Physical activity,0,2013-03-28 11:53:39,2013-03-28 11:53:44,5
u10,Physical activity,3,2013-03-28 11:53:46,2013-03-28 11:53:52,6
u10,Physical activity,1,2013-03-28 11:53:54,2013-03-28 11:54:15,21
u10,Physical activity,3,2013-03-28 11:54:17,2013-03-28 11:57:32,195
u10,Physical activity,1,2013-03-28 11:57:43,2013-03-28 11:58:06,23
u10,Physical activity,0,2013-03-28 11:58:09,2013-03-28 12:01:22,193
u10,Physical activity,3,2013-03-28 12:01:30,2013-03-28 12:01:30,0
u10,Physical activity,0,2013-03-28 12:01:32,2013-03-28 12:33:29,1917
u10,Physical activity,3,2013-03-28 12:33:32,2013-03-28 12:33:34,2
u10,Physical activity,0,2013-03-28 12:33:37,2013-03-28 12:53:25,1188
