uid,typeEvent,inference,startDate,endDate,duration
u43,Physical activity,0,2013-03-27 14:52:28,2013-03-27 14:52:36,8
u43,Physical activity,3,2013-03-27 14:52:38,2013-03-27 14:52:43,5
u43,Physical activity,0,2013-03-27 14:52:46,2013-04-01 14:09:50,83824
u43,Physical activity,3,2013-04-01 14:09:52,2013-04-01 14:13:29,217
u43,Physical activity,0,2013-04-01 14:13:31,2013-04-01 14:13:37,6
u43,Physical activity,3,2013-04-01 14:13:39,2013-04-01 14:17:02,203
u43,Physical activity,0,2013-04-01 14:17:05,2013-04-01 14:21:18,253
u43,Physical activity,3,2013-04-01 14:21:21,2013-04-01 14:21:23,2
u43,Physical activity,0,2013-04-01 14:21:26,2013-04-01 14:25:10,224
u43,Physical activity,3,2013-04-01 14:25:13,2013-04-01 14:25:13,0
u43,Physical activity,0,2013-04-01 14:25:15,2013-04-01 14:25:38,23
u43,Physical activity,1,2013-04-01 14:25:41,2013-04-01 14:25:46,5
u43,Physical activity,0,2013-04-01 14:25:49,2013-04-01 14:25:49,0
u43,Physical activity,3,2013-04-01 14:25:51,2013-04-01 14:29:07,196
u43,Physical activity,0,2013-04-01 14:29:10,2013-04-01 14:33:22,252
u43,Physical activity,3,2013-04-01 14:33:25,2013-04-01 14:33:30,5
u43,Physical activity,0,2013-04-01 14:33:32,2013-04-01 14:37:37,245
u43,Physical activity,3,2013-04-01 14:37:40,2013-04-01 14:37:45,5
u43,Physical activity,0,2013-04-01 14:37:47,2013-04-01 14:37:55,8
u43,Physical activity,3,2013-04-01 14:37:58,2013-04-01 14:41:03,185
u43,Physical activity,0,2013-04-01 14:41:06,2013-04-01 14:49:07,481
u43,Physical activity,3,2013-04-01 14:49:10,2013-04-01 14:49:15,5
u43,Physical activity,0,2013-04-01 14:49:18,2013-04-01 14:53:04,226
u43,Physical activity,1,2013-04-01 14:53:07,2013-04-01 14:53:45,38
u43,Physical activity,3,2013-04-01 14:53:48,2013-04-01 14:53:53,5
u43,Physical activity,1,2013-04-01 14:53:56,2013-04-01 15:05:52,716
u43,Physical activity,3,2013-04-01 15:05:54,2013-04-01 15:05:54,0
u43,Physical activity,1,2013-04-01 15:05:57,2013-04-01 15:09:10,193
u43,Physical activity,3,2013-04-01 15:09:13,2013-04-01 15:09:18,5
u43,Physical activity,0,2013-04-01 15:09:20,2013-04-01 15:09:31,11
u43,Physical activity,3,2013-04-01 15:09:33,2013-04-01 15:09:33,0
u43,Physical activity,0,2013-04-01 15:09:36,2013-04-01 15:09:36,0
u43,Physical activity,1,2013-04-01 15:09:38,2013-04-01 15:09:46,8
u43,Physical activity,3,2013-04-01 15:09:49,2013-04-01 15:13:05,196
u43,Physical activity,0,2013-04-01 15:13:07,2013-04-01 15:13:07,0
u43,Physical activity,1,2013-04-01 15:13:10,2013-04-01 15:17:17,247
u43,Physical activity,3,2013-04-01 15:17:20,2013-04-01 15:17:20,0
u43,Physical activity,1,2013-04-01 15:17:22,2013-04-01 15:17:22,0
u43,Physical activity,3,2013-04-01 15:17:25,2013-04-01 15:17:25,0
u43,Physical activity,1,2013-04-01 15:17:27,2013-04-01 15:21:14,227
u43,Physical activity,3,2013-04-01 15:21:17,2013-04-01 15:21:17,0
u43,Physical activity,1,2013-04-01 15:21:19,2013-04-01 15:21:40,21
u43,Physical activity,3,2013-04-01 15:21:42,2013-04-01 15:21:45,3
u43,Physical activity,1,2013-04-01 15:21:48,2013-04-01 15:21:53,5
u43,Physical activity,0,2013-04-01 15:25:04,2013-04-01 15:33:14,490
u43,Physical activity,3,2013-04-01 15:33:16,2013-04-01 15:33:19,3
u43,Physical activity,0,2013-04-01 15:33:22,2013-04-01 15:37:29,247
u43,Physical activity,3,2013-04-01 15:37:31,2013-04-01 15:37:52,21
u43,Physical activity,0,2013-04-01 15:37:55,2013-04-01 15:41:52,237
u43,Physical activity,3,2013-04-01 15:41:54,2013-04-01 15:41:54,0
u43,Physical activity,0,2013-04-01 15:41:57,2013-04-01 15:53:53,716
u43,Physical activity,3,2013-04-01 15:53:56,2013-04-01 15:53:56,0
u43,Physical activity,0,2013-04-01 15:53:58,2013-04-01 15:54:01,3
u43,Physical activity,3,2013-04-01 15:57:03,2013-04-01 15:57:03,0
u43,Physical activity,2,2013-04-01 15:57:08,2013-04-01 15:57:16,8
u43,Physical activity,3,2013-04-01 15:57:34,2013-04-01 15:57:36,2
u43,Physical activity,0,2013-04-01 15:57:39,2013-04-01 15:57:39,0
u43,Physical activity,3,2013-04-01 15:57:41,2013-04-01 15:57:41,0
u43,Physical activity,0,2013-04-01 15:57:44,2013-04-01 16:17:11,1167
u43,Physical activity,3,2013-04-01 16:17:13,2013-04-01 16:17:16,3
u43,Physical activity,0,2013-04-01 16:17:18,2013-04-01 16:37:17,1199
u43,Physical activity,3,2013-04-01 16:37:20,2013-04-01 16:37:25,5
u43,Physical activity,0,2013-04-01 16:37:28,2013-04-01 16:47:43,615
u43,Physical activity,3,2013-04-01 16:47:51,2013-04-01 16:47:51,0
u43,Physical activity,0,2013-04-01 16:47:53,2013-04-01 16:59:42,709
u43,Physical activity,1,2013-04-01 16:59:44,2013-04-01 16:59:50,6
u43,Physical activity,0,2013-04-01 16:59:55,2013-04-01 17:27:28,1653
u43,Physical activity,1,2013-04-01 17:27:30,2013-04-01 17:31:25,235
u43,Physical activity,2,2013-04-01 17:31:27,2013-04-01 17:31:38,11
u43,Physical activity,1,2013-04-01 17:31:40,2013-04-01 17:31:51,11
u43,Physical activity,2,2013-04-01 17:31:53,2013-04-01 17:31:53,0
u43,Physical activity,1,2013-04-01 17:31:56,2013-04-01 17:32:01,5
u43,Physical activity,2,2013-04-01 17:32:03,2013-04-01 17:32:03,0
u43,Physical activity,1,2013-04-01 17:32:06,2013-04-01 17:32:06,0
u43,Physical activity,2,2013-04-01 17:32:09,2013-04-01 17:35:12,183
u43,Physical activity,1,2013-04-01 17:35:19,2013-04-01 17:35:30,11
