uid,typeEvent,inference,startDate,endDate,duration
u15,Physical activity,0,2013-03-27 00:03:05,2013-03-27 00:07:36,271
u15,Physical activity,3,2013-03-27 00:07:39,2013-03-27 00:07:39,0
u15,Physical activity,0,2013-03-27 00:07:47,2013-03-27 00:11:00,193
u15,Physical activity,3,2013-03-27 00:11:03,2013-03-27 00:11:03,0
u15,Physical activity,0,2013-03-27 00:11:05,2013-03-27 00:11:49,44
u15,Physical activity,3,2013-03-27 00:11:52,2013-03-27 00:11:54,2
u15,Physical activity,0,2013-03-27 00:11:57,2013-03-27 00:39:08,1631
u15,Physical activity,1,2013-03-27 00:39:11,2013-03-27 00:47:15,484
u15,Physical activity,0,2013-03-27 00:47:18,2013-03-27 08:31:09,27831
u15,Physical activity,3,2013-03-27 08:31:12,2013-03-27 08:31:55,43
u15,Physical activity,0,2013-03-27 08:31:58,2013-03-27 08:35:03,185
u15,Physical activity,1,2013-03-27 08:35:06,2013-03-27 08:43:03,477
u15,Physical activity,0,2013-03-27 08:43:05,2013-03-27 08:55:04,719
u15,Physical activity,1,2013-03-27 08:55:07,2013-03-27 08:59:03,236
u15,Physical activity,0,2013-03-27 08:59:05,2013-03-27 08:59:29,24
u15,Physical activity,1,2013-03-27 08:59:31,2013-03-27 08:59:31,0
u15,Physical activity,0,2013-03-27 08:59:34,2013-03-27 09:51:14,3100
u15,Physical activity,3,2013-03-27 09:51:16,2013-03-27 09:52:00,44
u15,Physical activity,0,2013-03-27 10:05:11,2013-03-27 12:17:18,7927
u15,Physical activity,1,2013-03-27 12:17:21,2013-03-27 12:29:25,724
u15,Physical activity,3,2013-03-27 12:29:27,2013-03-27 12:29:40,13
u15,Physical activity,1,2013-03-27 12:29:43,2013-03-27 12:33:14,211
u15,Physical activity,0,2013-03-27 12:33:17,2013-03-27 13:37:23,3846
u15,Physical activity,3,2013-03-27 13:37:26,2013-03-27 13:37:49,23
u15,Physical activity,1,2013-03-27 13:37:51,2013-03-27 13:41:33,222
u15,Physical activity,0,2013-03-27 13:41:35,2013-03-27 14:56:41,4506
u15,Physical activity,1,2013-03-27 14:56:43,2013-03-27 15:08:45,722
u15,Physical activity,0,2013-03-27 15:08:48,2013-03-27 18:29:34,12046
u15,Physical activity,1,2013-03-27 18:32:47,2013-03-27 18:37:26,279
u15,Physical activity,2,2013-03-27 18:37:29,2013-03-27 18:40:42,193
u15,Physical activity,1,2013-03-27 18:40:45,2013-03-27 18:44:49,244
u15,Physical activity,0,2013-03-27 18:44:52,2013-03-27 19:41:19,3387
u15,Physical activity,1,2013-03-27 19:41:21,2013-03-27 19:41:37,16
u15,Physical activity,3,2013-03-27 19:41:39,2013-03-27 19:41:39,0
u15,Physical activity,1,2013-03-27 19:41:42,2013-03-27 19:41:42,0
u15,Physical activity,3,2013-03-27 19:45:00,2013-03-27 19:45:00,0
u15,Physical activity,0,2013-03-27 19:45:03,2013-03-27 19:52:57,474
u15,Physical activity,3,2013-03-27 19:52:59,2013-03-27 19:53:05,6
u15,Physical activity,0,2013-03-27 19:53:07,2013-03-27 19:56:46,219
u15,Physical activity,3,2013-03-27 19:56:49,2013-03-27 19:56:49,0
u15,Physical activity,0,2013-03-27 19:56:51,2013-03-27 20:48:55,3124
u15,Physical activity,1,2013-03-27 20:48:57,2013-03-27 20:56:59,482
u15,Physical activity,0,2013-03-27 20:57:02,2013-03-27 20:57:25,23
u15,Physical activity,3,2013-03-27 20:57:27,2013-03-27 20:57:27,0
u15,Physical activity,0,2013-03-27 20:57:30,2013-03-27 20:57:30,0
u15,Physical activity,1,2013-03-27 20:57:32,2013-03-27 21:04:53,441
u15,Physical activity,0,2013-03-27 21:04:56,2013-03-27 21:05:03,7
u15,Physical activity,3,2013-03-27 21:05:06,2013-03-27 21:05:14,8
u15,Physical activity,0,2013-03-27 21:05:16,2013-03-27 21:05:27,11
u15,Physical activity,3,2013-03-27 21:05:29,2013-03-27 21:05:29,0
u15,Physical activity,0,2013-03-27 21:05:32,2013-03-27 21:05:37,5
u15,Physical activity,3,2013-03-27 21:05:40,2013-03-27 21:05:45,5
u15,Physical activity,0,2013-03-27 21:08:48,2013-03-27 21:08:48,0
u15,Physical activity,1,2013-03-27 21:08:50,2013-03-27 21:09:11,21
u15,Physical activity,0,2013-03-27 21:09:13,2013-03-27 22:56:59,6466
u15,Physical activity,1,2013-03-27 22:57:02,2013-03-27 23:08:58,716
u15,Physical activity,0,2013-03-27 23:09:01,2013-03-28 01:09:02,7201
u15,Physical activity,1,2013-03-28 01:09:05,2013-03-28 01:09:23,18
u15,Physical activity,0,2013-03-28 01:09:25,2013-03-28 01:09:43,18
u15,Physical activity,1,2013-03-28 01:09:46,2013-03-28 01:13:12,206
u15,Physical activity,3,2013-03-28 01:13:14,2013-03-28 01:13:25,11
u15,Physical activity,1,2013-03-28 01:13:27,2013-03-28 01:16:59,212
u15,Physical activity,3,2013-03-28 01:17:01,2013-03-28 01:17:01,0
u15,Physical activity,1,2013-03-28 01:17:04,2013-03-28 01:20:58,234
u15,Physical activity,0,2013-03-28 01:21:01,2013-03-28 15:37:29,51388
u15,Physical activity,3,2013-03-28 15:37:31,2013-03-28 15:40:35,184
u15,Physical activity,0,2013-03-28 15:40:37,2013-03-28 20:04:49,15852
u15,Physical activity,3,2013-03-28 20:04:52,2013-03-28 20:04:52,0
u15,Physical activity,0,2013-03-28 20:04:54,2013-03-28 20:13:12,498
u15,Physical activity,3,2013-03-28 20:13:15,2013-03-28 20:13:28,13
u15,Physical activity,0,2013-03-28 20:13:30,2013-03-28 20:20:38,428
u15,Physical activity,1,2013-03-28 20:20:40,2013-03-28 20:24:43,243
u15,Physical activity,0,2013-03-28 20:24:45,2013-03-28 21:16:57,3132
u15,Physical activity,3,2013-03-28 21:16:59,2013-03-28 21:16:59,0
u15,Physical activity,0,2013-03-28 21:17:02,2013-03-29 00:00:49,9827
u15,Physical activity,1,2013-03-29 00:00:51,2013-03-29 00:04:48,237
u15,Physical activity,0,2013-03-29 00:04:51,2013-03-29 00:29:25,1474
u15,Physical activity,1,2013-03-29 00:29:32,2013-03-29 00:29:32,0
u15,Physical activity,3,2013-03-29 00:29:35,2013-03-29 00:29:35,0
u15,Physical activity,0,2013-03-29 00:32:41,2013-03-29 08:52:50,30009
u15,Physical activity,1,2013-03-29 08:52:53,2013-03-29 08:56:50,237
u15,Physical activity,0,2013-03-29 08:56:52,2013-03-29 09:49:32,3160
u15,Physical activity,1,2013-03-29 09:49:34,2013-03-29 10:00:45,671
u15,Physical activity,0,2013-03-29 10:00:48,2013-03-29 12:20:49,8401
