uid,typeEvent,inference,startDate,endDate,duration
u39,Physical activity,0,2013-03-27 14:37:46,2013-03-27 14:37:46,0
u39,Physical activity,3,2013-03-27 14:37:49,2013-03-27 14:37:49,0
u39,Physical activity,0,2013-03-27 14:37:54,2013-03-28 17:09:48,9114
u39,Physical activity,3,2013-03-28 17:09:50,2013-03-28 17:09:58,8
u39,Physical activity,0,2013-03-28 17:10:01,2013-03-28 17:13:31,210
u39,Physical activity,3,2013-03-28 17:13:34,2013-03-28 17:13:34,0
u39,Physical activity,1,2013-03-28 17:13:36,2013-03-28 17:13:39,3
u39,Physical activity,0,2013-03-28 17:13:42,2013-03-28 17:17:12,210
u39,Physical activity,1,2013-03-28 17:17:15,2013-03-28 17:21:04,229
u39,Physical activity,0,2013-03-28 17:21:07,2013-03-28 18:53:47,5560
u39,Physical activity,1,2013-03-28 18:53:50,2013-03-28 18:54:00,10
u39,Physical activity,0,2013-03-28 18:54:03,2013-03-28 19:25:43,1900
u39,Physical activity,3,2013-03-28 19:25:46,2013-03-28 19:25:48,2
u39,Physical activity,0,2013-03-28 19:25:51,2013-03-28 19:26:01,10
u39,Physical activity,3,2013-03-28 19:29:04,2013-03-28 19:29:09,5
u39,Physical activity,0,2013-03-28 19:29:12,2013-03-28 19:29:17,5
u39,Physical activity,3,2013-03-28 19:29:20,2013-03-28 19:37:39,499
u39,Physical activity,2,2013-03-28 19:37:42,2013-03-28 19:37:55,13
u39,Physical activity,1,2013-03-28 19:37:58,2013-03-28 19:38:00,2
u39,Physical activity,3,2013-03-28 19:38:03,2013-03-28 19:41:08,185
u39,Physical activity,0,2013-03-28 19:41:11,2013-03-28 20:02:03,1252
u39,Physical activity,3,2013-03-28 20:05:06,2013-03-28 20:05:39,33
u39,Physical activity,0,2013-03-28 20:05:42,2013-03-28 20:09:10,208
u39,Physical activity,3,2013-03-28 20:09:13,2013-03-28 20:09:26,13
u39,Physical activity,1,2013-03-28 20:09:28,2013-03-28 20:09:49,21
u39,Physical activity,0,2013-03-28 20:09:57,2013-03-28 23:41:38,12701
u39,Physical activity,3,2013-03-28 23:41:41,2013-03-28 23:41:51,10
u39,Physical activity,0,2013-03-28 23:41:54,2013-03-28 23:49:35,461
u39,Physical activity,3,2013-03-28 23:49:37,2013-03-28 23:49:37,0
u39,Physical activity,0,2013-03-28 23:49:40,2013-03-29 00:01:34,714
u39,Physical activity,3,2013-03-29 00:01:37,2013-03-29 00:01:37,0
u39,Physical activity,0,2013-03-29 00:01:39,2013-03-29 00:01:39,0
u39,Physical activity,3,2013-03-29 00:01:42,2013-03-29 00:01:42,0
u39,Physical activity,0,2013-03-29 00:01:44,2013-03-29 00:01:57,13
u39,Physical activity,3,2013-03-29 00:02:00,2013-03-29 00:02:05,5
u39,Physical activity,0,2013-03-29 00:05:08,2013-04-02 10:57:00,39112
u39,Physical activity,3,2013-04-02 10:57:05,2013-04-02 10:57:18,13
u39,Physical activity,0,2013-04-02 10:57:23,2013-04-02 15:09:28,15125
u39,Physical activity,3,2013-04-02 15:09:31,2013-04-02 15:09:33,2
u39,Physical activity,0,2013-04-02 15:09:36,2013-04-02 17:17:10,7654
