uid,typeEvent,inference,startDate,endDate,duration
u33,Physical activity,0,2013-03-27 14:14:39,2013-03-27 14:14:57,18
u33,Physical activity,3,2013-03-27 14:15:00,2013-03-27 14:15:07,7
u33,Physical activity,0,2013-03-27 14:15:10,2013-03-27 14:15:28,18
u33,Physical activity,1,2013-03-27 14:15:33,2013-03-27 14:18:39,186
u33,Physical activity,0,2013-03-27 14:18:41,2013-03-27 18:26:28,14867
u33,Physical activity,1,2013-03-27 18:26:31,2013-03-27 18:30:10,219
u33,Physical activity,3,2013-03-27 18:30:15,2013-03-27 18:30:22,7
u33,Physical activity,1,2013-03-27 18:30:33,2013-03-27 18:41:48,675
u33,Physical activity,0,2013-03-27 18:41:51,2013-03-27 18:42:01,10
u33,Physical activity,1,2013-03-27 18:42:04,2013-03-27 18:42:12,8
u33,Physical activity,0,2013-03-27 18:42:14,2013-03-27 18:42:14,0
u33,Physical activity,1,2013-03-27 18:42:17,2013-03-27 18:42:17,0
u33,Physical activity,0,2013-03-27 18:42:19,2013-03-27 18:42:19,0
u33,Physical activity,3,2013-03-27 18:42:22,2013-03-27 18:42:27,5
u33,Physical activity,0,2013-03-27 18:42:35,2013-03-27 18:46:22,227
u33,Physical activity,3,2013-03-27 18:46:24,2013-03-27 18:49:50,206
u33,Physical activity,1,2013-03-27 18:49:53,2013-03-27 18:49:58,5
u33,Physical activity,0,2013-03-27 18:50:00,2013-03-27 18:50:26,26
u33,Physical activity,3,2013-03-27 18:50:29,2013-03-27 18:50:29,0
u33,Physical activity,0,2013-03-27 18:50:31,2013-03-27 19:33:51,2600
u33,Physical activity,3,2013-03-27 19:33:54,2013-03-27 19:34:01,7
u33,Physical activity,0,2013-03-27 19:34:04,2013-03-27 19:37:48,224
u33,Physical activity,3,2013-03-27 19:37:51,2013-03-27 19:37:51,0
u33,Physical activity,0,2013-03-27 19:37:53,2013-03-27 19:53:57,964
u33,Physical activity,1,2013-03-27 19:53:59,2013-03-27 19:53:59,0
u33,Physical activity,0,2013-03-27 19:54:05,2013-03-27 19:57:51,226
u33,Physical activity,3,2013-03-27 19:57:54,2013-03-27 19:58:02,8
u33,Physical activity,0,2013-03-27 19:58:04,2013-03-27 19:58:14,10
u33,Physical activity,3,2013-03-27 19:58:17,2013-03-27 19:58:35,18
u33,Physical activity,0,2013-03-27 20:01:43,2013-03-27 21:50:18,6515
u33,Physical activity,3,2013-03-27 21:50:21,2013-03-27 21:50:21,0
u33,Physical activity,0,2013-03-27 21:50:23,2013-03-27 21:53:44,201
u33,Physical activity,3,2013-03-27 21:53:47,2013-03-27 21:53:47,0
u33,Physical activity,0,2013-03-27 21:53:49,2013-03-27 21:58:02,253
u33,Physical activity,1,2013-03-27 21:58:04,2013-03-27 21:58:04,0
u33,Physical activity,0,2013-03-27 21:58:07,2013-03-27 23:37:48,5981
u33,Physical activity,3,2013-03-27 23:37:50,2013-03-27 23:37:55,5
u33,Physical activity,0,2013-03-27 23:37:58,2013-03-27 23:46:31,513
u33,Physical activity,3,2013-03-27 23:46:33,2013-03-27 23:46:36,3
u33,Physical activity,0,2013-03-27 23:46:38,2013-03-27 23:46:38,0
u33,Physical activity,3,2013-03-27 23:49:41,2013-03-27 23:49:59,18
u33,Physical activity,0,2013-03-27 23:50:02,2013-03-27 23:50:07,5
u33,Physical activity,3,2013-03-27 23:50:09,2013-03-27 23:50:09,0
u33,Physical activity,0,2013-03-27 23:50:15,2013-03-27 23:50:15,0
u33,Physical activity,3,2013-03-27 23:50:17,2013-03-27 23:50:17,0
u33,Physical activity,0,2013-03-27 23:50:20,2013-03-27 23:53:59,219
u33,Physical activity,3,2013-03-27 23:54:01,2013-03-27 23:54:04,3
u33,Physical activity,0,2013-03-27 23:54:06,2013-03-27 23:57:43,217
u33,Physical activity,3,2013-03-27 23:57:45,2013-03-27 23:57:45,0
u33,Physical activity,0,2013-03-27 23:57:48,2013-03-27 23:58:29,41
u33,Physical activity,3,2013-03-27 23:58:32,2013-03-27 23:58:34,2
u33,Physical activity,0,2013-03-27 23:58:37,2013-03-28 00:02:06,209
u33,Physical activity,3,2013-03-28 00:02:08,2013-03-28 00:02:16,8
u33,Physical activity,0,2013-03-28 00:02:21,2013-03-28 00:26:24,1443
u33,Physical activity,3,2013-03-28 00:26:26,2013-03-28 00:26:26,0
u33,Physical activity,0,2013-03-28 00:26:29,2013-03-28 00:42:19,950
u33,Physical activity,3,2013-03-28 00:42:24,2013-03-28 00:42:24,0
u33,Physical activity,0,2013-03-28 00:42:27,2013-03-28 00:42:30,3
u33,Physical activity,3,2013-03-28 00:42:32,2013-03-28 00:45:41,189
u33,Physical activity,0,2013-03-28 00:45:44,2013-03-28 01:18:27,1963
u33,Physical activity,1,2013-03-28 01:18:29,2013-03-28 01:21:48,199
u33,Physical activity,0,2013-03-28 01:21:50,2013-03-28 01:42:21,1231
u33,Physical activity,1,2013-03-28 01:42:23,2013-03-28 01:42:28,5
u33,Physical activity,0,2013-03-28 01:42:31,2013-03-28 02:02:31,1200
u33,Physical activity,3,2013-03-28 02:02:33,2013-03-28 02:02:33,0
u33,Physical activity,0,2013-03-28 02:05:47,2013-03-28 02:05:47,0
u33,Physical activity,1,2013-03-28 02:05:49,2013-03-28 02:06:02,13
u33,Physical activity,0,2013-03-28 02:06:05,2013-03-28 02:09:59,234
u33,Physical activity,3,2013-03-28 02:10:02,2013-03-28 02:10:07,5
u33,Physical activity,0,2013-03-28 02:10:09,2013-03-28 07:21:58,18709
u33,Physical activity,3,2013-03-28 07:22:01,2013-03-28 07:22:01,0
u33,Physical activity,0,2013-03-28 07:22:03,2013-03-28 08:26:30,3867
