uid,typeEvent,inference,startDate,endDate,duration
u53,Physical activity,0,2013-03-27 00:01:56,2013-03-27 14:50:50,53334
u53,Physical activity,1,2013-03-27 15:40:12,2013-03-27 15:40:20,8
u53,Physical activity,3,2013-03-27 15:40:22,2013-03-27 15:40:22,0
u53,Physical activity,0,2013-03-27 15:40:25,2013-03-27 15:40:35,10
u53,Physical activity,3,2013-03-27 15:40:38,2013-03-27 15:40:51,13
u53,Physical activity,0,2013-03-27 15:40:53,2013-03-27 15:40:58,5
u53,Physical activity,3,2013-03-27 15:41:01,2013-03-27 15:41:01,0
u53,Physical activity,0,2013-03-27 15:41:03,2013-03-27 15:41:03,0
u53,Physical activity,3,2013-03-27 15:41:06,2013-03-27 15:44:12,186
u53,Physical activity,0,2013-03-27 15:44:14,2013-03-27 15:44:24,10
u53,Physical activity,3,2013-03-27 15:44:27,2013-03-27 15:44:37,10
u53,Physical activity,1,2013-03-27 15:44:40,2013-03-27 15:44:53,13
u53,Physical activity,0,2013-03-27 15:44:55,2013-03-27 15:44:58,3
u53,Physical activity,3,2013-03-27 15:45:01,2013-03-27 15:45:01,0
u53,Physical activity,0,2013-03-27 15:45:03,2013-03-27 15:45:06,3
u53,Physical activity,1,2013-03-27 15:48:09,2013-03-27 15:56:16,487
u53,Physical activity,0,2013-03-27 15:56:18,2013-03-27 15:56:44,26
u53,Physical activity,1,2013-03-27 15:56:52,2013-03-27 16:00:13,201
u53,Physical activity,0,2013-03-27 16:00:15,2013-03-27 16:00:23,8
u53,Physical activity,3,2013-03-27 16:00:26,2013-03-27 16:00:31,5
u53,Physical activity,0,2013-03-27 16:00:33,2013-03-27 16:00:59,26
u53,Physical activity,3,2013-03-27 16:01:02,2013-03-27 16:04:12,190
u53,Physical activity,0,2013-03-27 16:04:15,2013-03-27 16:05:04,49
u53,Physical activity,1,2013-03-27 16:05:07,2013-03-27 16:08:12,185
u53,Physical activity,3,2013-03-27 16:08:14,2013-03-27 16:12:11,237
u53,Physical activity,0,2013-03-27 16:12:14,2013-03-27 16:12:22,8
u53,Physical activity,3,2013-03-27 16:12:24,2013-03-27 16:16:11,227
u53,Physical activity,0,2013-03-27 16:16:14,2013-03-27 16:17:05,51
u53,Physical activity,3,2013-03-27 16:20:08,2013-03-27 16:20:21,13
u53,Physical activity,0,2013-03-27 16:20:23,2013-03-27 16:20:47,24
u53,Physical activity,3,2013-03-27 16:20:49,2013-03-27 16:20:52,3
u53,Physical activity,0,2013-03-27 16:20:54,2013-03-27 16:24:26,212
u53,Physical activity,1,2013-03-27 16:24:34,2013-03-27 16:24:52,18
u53,Physical activity,3,2013-03-27 16:24:54,2013-03-27 16:28:21,207
u53,Physical activity,1,2013-03-27 16:28:23,2013-03-27 16:28:23,0
u53,Physical activity,3,2013-03-27 16:28:26,2013-03-27 16:28:39,13
u53,Physical activity,1,2013-03-27 16:28:41,2013-03-27 16:33:07,266
u53,Physical activity,3,2013-03-27 16:36:12,2013-03-27 16:36:12,0
u53,Physical activity,1,2013-03-27 16:36:15,2013-03-27 16:40:14,239
u53,Physical activity,0,2013-03-27 16:40:17,2013-03-27 16:40:30,13
u53,Physical activity,3,2013-03-27 16:40:32,2013-03-27 16:40:32,0
u53,Physical activity,0,2013-03-27 16:40:35,2013-03-27 16:40:35,0
u53,Physical activity,1,2013-03-27 16:40:38,2013-03-27 16:40:50,12
u53,Physical activity,3,2013-03-27 16:40:53,2013-03-27 16:40:58,5
u53,Physical activity,1,2013-03-27 16:41:01,2013-03-27 16:44:37,216
u53,Physical activity,0,2013-03-27 16:44:40,2013-03-27 16:44:40,0
u53,Physical activity,1,2013-03-27 16:44:42,2013-03-27 16:44:42,0
u53,Physical activity,0,2013-03-27 16:44:45,2013-03-27 16:48:32,227
u53,Physical activity,1,2013-03-27 16:48:34,2013-03-27 16:52:18,224
u53,Physical activity,3,2013-03-27 16:52:21,2013-03-27 16:52:23,2
u53,Physical activity,0,2013-03-27 16:52:26,2013-03-27 16:52:26,0
u53,Physical activity,1,2013-03-27 16:52:29,2013-03-27 16:52:39,10
