uid,typeEvent,inference,startDate,endDate,duration
u24,Physical activity,1,2013-03-27 13:07:39,2013-03-27 13:07:46,7
u24,Physical activity,0,2013-03-27 13:07:49,2013-03-27 13:23:45,956
u24,Physical activity,3,2013-03-27 13:23:48,2013-03-27 13:24:19,31
u24,Physical activity,1,2013-03-27 13:24:26,2013-03-27 13:28:00,214
u24,Physical activity,3,2013-03-27 13:28:03,2013-03-27 13:28:21,18
u24,Physical activity,0,2013-03-27 13:28:24,2013-03-27 13:31:53,209
u24,Physical activity,1,2013-03-27 13:31:55,2013-03-27 13:35:51,236
u24,Physical activity,0,2013-03-27 13:35:53,2013-03-27 13:39:45,232
u24,Physical activity,3,2013-03-27 13:39:48,2013-03-27 13:39:48,0
u24,Physical activity,0,2013-03-27 13:39:50,2013-03-27 13:43:38,228
u24,Physical activity,3,2013-03-27 13:43:40,2013-03-27 13:43:45,5
u24,Physical activity,0,2013-03-27 13:43:48,2013-03-27 13:44:06,18
u24,Physical activity,3,2013-03-27 13:44:09,2013-03-27 13:44:14,5
u24,Physical activity,1,2013-03-27 13:44:24,2013-03-27 13:44:27,3
u24,Physical activity,0,2013-03-27 13:44:29,2013-03-27 13:47:56,207
u24,Physical activity,1,2013-03-27 13:48:06,2013-03-27 13:51:35,209
u24,Physical activity,0,2013-03-27 13:51:38,2013-03-27 14:40:15,2917
u24,Physical activity,3,2013-03-27 14:40:25,2013-03-27 14:40:25,0
u24,Physical activity,0,2013-03-27 14:40:28,2013-03-27 14:40:28,0
u24,Physical activity,3,2013-03-27 14:40:30,2013-03-27 14:43:41,191
u24,Physical activity,0,2013-03-27 14:43:44,2013-03-27 14:44:04,20
u24,Physical activity,3,2013-03-27 14:44:07,2013-03-27 14:44:09,2
u24,Physical activity,0,2013-03-27 14:44:12,2013-03-27 14:44:12,0
u24,Physical activity,3,2013-03-27 14:44:15,2013-03-27 14:47:36,201
u24,Physical activity,0,2013-03-27 14:47:39,2013-03-27 14:51:54,255
u24,Physical activity,1,2013-03-27 14:51:59,2013-03-27 15:00:21,502
u24,Physical activity,0,2013-03-27 15:03:48,2013-03-27 15:31:43,1675
u24,Physical activity,1,2013-03-27 15:31:45,2013-03-27 15:31:50,5
u24,Physical activity,3,2013-03-27 15:31:53,2013-03-27 15:31:53,0
u24,Physical activity,1,2013-03-27 15:31:55,2013-03-27 15:32:11,16
u24,Physical activity,3,2013-03-27 15:32:13,2013-03-27 15:32:19,6
u24,Physical activity,0,2013-03-27 15:32:21,2013-03-27 16:11:39,2358
u24,Physical activity,3,2013-03-27 16:11:42,2013-03-27 16:11:42,0
u24,Physical activity,0,2013-03-27 16:11:44,2013-03-27 16:16:28,284
u24,Physical activity,3,2013-03-27 16:16:30,2013-03-27 16:16:33,3
u24,Physical activity,0,2013-03-27 16:16:35,2013-03-27 16:19:46,191
u24,Physical activity,1,2013-03-27 16:19:54,2013-03-27 16:19:56,2
u24,Physical activity,3,2013-03-27 16:19:59,2013-03-27 16:19:59,0
u24,Physical activity,1,2013-03-27 16:20:02,2013-03-27 16:20:22,20
u24,Physical activity,3,2013-03-27 16:20:25,2013-03-27 16:24:01,216
u24,Physical activity,1,2013-03-27 16:24:04,2013-03-27 16:27:41,217
u24,Physical activity,3,2013-03-27 16:27:47,2013-03-27 16:27:47,0
u24,Physical activity,1,2013-03-27 16:27:49,2013-03-27 16:27:52,3
u24,Physical activity,0,2013-03-27 16:27:55,2013-03-27 16:27:55,0
u24,Physical activity,1,2013-03-27 16:27:57,2013-03-27 16:28:33,36
u24,Physical activity,0,2013-03-27 16:28:36,2013-03-27 16:39:51,675
u24,Physical activity,3,2013-03-27 16:39:54,2013-03-27 16:40:04,10
u24,Physical activity,0,2013-03-27 16:40:07,2013-03-27 16:47:53,466
u24,Physical activity,3,2013-03-27 16:47:56,2013-03-27 16:47:56,0
u24,Physical activity,0,2013-03-27 16:47:58,2013-03-27 16:48:27,29
u24,Physical activity,3,2013-03-27 16:48:29,2013-03-27 16:51:50,201
u24,Physical activity,0,2013-03-27 16:51:53,2013-03-27 16:56:31,278
u24,Physical activity,3,2013-03-27 16:56:36,2013-03-27 16:56:36,0
u24,Physical activity,1,2013-03-27 16:56:39,2013-03-27 17:03:48,429
u24,Physical activity,0,2013-03-27 17:03:50,2013-03-27 17:04:01,11
u24,Physical activity,3,2013-03-27 17:04:03,2013-03-27 17:04:37,34
u24,Physical activity,1,2013-03-27 17:04:39,2013-03-27 17:07:41,182
u24,Physical activity,0,2013-03-27 17:07:49,2013-03-27 17:07:49,0
u24,Physical activity,1,2013-03-27 17:07:57,2013-03-27 17:08:36,39
u24,Physical activity,3,2013-03-27 17:08:38,2013-03-27 17:12:02,204
u24,Physical activity,0,2013-03-27 17:12:05,2013-03-27 17:12:15,10
u24,Physical activity,3,2013-03-27 17:12:17,2013-03-27 17:12:17,0
u24,Physical activity,1,2013-03-27 17:12:20,2013-03-27 17:12:23,3
u24,Physical activity,0,2013-03-27 17:12:25,2013-03-27 17:20:28,483
u24,Physical activity,3,2013-03-27 17:20:31,2013-03-27 17:20:33,2
u24,Physical activity,0,2013-03-27 17:20:36,2013-03-27 17:39:44,1148
u24,Physical activity,1,2013-03-27 17:39:47,2013-03-27 17:39:49,2
u24,Physical activity,0,2013-03-27 17:39:52,2013-03-27 17:39:52,0
u24,Physical activity,3,2013-03-27 17:39:54,2013-03-27 17:39:57,3
u24,Physical activity,0,2013-03-27 17:40:00,2013-03-27 17:40:15,15
u24,Physical activity,1,2013-03-27 17:40:20,2013-03-27 17:43:41,201
u24,Physical activity,0,2013-03-27 17:43:43,2013-03-27 17:55:51,728
u24,Physical activity,1,2013-03-27 17:55:54,2013-03-27 17:56:25,31
u24,Physical activity,0,2013-03-27 17:56:27,2013-03-27 17:59:51,204
u24,Physical activity,3,2013-03-27 17:59:56,2013-03-27 18:00:17,21
u24,Physical activity,0,2013-03-27 18:00:19,2013-03-27 18:00:32,13
u24,Physical activity,3,2013-03-27 18:00:35,2013-03-27 18:00:35,0
u24,Physical activity,0,2013-03-27 18:00:37,2013-03-27 18:04:01,204
u24,Physical activity,3,2013-03-27 18:04:03,2013-03-27 18:04:03,0
u24,Physical activity,0,2013-03-27 18:04:06,2013-03-27 18:04:11,5
u24,Physical activity,3,2013-03-27 18:04:14,2013-03-27 18:04:37,23
u24,Physical activity,0,2013-03-27 18:04:39,2013-03-27 18:07:55,196
u24,Physical activity,3,2013-03-27 18:07:58,2013-03-27 18:07:58,0
u24,Physical activity,0,2013-03-27 18:08:00,2013-03-27 18:08:00,0
u24,Physical activity,3,2013-03-27 18:08:03,2013-03-27 18:08:13,10
u24,Physical activity,0,2013-03-27 18:08:16,2013-03-27 18:16:10,474
u24,Physical activity,1,2013-03-27 18:16:13,2013-03-27 18:16:15,2
u24,Physical activity,0,2013-03-27 18:16:18,2013-03-27 18:19:49,211
u24,Physical activity,3,2013-03-27 18:19:52,2013-03-27 18:20:30,38
u24,Physical activity,0,2013-03-27 18:20:33,2013-03-27 18:31:48,675
u24,Physical activity,1,2013-03-27 18:31:51,2013-03-27 18:32:14,23
u24,Physical activity,0,2013-03-27 18:32:16,2013-03-27 18:32:19,3
u24,Physical activity,3,2013-03-27 18:32:22,2013-03-27 18:32:22,0
u24,Physical activity,0,2013-03-27 18:32:24,2013-03-27 18:36:29,245
u24,Physical activity,3,2013-03-27 18:36:31,2013-03-27 18:36:39,8
u24,Physical activity,0,2013-03-27 18:39:42,2013-03-27 18:47:57,495
u24,Physical activity,3,2013-03-27 18:48:00,2013-03-27 18:48:00,0
u24,Physical activity,1,2013-03-27 18:48:02,2013-03-27 18:48:10,8
u24,Physical activity,0,2013-03-27 18:49:16,2013-03-27 18:49:16,0
u24,Physical activity,3,2013-03-27 18:49:18,2013-03-27 18:49:24,6
u24,Physical activity,0,2013-03-27 18:49:26,2013-03-27 18:50:03,37
u24,Physical activity,1,2013-03-27 18:50:08,2013-03-27 18:53:16,188
u24,Physical activity,0,2013-03-27 18:53:18,2013-03-27 18:57:28,250
u24,Physical activity,3,2013-03-27 18:57:31,2013-03-27 18:57:39,8
u24,Physical activity,1,2013-03-27 18:57:41,2013-03-27 18:57:41,0
u24,Physical activity,0,2013-03-27 19:01:11,2013-03-27 19:05:13,242
u24,Physical activity,3,2013-03-27 19:05:16,2013-03-27 19:05:18,2
u24,Physical activity,0,2013-03-27 19:05:21,2013-03-27 19:05:36,15
u24,Physical activity,3,2013-03-27 19:05:39,2013-03-27 19:05:41,2
u24,Physical activity,0,2013-03-27 19:05:44,2013-03-27 19:05:57,13
u24,Physical activity,3,2013-03-27 19:05:59,2013-03-27 19:09:13,194
u24,Physical activity,0,2013-03-27 19:09:15,2013-03-27 19:09:23,8
u24,Physical activity,3,2013-03-27 19:09:26,2013-03-27 19:09:31,5
u24,Physical activity,0,2013-03-27 19:09:33,2013-03-27 19:10:09,36
u24,Physical activity,3,2013-03-27 19:13:17,2013-03-27 19:13:59,42
u24,Physical activity,0,2013-03-27 19:14:01,2013-03-27 20:27:49,4428
u24,Physical activity,1,2013-03-27 20:28:05,2013-03-27 20:31:23,198
u24,Physical activity,0,2013-03-27 20:31:26,2013-03-27 20:35:25,239
u24,Physical activity,3,2013-03-27 20:35:33,2013-03-27 20:35:33,0
u24,Physical activity,0,2013-03-27 20:35:36,2013-03-27 20:36:07,31
u24,Physical activity,3,2013-03-27 20:36:09,2013-03-27 20:36:12,3
u24,Physical activity,0,2013-03-27 20:36:15,2013-03-27 20:44:04,469
u24,Physical activity,3,2013-03-27 20:44:06,2013-03-27 20:44:06,0
u24,Physical activity,0,2013-03-27 20:44:09,2013-03-27 20:47:22,193
u24,Physical activity,3,2013-03-27 20:47:25,2013-03-27 20:47:27,2
u24,Physical activity,0,2013-03-27 20:47:30,2013-03-28 12:55:52,58102
u24,Physical activity,1,2013-03-28 12:55:54,2013-03-28 12:56:07,13
u24,Physical activity,3,2013-03-28 12:56:10,2013-03-28 12:56:18,8
u24,Physical activity,0,2013-03-28 12:56:20,2013-03-28 12:59:38,198
u24,Physical activity,2,2013-03-28 12:59:41,2013-03-28 12:59:51,10
u24,Physical activity,1,2013-03-28 12:59:54,2013-03-28 12:59:59,5
u24,Physical activity,0,2013-03-28 13:00:02,2013-03-28 13:03:30,208
u24,Physical activity,1,2013-03-28 13:03:33,2013-03-28 13:03:36,3
u24,Physical activity,2,2013-03-28 13:03:41,2013-03-28 13:07:38,237
u24,Physical activity,0,2013-03-28 13:07:40,2013-03-28 13:07:40,0
u24,Physical activity,3,2013-03-28 13:07:43,2013-03-28 13:08:17,34
u24,Physical activity,0,2013-03-28 13:08:19,2013-03-28 13:16:00,461
u24,Physical activity,1,2013-03-28 13:16:03,2013-03-28 13:19:37,214
