uid,typeEvent,inference,startDate,endDate,duration
u32,Physical activity,0,2013-03-27 00:02:59,2013-03-27 15:06:43,54224
u32,Physical activity,1,2013-03-27 15:06:45,2013-03-27 15:06:48,3
u32,Physical activity,0,2013-03-27 15:06:50,2013-03-27 17:17:29,7839
u32,Physical activity,1,2013-03-27 17:20:31,2013-03-27 17:20:36,5
u32,Physical activity,2,2013-03-27 17:20:39,2013-03-27 17:21:00,21
u32,Physical activity,1,2013-03-27 17:21:07,2013-03-27 17:24:36,209
u32,Physical activity,0,2013-03-27 17:24:38,2013-03-27 17:24:38,0
u32,Physical activity,1,2013-03-27 17:24:49,2013-03-27 17:24:57,8
u32,Physical activity,0,2013-03-27 17:24:59,2013-03-27 17:28:30,211
u32,Physical activity,2,2013-03-27 17:28:33,2013-03-27 17:28:38,5
u32,Physical activity,1,2013-03-27 17:28:41,2013-03-27 17:28:48,7
u32,Physical activity,0,2013-03-27 17:28:51,2013-03-27 17:33:06,255
u32,Physical activity,3,2013-03-27 17:33:09,2013-03-27 17:33:11,2
u32,Physical activity,1,2013-03-27 17:33:14,2013-03-27 17:33:14,0
u32,Physical activity,3,2013-03-27 17:33:16,2013-03-27 17:33:16,0
u32,Physical activity,0,2013-03-27 17:33:19,2013-03-27 17:48:35,916
u32,Physical activity,2,2013-03-27 17:48:37,2013-03-27 17:52:39,242
u32,Physical activity,1,2013-03-27 17:52:42,2013-03-27 17:52:47,5
u32,Physical activity,2,2013-03-27 17:52:50,2013-03-27 17:53:05,15
u32,Physical activity,1,2013-03-27 17:53:08,2013-03-27 17:53:15,7
u32,Physical activity,2,2013-03-27 17:53:18,2013-03-27 17:56:37,199
u32,Physical activity,1,2013-03-27 17:56:39,2013-03-27 17:56:39,0
u32,Physical activity,0,2013-03-27 17:56:42,2013-03-27 18:01:07,265
u32,Physical activity,2,2013-03-27 18:01:10,2013-03-27 18:01:28,18
u32,Physical activity,0,2013-03-27 18:01:30,2013-03-27 18:09:06,456
u32,Physical activity,1,2013-03-27 18:09:09,2013-03-27 18:09:09,0
