uid,eventType,datetime,endtime,duration,distance,is_travel
u08,TravelMobility,2013-03-27 00:02:29,2013-03-27 00:22:29,1200,0.81,False
u08,TravelMobility,2013-03-27 00:22:29,2013-03-27 00:42:29,1200,4.83,False
u08,TravelMobility,2013-03-27 00:42:29,2013-03-27 01:02:30,1201,243.41,False
u08,TravelMobility,2013-03-27 01:02:30,2013-03-27 01:22:29,1199,560.22,True
u08,TravelMobility,2013-03-27 01:22:29,2013-03-27 01:42:29,1200,590.51,True
u08,TravelMobility,2013-03-27 01:42:29,2013-03-27 02:02:29,1200,1.03,False
u08,TravelMobility,2013-03-27 02:02:29,2013-03-27 02:22:29,1200,2.22,False
u08,TravelMobility,2013-03-27 02:22:29,2013-03-27 02:42:29,1200,2.84,False
u08,TravelMobility,2013-03-27 02:42:29,2013-03-27 03:02:29,1200,0.6,False
u08,TravelMobility,2013-03-27 03:02:29,2013-03-27 03:22:29,1200,1.57,False
u08,TravelMobility,2013-03-27 03:22:29,2013-03-27 03:42:29,1200,4.11,False
u08,TravelMobility,2013-03-27 03:42:29,2013-03-27 04:02:29,1200,5.54,False
u08,TravelMobility,2013-03-27 04:02:29,2013-03-27 04:22:29,1200,4.03,False
u08,TravelMobility,2013-03-27 04:22:29,2013-03-27 04:42:29,1200,3.13,False
u08,TravelMobility,2013-03-27 04:42:29,2013-03-27 05:02:29,1200,3.89,False
u08,TravelMobility,2013-03-27 05:02:29,2013-03-27 05:22:29,1200,0.46,False
u08,TravelMobility,2013-03-27 05:22:29,2013-03-27 05:42:29,1200,2.12,False
u08,TravelMobility,2013-03-27 05:42:29,2013-03-27 06:02:29,1200,0.2,False
u08,TravelMobility,2013-03-27 06:02:29,2013-03-27 06:22:29,1200,0.41,False
u08,TravelMobility,2013-03-27 06:22:29,2013-03-27 06:42:29,1200,0.32,False
u08,TravelMobility,2013-03-27 06:42:29,2013-03-27 07:02:29,1200,5.52,False
u08,TravelMobility,2013-03-27 07:02:29,2013-03-27 07:22:29,1200,7.76,False
u08,TravelMobility,2013-03-27 07:22:29,2013-03-27 07:42:29,1200,1.12,False
u08,TravelMobility,2013-03-27 07:42:29,2013-03-27 08:02:29,1200,0.36,False
u08,TravelMobility,2013-03-27 08:02:29,2013-03-27 08:22:29,1200,3.16,False
u08,TravelMobility,2013-03-27 08:22:29,2013-03-27 08:42:29,1200,1.76,False
u08,TravelMobility,2013-03-27 08:42:29,2013-03-27 09:02:29,1200,4.32,False
u08,TravelMobility,2013-03-27 09:02:29,2013-03-27 09:22:29,1200,415.43,False
u08,TravelMobility,2013-03-27 09:22:29,2013-03-27 09:42:30,1201,302.07,False
