uid,eventType,datetime,endtime,duration,distance,is_travel
u34,TravelMobility,2013-03-27 00:09:11,2013-03-27 00:29:11,1200,4.01,False
u34,TravelMobility,2013-03-27 00:29:11,2013-03-27 00:49:11,1200,2.5,False
u34,TravelMobility,2013-03-27 00:49:11,2013-03-27 01:09:11,1200,1.75,False
u34,TravelMobility,2013-03-27 01:09:11,2013-03-27 01:29:11,1200,3.04,False
u34,TravelMobility,2013-03-27 01:29:11,2013-03-27 01:49:11,1200,1.65,False
u34,TravelMobility,2013-03-27 01:49:11,2013-03-27 02:09:11,1200,2.12,False
u34,TravelMobility,2013-03-27 02:09:11,2013-03-27 02:29:11,1200,2.03,False
u34,TravelMobility,2013-03-27 02:29:11,2013-03-27 02:49:11,1200,0.49,False
u34,TravelMobility,2013-03-27 02:49:11,2013-03-27 03:09:11,1200,1.04,False
u34,TravelMobility,2013-03-27 03:09:11,2013-03-27 03:29:11,1200,3.09,False
u34,TravelMobility,2013-03-27 03:29:11,2013-03-27 03:49:11,1200,3.25,False
u34,TravelMobility,2013-03-27 03:49:11,2013-03-27 04:09:11,1200,0.55,False
u34,TravelMobility,2013-03-27 04:09:11,2013-03-27 04:29:11,1200,1.65,False
u34,TravelMobility,2013-03-27 04:29:11,2013-03-27 04:49:11,1200,0.49,False
u34,TravelMobility,2013-03-27 04:49:11,2013-03-27 05:09:11,1200,1.07,False
u34,TravelMobility,2013-03-27 05:09:11,2013-03-27 05:29:11,1200,1.25,False
u34,TravelMobility,2013-03-27 05:29:11,2013-03-27 05:49:11,1200,1.44,False
u34,TravelMobility,2013-03-27 05:49:11,2013-03-27 06:09:11,1200,1.19,False
u34,TravelMobility,2013-03-27 06:09:11,2013-03-27 06:29:11,1200,0.26,False
u34,TravelMobility,2013-03-27 06:29:11,2013-03-27 06:49:11,1200,0.07,False
u34,TravelMobility,2013-03-27 06:49:11,2013-03-27 07:09:11,1200,1.64,False
u34,TravelMobility,2013-03-27 07:09:11,2013-03-27 07:29:11,1200,1.8,False
u34,TravelMobility,2013-03-27 07:29:11,2013-03-27 07:49:11,1200,4.8,False
u34,TravelMobility,2013-03-27 07:49:11,2013-03-27 08:09:11,1200,4.67,False
u34,TravelMobility,2013-03-27 08:09:11,2013-03-27 08:29:11,1200,0.9,False
u34,TravelMobility,2013-03-27 08:29:11,2013-03-27 08:49:11,1200,0.95,False
u34,TravelMobility,2013-03-27 08:49:11,2013-03-27 09:09:11,1200,4.75,False
u34,TravelMobility,2013-03-27 09:09:11,2013-03-27 09:29:11,1200,1.34,False
u34,TravelMobility,2013-03-27 09:29:11,2013-03-27 09:49:11,1200,1.69,False
u34,TravelMobility,2013-03-27 09:49:11,2013-03-27 10:09:11,1200,1.07,False
u34,TravelMobility,2013-03-27 10:09:11,2013-03-27 10:29:11,1200,1.49,False
u34,TravelMobility,2013-03-27 10:29:11,2013-03-27 10:49:11,1200,0.45,False
u34,TravelMobility,2013-03-27 10:49:11,2013-03-27 11:09:11,1200,2.43,False
u34,TravelMobility,2013-03-27 11:09:11,2013-03-27 11:29:11,1200,4.04,False
u34,TravelMobility,2013-03-27 11:29:11,2013-03-27 11:49:11,1200,3.93,False
u34,TravelMobility,2013-03-27 11:49:11,2013-03-27 12:09:11,1200,1.54,False
u34,TravelMobility,2013-03-27 12:09:11,2013-03-27 12:29:11,1200,1.14,False
u34,TravelMobility,2013-03-27 12:29:11,2013-03-27 12:49:11,1200,1.47,False
u34,TravelMobility,2013-03-27 12:49:11,2013-03-27 13:09:11,1200,4.9,False
u34,TravelMobility,2013-03-27 13:09:11,2013-03-27 13:29:11,1200,4.88,False
