uid,eventType,datetime,endtime,duration,distance,is_travel
u49,TravelMobility,2013-03-27 13:42:50,2013-03-27 14:02:57,1207,2.4,False
u49,TravelMobility,2013-03-27 14:02:57,2013-03-27 14:22:57,1200,3.47,False
u49,TravelMobility,2013-03-27 14:22:57,2013-03-28 11:47:45,77088,118.28,False
u49,TravelMobility,2013-03-28 11:47:45,2013-03-28 20:29:14,31289,19.95,False
u49,TravelMobility,2013-03-28 20:29:14,2013-03-28 22:00:54,5500,189.54,False
u49,TravelMobility,2013-03-28 22:00:54,2013-03-29 03:19:25,19111,5.95,False
u49,TravelMobility,2013-03-29 03:19:25,2013-03-29 03:55:38,2173,34.25,False
u49,TravelMobility,2013-03-29 03:55:38,2013-03-29 04:15:38,1200,24.87,False
u49,TravelMobility,2013-03-29 04:15:38,2013-03-29 04:35:37,1199,20.44,False
u49,TravelMobility,2013-03-29 04:35:37,2013-03-29 07:53:05,11848,5.46,False
u49,TravelMobility,2013-03-29 07:53:05,2013-03-29 08:13:05,1200,4.56,False
u49,TravelMobility,2013-03-29 08:13:05,2013-03-29 08:33:05,1200,0.65,False
u49,TravelMobility,2013-03-29 08:33:05,2013-03-29 08:51:37,1112,283.16,False
u49,TravelMobility,2013-03-29 08:51:37,2013-03-29 09:13:05,1288,261.67,False
u49,TravelMobility,2013-03-29 09:13:05,2013-03-29 09:33:05,1200,9.5,False
u49,TravelMobility,2013-03-29 09:33:05,2013-03-29 09:53:04,1199,3.05,False
u49,TravelMobility,2013-03-29 09:53:04,2013-03-29 10:13:05,1201,688.69,True
u49,TravelMobility,2013-03-29 10:13:05,2013-03-29 10:33:05,1200,5.22,False
u49,TravelMobility,2013-03-29 10:33:05,2013-03-29 10:53:05,1200,6.15,False
u49,TravelMobility,2013-03-29 10:53:05,2013-03-29 11:13:05,1200,486.79,False
u49,TravelMobility,2013-03-29 11:13:05,2013-03-29 11:33:05,1200,361.19,False
u49,TravelMobility,2013-03-29 11:33:05,2013-03-29 11:53:05,1200,2.27,False
u49,TravelMobility,2013-03-29 11:53:05,2013-03-29 12:11:47,1122,34.76,False
u49,TravelMobility,2013-03-29 12:11:47,2013-03-29 12:33:05,1278,394.36,False
u49,TravelMobility,2013-03-29 12:33:05,2013-03-29 14:06:01,5576,708.46,True
u49,TravelMobility,2013-03-29 14:06:01,2013-03-29 14:20:46,885,16.37,False
u49,TravelMobility,2013-03-29 14:20:46,2013-03-29 14:27:23,397,340.19,False
u49,TravelMobility,2013-03-29 14:27:23,2013-03-29 15:07:10,2387,343.42,False
u49,TravelMobility,2013-03-29 15:07:10,2013-03-29 15:27:10,1200,276.56,False
u49,TravelMobility,2013-03-29 15:27:10,2013-03-29 15:47:10,1200,3.35,False
u49,TravelMobility,2013-03-29 15:47:10,2013-03-29 16:07:10,1200,5.03,False
u49,TravelMobility,2013-03-29 16:07:10,2013-03-29 16:15:43,513,572.01,True
u49,TravelMobility,2013-03-29 16:15:43,2013-03-29 16:28:10,747,0.0,False
u49,TravelMobility,2013-03-29 16:28:10,2013-03-29 17:07:11,2341,740.22,True
u49,TravelMobility,2013-03-29 17:07:11,2013-03-29 17:27:10,1199,244.23,False
u49,TravelMobility,2013-03-29 17:27:10,2013-03-29 17:47:10,1200,984.0,True
u49,TravelMobility,2013-03-29 17:47:10,2013-03-29 18:07:10,1200,393.74,False
u49,TravelMobility,2013-03-29 18:07:10,2013-03-29 18:27:09,1199,2.28,False
u49,TravelMobility,2013-03-29 18:27:09,2013-03-29 18:47:10,1201,0.45,False
u49,TravelMobility,2013-03-29 18:47:10,2013-03-29 19:07:09,1199,3.97,False
u49,TravelMobility,2013-03-29 19:07:09,2013-03-29 19:27:11,1202,1.63,False
u49,TravelMobility,2013-03-29 19:27:11,2013-03-29 19:47:09,1198,7.45,False
u49,TravelMobility,2013-03-29 19:47:09,2013-03-29 20:07:09,1200,9.47,False
u49,TravelMobility,2013-03-29 20:07:09,2013-03-29 20:27:08,1199,3.93,False
u49,TravelMobility,2013-03-29 20:27:08,2013-03-29 20:47:10,1202,1.63,False
u49,TravelMobility,2013-03-29 20:47:10,2013-03-29 21:07:10,1200,393.32,False
u49,TravelMobility,2013-03-29 21:07:10,2013-03-29 21:27:10,1200,508.77,True
u49,TravelMobility,2013-03-29 21:27:10,2013-03-29 21:47:10,1200,8.19,False
u49,TravelMobility,2013-03-29 21:47:10,2013-03-29 22:07:10,1200,9.64,False
u49,TravelMobility,2013-03-29 22:07:10,2013-03-29 22:27:10,1200,2.53,False
u49,TravelMobility,2013-03-29 22:27:10,2013-03-29 22:47:10,1200,507.65,True
u49,TravelMobility,2013-03-29 22:47:10,2013-03-29 23:07:10,1200,755.58,True
u49,TravelMobility,2013-03-29 23:07:10,2013-03-29 23:27:10,1200,2.1,False
u49,TravelMobility,2013-03-29 23:27:10,2013-03-29 23:31:00,230,1.38,False
u49,TravelMobility,2013-03-29 23:31:00,2013-03-29 23:47:56,1016,228.09,False
u49,TravelMobility,2013-03-29 23:47:56,2013-03-30 00:25:46,2270,230.09,False
u49,TravelMobility,2013-03-30 00:25:46,2013-03-30 00:47:10,1284,0.76,False
u49,TravelMobility,2013-03-30 00:47:10,2013-03-30 01:00:17,787,25.45,False
u49,TravelMobility,2013-03-30 01:00:17,2013-03-30 01:31:28,1871,22.6,False
u49,TravelMobility,2013-03-30 01:31:28,2013-03-30 01:47:16,948,23.35,False
u49,TravelMobility,2013-03-30 01:47:16,2013-03-30 02:07:14,1198,12.54,False
u49,TravelMobility,2013-03-30 02:07:14,2013-03-30 04:27:13,8399,10.12,False
u49,TravelMobility,2013-03-30 04:27:13,2013-03-30 07:36:59,11386,17.05,False
u49,TravelMobility,2013-03-30 07:36:59,2013-03-30 07:57:00,1201,2.82,False
u49,TravelMobility,2013-03-30 07:57:00,2013-03-30 08:17:00,1200,0.37,False
u49,TravelMobility,2013-03-30 08:17:00,2013-03-30 08:37:00,1200,5.8,False
u49,TravelMobility,2013-03-30 08:37:00,2013-03-30 08:57:00,1200,11.67,False
u49,TravelMobility,2013-03-30 08:57:00,2013-03-30 09:17:00,1200,1.47,False
u49,TravelMobility,2013-03-30 09:17:00,2013-03-30 09:37:00,1200,1.73,False
u49,TravelMobility,2013-03-30 09:37:00,2013-03-30 09:57:00,1200,0.13,False
u49,TravelMobility,2013-03-30 09:57:00,2013-03-30 10:17:00,1200,1.55,False
u49,TravelMobility,2013-03-30 10:17:00,2013-03-30 10:37:00,1200,1.52,False
