uid,eventType,datetime,endtime,duration,distance,is_travel
u16,TravelMobility,2013-03-27 00:08:42,2013-03-27 00:28:42,1200,2.36,False
u16,TravelMobility,2013-03-27 00:28:42,2013-03-27 00:48:42,1200,2.24,False
u16,TravelMobility,2013-03-27 00:48:42,2013-03-27 01:08:42,1200,0.0,False
u16,TravelMobility,2013-03-27 01:08:42,2013-03-27 01:28:42,1200,1.77,False
u16,TravelMobility,2013-03-27 01:28:42,2013-03-27 01:48:42,1200,0.52,False
u16,TravelMobility,2013-03-27 01:48:42,2013-03-27 02:08:42,1200,3.11,False
u16,TravelMobility,2013-03-27 02:08:42,2013-03-27 02:28:42,1200,1.22,False
u16,TravelMobility,2013-03-27 02:28:42,2013-03-27 02:48:42,1200,2.29,False
u16,TravelMobility,2013-03-27 02:48:42,2013-03-27 03:08:42,1200,3.07,False
u16,TravelMobility,2013-03-27 03:08:42,2013-03-27 03:28:42,1200,4.19,False
u16,TravelMobility,2013-03-27 03:28:42,2013-03-27 03:48:42,1200,5.19,False
u16,TravelMobility,2013-03-27 03:48:42,2013-03-27 04:08:42,1200,2.35,False
u16,TravelMobility,2013-03-27 04:08:42,2013-03-27 04:28:42,1200,2.49,False
u16,TravelMobility,2013-03-27 04:28:42,2013-03-27 04:48:42,1200,5.31,False
u16,TravelMobility,2013-03-27 04:48:42,2013-03-27 05:08:42,1200,4.47,False
u16,TravelMobility,2013-03-27 05:08:42,2013-03-27 05:28:42,1200,2.41,False
u16,TravelMobility,2013-03-27 05:28:42,2013-03-27 05:48:42,1200,2.01,False
u16,TravelMobility,2013-03-27 05:48:42,2013-03-27 06:08:42,1200,2.69,False
u16,TravelMobility,2013-03-27 06:08:42,2013-03-27 06:28:42,1200,1.32,False
u16,TravelMobility,2013-03-27 06:28:42,2013-03-27 06:48:42,1200,3.21,False
u16,TravelMobility,2013-03-27 06:48:42,2013-03-27 07:08:42,1200,1.94,False
u16,TravelMobility,2013-03-27 07:08:42,2013-03-27 07:28:42,1200,0.0,False
u16,TravelMobility,2013-03-27 07:28:42,2013-03-27 07:48:42,1200,4.24,False
u16,TravelMobility,2013-03-27 07:48:42,2013-03-27 08:08:42,1200,5.52,False
u16,TravelMobility,2013-03-27 08:08:42,2013-03-27 08:28:42,1200,16.03,False
u16,TravelMobility,2013-03-27 08:28:42,2013-03-27 08:48:46,1204,79.53,False
u16,TravelMobility,2013-03-27 08:48:46,2013-03-27 09:08:42,1196,77.75,False
u16,TravelMobility,2013-03-27 09:08:42,2013-03-27 09:28:42,1200,3.69,False
u16,TravelMobility,2013-03-27 09:28:42,2013-03-27 09:48:39,1197,352.05,False
u16,TravelMobility,2013-03-27 09:48:39,2013-03-27 10:08:44,1205,449.32,False
u16,TravelMobility,2013-03-27 10:08:44,2013-03-27 10:28:42,1198,11.2,False
u16,TravelMobility,2013-03-27 10:28:42,2013-03-27 10:48:42,1200,0.47,False
u16,TravelMobility,2013-03-27 10:48:42,2013-03-27 11:08:44,1202,59.73,False
u16,TravelMobility,2013-03-27 11:08:44,2013-03-27 11:28:43,1199,831.75,True
u16,TravelMobility,2013-03-27 11:28:43,2013-03-27 11:48:42,1199,5.73,False
u16,TravelMobility,2013-03-27 11:48:42,2013-03-27 12:08:42,1200,5.24,False
u16,TravelMobility,2013-03-27 12:08:42,2013-03-27 12:28:42,1200,100.42,False
u16,TravelMobility,2013-03-27 12:28:42,2013-03-27 12:48:42,1200,3.03,False
u16,TravelMobility,2013-03-27 12:48:42,2013-03-27 13:08:42,1200,3.93,False
u16,TravelMobility,2013-03-27 13:08:42,2013-03-27 13:28:42,1200,7.13,False
u16,TravelMobility,2013-03-27 13:28:42,2013-03-27 13:48:42,1200,3.06,False
u16,TravelMobility,2013-03-27 13:48:42,2013-03-27 14:08:42,1200,1.45,False
u16,TravelMobility,2013-03-27 14:08:42,2013-03-27 14:28:42,1200,3.09,False
u16,TravelMobility,2013-03-27 14:28:42,2013-03-27 14:48:42,1200,3.17,False
u16,TravelMobility,2013-03-27 14:48:42,2013-03-27 15:08:42,1200,8.97,False
u16,TravelMobility,2013-03-27 15:08:42,2013-03-27 15:28:44,1202,189.51,False
u16,TravelMobility,2013-03-27 15:28:44,2013-03-27 15:48:46,1202,239.82,False
u16,TravelMobility,2013-03-27 15:48:46,2013-03-27 16:08:42,1196,5.23,False
u16,TravelMobility,2013-03-27 16:08:42,2013-03-27 16:28:42,1200,2.94,False
u16,TravelMobility,2013-03-27 16:28:42,2013-03-27 16:48:42,1200,1.75,False
u16,TravelMobility,2013-03-27 16:48:42,2013-03-27 16:48:43,1,0.09,False
u16,TravelMobility,2013-03-27 16:48:43,2013-03-27 17:48:42,3599,489.23,False
u16,TravelMobility,2013-03-27 17:48:42,2013-03-27 18:08:42,1200,483.73,False
u16,TravelMobility,2013-03-27 18:08:42,2013-03-27 18:28:42,1200,1.52,False
u16,TravelMobility,2013-03-27 18:28:42,2013-03-27 18:48:42,1200,1.94,False
u16,TravelMobility,2013-03-27 18:48:42,2013-03-27 19:08:44,1202,3.04,False
u16,TravelMobility,2013-03-27 19:08:44,2013-03-27 19:28:43,1199,1.99,False
u16,TravelMobility,2013-03-27 19:28:43,2013-03-27 19:48:43,1200,2.08,False
u16,TravelMobility,2013-03-27 19:48:43,2013-03-27 20:08:43,1200,3.46,False
u16,TravelMobility,2013-03-27 20:08:43,2013-03-27 20:28:43,1200,1.07,False
u16,TravelMobility,2013-03-27 20:28:43,2013-03-27 20:48:43,1200,415.79,False
u16,TravelMobility,2013-03-27 20:48:43,2013-03-27 21:08:43,1200,4.19,False
u16,TravelMobility,2013-03-27 21:08:43,2013-03-27 21:28:43,1200,1.89,False
u16,TravelMobility,2013-03-27 21:28:43,2013-03-27 21:48:43,1200,1.28,False
u16,TravelMobility,2013-03-27 21:48:43,2013-03-27 22:08:43,1200,17.86,False
u16,TravelMobility,2013-03-27 22:08:43,2013-03-27 22:28:43,1200,14.74,False
u16,TravelMobility,2013-03-27 22:28:43,2013-03-27 22:48:43,1200,13.8,False
u16,TravelMobility,2013-03-27 22:48:43,2013-03-27 23:08:43,1200,13.0,False
u16,TravelMobility,2013-03-27 23:08:43,2013-03-27 23:28:43,1200,2.37,False
u16,TravelMobility,2013-03-27 23:28:43,2013-03-27 23:48:45,1202,151.35,False
u16,TravelMobility,2013-03-27 23:48:45,2013-03-28 00:08:45,1200,229.35,False
u16,TravelMobility,2013-03-28 00:08:45,2013-03-28 00:28:45,1200,19.45,False
u16,TravelMobility,2013-03-28 00:28:45,2013-03-28 00:48:43,1198,15.63,False
u16,TravelMobility,2013-03-28 00:48:43,2013-03-28 01:08:43,1200,380.37,False
u16,TravelMobility,2013-03-28 01:08:43,2013-03-28 01:28:43,1200,5.94,False
u16,TravelMobility,2013-03-28 01:28:43,2013-03-28 01:48:44,1201,13.89,False
u16,TravelMobility,2013-03-28 01:48:44,2013-03-28 02:08:43,1199,21.66,False
u16,TravelMobility,2013-03-28 02:08:43,2013-03-28 02:28:43,1200,2.45,False
u16,TravelMobility,2013-03-28 02:28:43,2013-03-28 02:48:43,1200,0.23,False
u16,TravelMobility,2013-03-28 02:48:43,2013-03-28 03:08:43,1200,2.39,False
u16,TravelMobility,2013-03-28 03:08:43,2013-03-28 03:28:43,1200,1.09,False
u16,TravelMobility,2013-03-28 03:28:43,2013-03-28 03:48:43,1200,3.26,False
u16,TravelMobility,2013-03-28 03:48:43,2013-03-28 04:08:43,1200,5.0,False
u16,TravelMobility,2013-03-28 04:08:43,2013-03-28 04:28:43,1200,5.7,False
