uid,eventType,datetime,endtime,duration,distance,is_travel
u10,TravelMobility,2013-03-27 08:41:53,2013-03-27 08:55:54,841,183.74,False
u10,TravelMobility,2013-03-27 08:55:54,2013-03-27 09:52:47,3413,424.32,False
u10,TravelMobility,2013-03-27 09:52:47,2013-03-27 11:11:32,4725,70.09,False
u10,TravelMobility,2013-03-27 11:11:32,2013-03-27 13:36:17,8685,173.25,False
u10,TravelMobility,2013-03-27 13:36:17,2013-03-27 14:58:25,4928,315.04,False
u10,TravelMobility,2013-03-27 14:58:25,2013-03-27 15:08:26,601,388.76,False
u10,TravelMobility,2013-03-27 15:08:26,2013-03-27 15:39:46,1880,90.77,False
u10,TravelMobility,2013-03-27 15:39:46,2013-03-27 16:04:45,1499,24.56,False
u10,TravelMobility,2013-03-27 16:04:45,2013-03-27 16:08:49,244,110.78,False
u10,TravelMobility,2013-03-27 16:08:49,2013-03-28 08:39:48,59459,195.37,False
u10,TravelMobility,2013-03-28 08:39:48,2013-03-28 08:54:53,905,166.97,False
u10,TravelMobility,2013-03-28 08:54:53,2013-03-28 09:50:19,3326,302.26,False
u10,TravelMobility,2013-03-28 09:50:19,2013-03-29 11:14:14,5035,6.89,False
u10,TravelMobility,2013-03-29 11:14:14,2013-03-29 18:24:46,25832,348.12,False
u10,TravelMobility,2013-03-29 18:24:46,2013-03-29 18:44:45,1199,30.93,False
u10,TravelMobility,2013-03-29 18:44:45,2013-03-29 19:04:45,1200,13.21,False
u10,TravelMobility,2013-03-29 19:04:45,2013-03-29 19:24:45,1200,14.86,False
u10,TravelMobility,2013-03-29 19:24:45,2013-03-29 19:44:45,1200,4.77,False
u10,TravelMobility,2013-03-29 19:44:45,2013-03-29 20:04:47,1202,8.62,False
u10,TravelMobility,2013-03-29 20:04:47,2013-03-29 20:24:45,1198,0.51,False
u10,TravelMobility,2013-03-29 20:24:45,2013-03-29 20:44:45,1200,6.5,False
u10,TravelMobility,2013-03-29 20:44:45,2013-03-29 21:04:45,1200,11.13,False
u10,TravelMobility,2013-03-29 21:04:45,2013-03-29 21:24:45,1200,5.01,False
u10,TravelMobility,2013-03-29 21:24:45,2013-03-29 21:44:45,1200,14.72,False
u10,TravelMobility,2013-03-29 21:44:45,2013-03-29 22:04:45,1200,6.67,False
u10,TravelMobility,2013-03-29 22:04:45,2013-03-29 22:24:45,1200,7.69,False
u10,TravelMobility,2013-03-29 22:24:45,2013-03-29 22:44:45,1200,5.44,False
u10,TravelMobility,2013-03-29 22:44:45,2013-03-29 23:04:45,1200,12.79,False
u10,TravelMobility,2013-03-29 23:04:45,2013-03-29 23:24:45,1200,18.11,False
u10,TravelMobility,2013-03-29 23:24:45,2013-03-29 23:44:45,1200,9.99,False
u10,TravelMobility,2013-03-29 23:44:45,2013-03-30 00:04:45,1200,18.62,False
u10,TravelMobility,2013-03-30 00:04:45,2013-03-30 00:24:45,1200,12.71,False
u10,TravelMobility,2013-03-30 00:24:45,2013-03-30 00:44:45,1200,11.6,False
u10,TravelMobility,2013-03-30 00:44:45,2013-03-30 01:04:45,1200,3.34,False
u10,TravelMobility,2013-03-30 01:04:45,2013-03-30 01:24:45,1200,11.78,False
u10,TravelMobility,2013-03-30 01:24:45,2013-03-30 01:44:45,1200,6.39,False
u10,TravelMobility,2013-03-30 01:44:45,2013-03-30 02:04:45,1200,14.4,False
u10,TravelMobility,2013-03-30 02:04:45,2013-03-30 02:24:45,1200,9.96,False
u10,TravelMobility,2013-03-30 02:24:45,2013-03-30 02:44:45,1200,10.68,False
u10,TravelMobility,2013-03-30 02:44:45,2013-03-30 03:04:45,1200,20.77,False
