uid,eventType,datetime,endtime,duration,distance,is_travel
u07,TravelMobility,2013-03-27 00:09:27,2013-03-27 00:29:27,1200,4.1,False
u07,TravelMobility,2013-03-27 00:29:27,2013-03-27 00:49:27,1200,2.87,False
u07,TravelMobility,2013-03-27 00:49:27,2013-03-27 01:09:27,1200,5.3,False
u07,TravelMobility,2013-03-27 01:09:27,2013-03-27 01:29:27,1200,2.31,False
u07,TravelMobility,2013-03-27 01:29:27,2013-03-27 01:47:32,1085,1.94,False
u07,TravelMobility,2013-03-27 01:47:32,2013-03-27 02:09:27,1315,1.86,False
u07,TravelMobility,2013-03-27 02:09:27,2013-03-27 02:29:27,1200,1.54,False
u07,TravelMobility,2013-03-27 02:29:27,2013-03-27 02:49:27,1200,3.24,False
u07,TravelMobility,2013-03-27 02:49:27,2013-03-27 03:09:27,1200,1.55,False
u07,TravelMobility,2013-03-27 03:09:27,2013-03-27 03:29:27,1200,1.7,False
u07,TravelMobility,2013-03-27 03:29:27,2013-03-27 03:49:27,1200,1.93,False
u07,TravelMobility,2013-03-27 03:49:27,2013-03-27 04:09:27,1200,0.28,False
u07,TravelMobility,2013-03-27 04:09:27,2013-03-27 04:29:27,1200,3.06,False
u07,TravelMobility,2013-03-27 04:29:27,2013-03-27 04:49:27,1200,2.23,False
u07,TravelMobility,2013-03-27 04:49:27,2013-03-27 05:09:27,1200,3.38,False
u07,TravelMobility,2013-03-27 05:09:27,2013-03-27 05:29:27,1200,4.37,False
u07,TravelMobility,2013-03-27 05:29:27,2013-03-27 05:49:27,1200,7.39,False
u07,TravelMobility,2013-03-27 05:49:27,2013-03-27 06:09:27,1200,3.72,False
u07,TravelMobility,2013-03-27 06:09:27,2013-03-27 06:29:27,1200,2.35,False
u07,TravelMobility,2013-03-27 06:29:27,2013-03-27 06:49:27,1200,3.24,False
u07,TravelMobility,2013-03-27 06:49:27,2013-03-27 07:09:27,1200,1.3,False
u07,TravelMobility,2013-03-27 07:09:27,2013-03-27 07:29:27,1200,3.25,False
u07,TravelMobility,2013-03-27 07:29:27,2013-03-27 07:49:27,1200,1.37,False
u07,TravelMobility,2013-03-27 07:49:27,2013-03-27 08:09:27,1200,2.04,False
u07,TravelMobility,2013-03-27 08:09:27,2013-03-27 08:29:27,1200,3.02,False
