uid,eventType,datetime,endtime,duration,distance,is_travel
u17,TravelMobility,2013-03-27 00:09:51,2013-03-27 00:29:51,1200,6.08,False
u17,TravelMobility,2013-03-27 00:29:51,2013-03-27 00:49:51,1200,1.66,False
u17,TravelMobility,2013-03-27 00:49:51,2013-03-27 01:09:51,1200,0.56,False
u17,TravelMobility,2013-03-27 01:09:51,2013-03-27 01:29:51,1200,4.71,False
u17,TravelMobility,2013-03-27 01:29:51,2013-03-27 01:49:51,1200,2.77,False
u17,TravelMobility,2013-03-27 01:49:51,2013-03-27 02:09:51,1200,0.58,False
u17,TravelMobility,2013-03-27 02:09:51,2013-03-27 02:29:51,1200,6.0,False
u17,TravelMobility,2013-03-27 02:29:51,2013-03-27 02:49:51,1200,0.92,False
u17,TravelMobility,2013-03-27 02:49:51,2013-03-27 03:09:51,1200,4.55,False
u17,TravelMobility,2013-03-27 03:09:51,2013-03-27 03:29:51,1200,1.88,False
u17,TravelMobility,2013-03-27 03:29:51,2013-03-27 03:49:51,1200,1.07,False
u17,TravelMobility,2013-03-27 03:49:51,2013-03-27 04:09:51,1200,5.24,False
u17,TravelMobility,2013-03-27 04:09:51,2013-03-27 04:29:51,1200,2.05,False
u17,TravelMobility,2013-03-27 04:29:51,2013-03-27 04:49:51,1200,7.17,False
u17,TravelMobility,2013-03-27 04:49:51,2013-03-27 05:09:51,1200,5.23,False
u17,TravelMobility,2013-03-27 05:09:51,2013-03-27 05:29:51,1200,4.92,False
u17,TravelMobility,2013-03-27 05:29:51,2013-03-27 05:49:51,1200,0.38,False
u17,TravelMobility,2013-03-27 05:49:51,2013-03-27 06:09:51,1200,9.39,False
u17,TravelMobility,2013-03-27 06:09:51,2013-03-27 06:29:51,1200,3.43,False
u17,TravelMobility,2013-03-27 06:29:51,2013-03-27 06:49:51,1200,4.09,False
u17,TravelMobility,2013-03-27 06:49:51,2013-03-27 07:09:51,1200,5.58,False
u17,TravelMobility,2013-03-27 07:09:51,2013-03-27 07:29:51,1200,8.28,False
u17,TravelMobility,2013-03-27 07:29:51,2013-03-27 07:49:51,1200,0.0,False
u17,TravelMobility,2013-03-27 07:49:51,2013-03-27 08:09:51,1200,6.99,False
u17,TravelMobility,2013-03-27 08:09:51,2013-03-27 08:29:51,1200,4.43,False
u17,TravelMobility,2013-03-27 08:29:51,2013-03-27 08:49:51,1200,0.0,False
u17,TravelMobility,2013-03-27 08:49:51,2013-03-27 09:09:51,1200,2.47,False
u17,TravelMobility,2013-03-27 09:09:51,2013-03-27 09:29:51,1200,5.72,False
u17,TravelMobility,2013-03-27 09:29:51,2013-03-27 09:49:52,1201,283.02,False
u17,TravelMobility,2013-03-27 09:49:52,2013-03-27 10:09:52,1200,494.75,False
u17,TravelMobility,2013-03-27 10:09:52,2013-03-27 10:29:51,1199,22.06,False
u17,TravelMobility,2013-03-27 10:29:51,2013-03-27 10:49:51,1200,7.62,False
u17,TravelMobility,2013-03-27 10:49:51,2013-03-27 11:09:53,1202,122.96,False
u17,TravelMobility,2013-03-27 11:09:53,2013-03-27 11:29:52,1199,210.08,False
u17,TravelMobility,2013-03-27 11:29:52,2013-03-27 11:49:51,1199,11.34,False
u17,TravelMobility,2013-03-27 11:49:51,2013-03-27 12:09:51,1200,7.8,False
u17,TravelMobility,2013-03-27 12:09:51,2013-03-27 12:29:52,1201,190.01,False
u17,TravelMobility,2013-03-27 12:29:52,2013-03-27 12:49:51,1199,31.05,False
u17,TravelMobility,2013-03-27 12:49:51,2013-03-27 13:09:51,1200,4.33,False
u17,TravelMobility,2013-03-27 13:09:51,2013-03-27 13:29:51,1200,5.4,False
u17,TravelMobility,2013-03-27 13:29:51,2013-03-27 13:49:51,1200,208.73,False
u17,TravelMobility,2013-03-27 13:49:51,2013-03-27 14:09:51,1200,30.51,False
u17,TravelMobility,2013-03-27 14:09:51,2013-03-27 14:29:51,1200,3.13,False
u17,TravelMobility,2013-03-27 14:29:51,2013-03-27 14:49:51,1200,4.95,False
u17,TravelMobility,2013-03-27 14:49:51,2013-03-27 15:09:51,1200,186.72,False
u17,TravelMobility,2013-03-27 15:09:51,2013-03-27 15:29:51,1200,0.47,False
u17,TravelMobility,2013-03-27 15:29:51,2013-03-27 15:49:51,1200,10.44,False
u17,TravelMobility,2013-03-27 15:49:51,2013-03-27 16:09:53,1202,22.11,False
u17,TravelMobility,2013-03-27 16:09:53,2013-03-27 16:29:51,1198,29.79,False
u17,TravelMobility,2013-03-27 16:29:51,2013-03-27 16:49:51,1200,13.77,False
u17,TravelMobility,2013-03-27 16:49:51,2013-03-27 17:09:51,1200,167.75,False
u17,TravelMobility,2013-03-27 17:09:51,2013-03-27 17:29:51,1200,4.62,False
u17,TravelMobility,2013-03-27 17:29:51,2013-03-27 17:49:51,1200,157.25,False
