uid,eventType,datetime,endtime,duration,distance,is_travel
u05,TravelMobility,2013-03-27 10:24:59,2013-03-27 10:44:57,1198,18.96,False
u05,TravelMobility,2013-03-27 10:44:57,2013-03-27 11:04:57,1200,13.16,False
u05,TravelMobility,2013-03-27 11:04:57,2013-03-27 11:24:58,1201,491.97,False
u05,TravelMobility,2013-03-27 11:24:58,2013-03-27 11:44:57,1199,7.57,False
u05,TravelMobility,2013-03-27 11:44:57,2013-03-27 12:04:57,1200,15.1,False
u05,TravelMobility,2013-03-27 12:04:57,2013-03-27 12:24:57,1200,27.3,False
u05,TravelMobility,2013-03-27 12:24:57,2013-03-27 12:44:57,1200,12.11,False
u05,TravelMobility,2013-03-27 12:44:57,2013-03-27 13:04:57,1200,7.27,False
u05,TravelMobility,2013-03-27 13:04:57,2013-03-27 13:24:57,1200,4.48,False
u05,TravelMobility,2013-03-27 13:24:57,2013-03-27 13:24:58,1,12.85,False
u05,TravelMobility,2013-03-27 13:24:58,2013-03-27 14:04:57,2399,152.72,False
u05,TravelMobility,2013-03-27 14:04:57,2013-03-27 14:24:58,1201,2.94,False
u05,TravelMobility,2013-03-27 14:24:58,2013-03-27 14:44:57,1199,3.11,False
u05,TravelMobility,2013-03-27 14:44:57,2013-03-27 15:04:58,1201,499.98,False
u05,TravelMobility,2013-03-27 15:04:58,2013-03-27 15:24:57,1199,5.71,False
u05,TravelMobility,2013-03-27 15:24:57,2013-03-27 15:24:58,1,2.92,False
u05,TravelMobility,2013-03-27 15:24:58,2013-03-27 16:04:57,2399,161.03,False
u05,TravelMobility,2013-03-27 16:04:57,2013-03-27 16:24:58,1201,1.48,False
u05,TravelMobility,2013-03-27 16:24:58,2013-03-27 16:44:57,1199,3.06,False
u05,TravelMobility,2013-03-27 16:44:57,2013-03-27 17:04:57,1200,0.85,False
u05,TravelMobility,2013-03-27 17:04:57,2013-03-27 17:24:57,1200,5.36,False
u05,TravelMobility,2013-03-27 17:24:57,2013-03-27 17:44:57,1200,4.58,False
u05,TravelMobility,2013-03-27 17:44:57,2013-03-27 18:04:57,1200,2.63,False
u05,TravelMobility,2013-03-27 18:04:57,2013-03-27 18:24:59,1202,554.71,True
u05,TravelMobility,2013-03-27 18:24:59,2013-03-27 18:44:57,1198,6.65,False
u05,TravelMobility,2013-03-27 18:44:57,2013-03-27 19:04:58,1201,547.46,True
u05,TravelMobility,2013-03-27 19:04:58,2013-03-27 19:24:57,1199,4.6,False
u05,TravelMobility,2013-03-27 19:24:57,2013-03-27 19:44:57,1200,105.66,False
u05,TravelMobility,2013-03-27 19:44:57,2013-03-27 20:04:57,1200,4.19,False
u05,TravelMobility,2013-03-27 20:04:57,2013-03-27 20:24:57,1200,7.11,False
u05,TravelMobility,2013-03-27 20:24:57,2013-03-27 20:44:57,1200,7.21,False
u05,TravelMobility,2013-03-27 20:44:57,2013-03-27 21:04:57,1200,0.72,False
u05,TravelMobility,2013-03-27 21:04:57,2013-03-27 21:24:57,1200,11.01,False
u05,TravelMobility,2013-03-27 21:24:57,2013-03-27 21:44:57,1200,10.09,False
u05,TravelMobility,2013-03-27 21:44:57,2013-03-27 22:04:59,1202,3.75,False
u05,TravelMobility,2013-03-27 22:04:59,2013-03-27 22:24:59,1200,365.15,False
u05,TravelMobility,2013-03-27 22:24:59,2013-03-27 22:44:57,1198,0.0,False
u05,TravelMobility,2013-03-27 22:44:57,2013-03-27 23:04:57,1200,3.52,False
u05,TravelMobility,2013-03-27 23:04:57,2013-03-27 23:24:57,1200,0.15,False
u05,TravelMobility,2013-03-27 23:24:57,2013-03-27 23:44:57,1200,2.57,False
u05,TravelMobility,2013-03-27 23:44:57,2013-03-28 00:04:57,1200,361.49,False
u05,TravelMobility,2013-03-28 00:04:57,2013-03-28 00:24:57,1200,4.07,False
u05,TravelMobility,2013-03-28 00:24:57,2013-03-28 00:44:57,1200,0.64,False
u05,TravelMobility,2013-03-28 00:44:57,2013-03-28 01:04:57,1200,0.74,False
u05,TravelMobility,2013-03-28 01:04:57,2013-03-28 01:24:57,1200,2.52,False
u05,TravelMobility,2013-03-28 01:24:57,2013-03-28 01:44:57,1200,2.48,False
u05,TravelMobility,2013-03-28 01:44:57,2013-03-28 02:04:57,1200,1.56,False
u05,TravelMobility,2013-03-28 02:04:57,2013-03-28 02:24:57,1200,1.77,False
u05,TravelMobility,2013-03-28 02:24:57,2013-03-28 02:44:57,1200,1.56,False
u05,TravelMobility,2013-03-28 02:44:57,2013-03-28 03:04:57,1200,4.56,False
u05,TravelMobility,2013-03-28 03:04:57,2013-03-28 03:24:57,1200,5.21,False
u05,TravelMobility,2013-03-28 03:24:57,2013-03-28 03:44:57,1200,1.66,False
u05,TravelMobility,2013-03-28 03:44:57,2013-03-28 04:04:57,1200,0.95,False
u05,TravelMobility,2013-03-28 04:04:57,2013-03-28 04:24:57,1200,1.11,False
u05,TravelMobility,2013-03-28 04:24:57,2013-03-28 04:44:57,1200,4.63,False
u05,TravelMobility,2013-03-28 04:44:57,2013-03-28 05:04:57,1200,2.46,False
