uid,eventType,datetime,endtime,duration,distance,is_travel
u46,TravelMobility,2013-03-27 14:59:06,2013-03-27 15:17:50,1124,3.3,False
u46,TravelMobility,2013-03-27 15:17:50,2013-03-31 16:12:30,3280,3.81,False
u46,TravelMobility,2013-03-31 16:12:30,2013-03-31 16:32:29,1199,175.37,False
u46,TravelMobility,2013-03-31 16:32:29,2013-03-31 16:52:29,1200,2.77,False
u46,TravelMobility,2013-03-31 16:52:29,2013-03-31 17:12:29,1200,4.12,False
u46,TravelMobility,2013-03-31 17:12:29,2013-03-31 17:32:29,1200,64.92,False
u46,TravelMobility,2013-03-31 17:32:29,2013-03-31 17:52:29,1200,3.84,False
u46,TravelMobility,2013-03-31 17:52:29,2013-03-31 18:12:29,1200,0.89,False
u46,TravelMobility,2013-03-31 18:12:29,2013-03-31 18:32:29,1200,67.26,False
u46,TravelMobility,2013-03-31 18:32:29,2013-03-31 18:52:29,1200,2.04,False
u46,TravelMobility,2013-03-31 18:52:29,2013-03-31 19:12:18,1189,4.53,False
u46,TravelMobility,2013-03-31 19:12:18,2013-03-31 19:32:29,1211,1.04,False
u46,TravelMobility,2013-03-31 19:32:29,2013-03-31 19:52:29,1200,3.27,False
u46,TravelMobility,2013-03-31 19:52:29,2013-03-31 20:12:29,1200,4.91,False
u46,TravelMobility,2013-03-31 20:12:29,2013-03-31 20:32:29,1200,4.86,False
u46,TravelMobility,2013-03-31 20:32:29,2013-03-31 20:52:29,1200,2.29,False
u46,TravelMobility,2013-03-31 20:52:29,2013-03-31 21:12:32,1203,74.22,False
u46,TravelMobility,2013-03-31 21:12:32,2013-03-31 21:32:32,1200,424.59,False
u46,TravelMobility,2013-03-31 21:32:32,2013-03-31 21:52:29,1197,3.96,False
u46,TravelMobility,2013-03-31 21:52:29,2013-03-31 22:12:29,1200,4.37,False
u46,TravelMobility,2013-03-31 22:12:29,2013-03-31 22:32:29,1200,524.41,True
u46,TravelMobility,2013-03-31 22:32:29,2013-03-31 22:52:29,1200,15.14,False
