uid,eventType,datetime,endtime,duration,distance,is_travel
u33,TravelMobility,2013-03-27 14:14:35,2013-03-27 14:54:34,2399,0.64,False
u33,TravelMobility,2013-03-27 14:54:34,2013-03-27 18:13:36,11942,0.7,False
u33,TravelMobility,2013-03-27 18:13:36,2013-03-27 18:53:36,2400,803.43,True
u33,TravelMobility,2013-03-27 18:53:36,2013-03-27 19:13:36,1200,1.31,False
u33,TravelMobility,2013-03-27 19:13:36,2013-03-27 19:33:36,1200,3.18,False
u33,TravelMobility,2013-03-27 19:33:36,2013-03-27 19:53:36,1200,2.09,False
u33,TravelMobility,2013-03-27 19:53:36,2013-03-27 20:13:36,1200,3.41,False
u33,TravelMobility,2013-03-27 20:13:36,2013-03-27 20:33:36,1200,3.29,False
u33,TravelMobility,2013-03-27 20:33:36,2013-03-27 20:53:36,1200,2.79,False
u33,TravelMobility,2013-03-27 20:53:36,2013-03-27 21:13:36,1200,0.0,False
u33,TravelMobility,2013-03-27 21:13:36,2013-03-27 21:33:36,1200,10.07,False
u33,TravelMobility,2013-03-27 21:33:36,2013-03-27 21:53:36,1200,0.0,False
u33,TravelMobility,2013-03-27 21:53:36,2013-03-27 22:13:36,1200,7.17,False
u33,TravelMobility,2013-03-27 22:13:36,2013-03-27 22:33:36,1200,0.28,False
u33,TravelMobility,2013-03-27 22:33:36,2013-03-27 22:53:36,1200,0.96,False
u33,TravelMobility,2013-03-27 22:53:36,2013-03-27 23:13:36,1200,6.72,False
u33,TravelMobility,2013-03-27 23:13:36,2013-03-27 23:33:36,1200,7.65,False
u33,TravelMobility,2013-03-27 23:33:36,2013-03-27 23:53:36,1200,4.8,False
u33,TravelMobility,2013-03-27 23:53:36,2013-03-28 00:13:36,1200,6.39,False
u33,TravelMobility,2013-03-28 00:13:36,2013-03-28 00:33:36,1200,0.0,False
u33,TravelMobility,2013-03-28 00:33:36,2013-03-28 00:53:37,1201,8.9,False
u33,TravelMobility,2013-03-28 00:53:37,2013-03-28 01:13:36,1199,6.75,False
u33,TravelMobility,2013-03-28 01:13:36,2013-03-28 01:33:36,1200,6.84,False
u33,TravelMobility,2013-03-28 01:33:36,2013-03-28 01:53:36,1200,4.42,False
u33,TravelMobility,2013-03-28 01:53:36,2013-03-28 02:13:36,1200,4.88,False
u33,TravelMobility,2013-03-28 02:13:36,2013-03-28 02:33:36,1200,11.3,False
u33,TravelMobility,2013-03-28 02:33:36,2013-03-28 02:53:36,1200,11.81,False
u33,TravelMobility,2013-03-28 02:53:36,2013-03-28 03:13:36,1200,7.92,False
