uid,eventType,datetime,endtime,duration,distance,is_travel
u57,TravelMobility,2013-03-27 00:08:55,2013-03-27 00:28:55,1200,1.77,False
u57,TravelMobility,2013-03-27 00:28:55,2013-03-27 00:48:17,1162,1.4,False
u57,TravelMobility,2013-03-27 00:48:17,2013-03-27 01:08:55,1238,0.42,False
u57,TravelMobility,2013-03-27 01:08:55,2013-03-27 01:27:18,1103,2.42,False
u57,TravelMobility,2013-03-27 01:27:18,2013-03-27 01:49:00,1302,4.94,False
u57,TravelMobility,2013-03-27 01:49:00,2013-03-27 02:08:55,1195,14.57,False
u57,TravelMobility,2013-03-27 02:08:55,2013-03-27 02:27:18,1103,14.1,False
u57,TravelMobility,2013-03-27 02:27:18,2013-03-27 02:48:18,1260,5.07,False
u57,TravelMobility,2013-03-27 02:48:18,2013-03-27 03:08:55,1237,2.92,False
u57,TravelMobility,2013-03-27 03:08:55,2013-03-27 03:28:55,1200,1.19,False
u57,TravelMobility,2013-03-27 03:28:55,2013-03-27 03:48:19,1164,3.82,False
u57,TravelMobility,2013-03-27 03:48:19,2013-03-27 04:08:55,1236,3.38,False
u57,TravelMobility,2013-03-27 04:08:55,2013-03-27 04:28:55,1200,3.62,False
u57,TravelMobility,2013-03-27 04:28:55,2013-03-27 04:48:59,1204,8.66,False
u57,TravelMobility,2013-03-27 04:48:59,2013-03-27 05:08:55,1196,2.35,False
u57,TravelMobility,2013-03-27 05:08:55,2013-03-27 05:28:55,1200,9.69,False
u57,TravelMobility,2013-03-27 05:28:55,2013-03-27 05:48:59,1204,1.61,False
u57,TravelMobility,2013-03-27 05:48:59,2013-03-27 06:08:55,1196,5.18,False
u57,TravelMobility,2013-03-27 06:08:55,2013-03-27 06:28:55,1200,4.97,False
u57,TravelMobility,2013-03-27 06:28:55,2013-03-27 06:48:59,1204,5.45,False
u57,TravelMobility,2013-03-27 06:48:59,2013-03-27 07:08:55,1196,7.09,False
u57,TravelMobility,2013-03-27 07:08:55,2013-03-27 07:27:19,1104,5.62,False
u57,TravelMobility,2013-03-27 07:27:19,2013-03-27 07:49:00,1301,22.26,False
u57,TravelMobility,2013-03-27 07:49:00,2013-03-27 08:08:55,1195,22.86,False
u57,TravelMobility,2013-03-27 08:08:55,2013-03-27 08:27:13,1098,5.03,False
u57,TravelMobility,2013-03-27 08:27:13,2013-03-27 08:49:01,1308,43.28,False
u57,TravelMobility,2013-03-27 08:49:01,2013-03-27 09:08:55,1194,38.21,False
u57,TravelMobility,2013-03-27 09:08:55,2013-03-27 09:28:55,1200,4.66,False
u57,TravelMobility,2013-03-27 09:28:55,2013-03-27 09:48:15,1160,489.11,False
u57,TravelMobility,2013-03-27 09:48:15,2013-03-27 10:08:53,1238,828.91,True
u57,TravelMobility,2013-03-27 10:08:53,2013-03-27 10:27:14,1101,4.33,False
u57,TravelMobility,2013-03-27 10:27:14,2013-03-27 10:48:15,1261,3.15,False
u57,TravelMobility,2013-03-27 10:48:15,2013-03-27 11:08:55,1240,42.0,False
u57,TravelMobility,2013-03-27 11:08:55,2013-03-27 11:28:55,1200,811.5,True
u57,TravelMobility,2013-03-27 11:28:55,2013-03-27 11:48:31,1176,3.63,False
u57,TravelMobility,2013-03-27 11:48:31,2013-03-27 12:08:55,1224,5.81,False
u57,TravelMobility,2013-03-27 12:08:55,2013-03-27 12:29:00,1205,510.57,True
u57,TravelMobility,2013-03-27 12:29:00,2013-03-27 12:48:59,1199,30.43,False
u57,TravelMobility,2013-03-27 12:48:59,2013-03-27 13:08:55,1196,2.67,False
u57,TravelMobility,2013-03-27 13:08:55,2013-03-27 13:28:55,1200,13.15,False
u57,TravelMobility,2013-03-27 13:28:55,2013-03-27 13:48:59,1204,416.42,False
u57,TravelMobility,2013-03-27 13:48:59,2013-03-27 14:08:56,1197,10.71,False
u57,TravelMobility,2013-03-27 14:08:56,2013-03-27 14:27:11,1095,4.38,False
u57,TravelMobility,2013-03-27 14:27:11,2013-03-27 14:48:16,1265,3.13,False
u57,TravelMobility,2013-03-27 14:48:16,2013-03-27 15:08:55,1239,430.33,False
u57,TravelMobility,2013-03-27 15:08:55,2013-03-27 15:28:55,1200,611.08,True
u57,TravelMobility,2013-03-27 15:28:55,2013-03-27 15:48:15,1160,5.66,False
u57,TravelMobility,2013-03-27 15:48:15,2013-03-27 16:08:55,1240,10.96,False
u57,TravelMobility,2013-03-27 16:08:55,2013-03-27 16:28:55,1200,13.95,False
u57,TravelMobility,2013-03-27 16:28:55,2013-03-27 16:48:59,1204,14.72,False
u57,TravelMobility,2013-03-27 16:48:59,2013-03-27 17:08:55,1196,2.6,False
u57,TravelMobility,2013-03-27 17:08:55,2013-03-27 17:29:00,1205,489.97,False
u57,TravelMobility,2013-03-27 17:29:00,2013-03-27 17:48:15,1155,27.22,False
u57,TravelMobility,2013-03-27 17:48:15,2013-03-27 18:08:58,1243,5.92,False
u57,TravelMobility,2013-03-27 18:08:58,2013-03-27 18:28:12,1154,465.83,False
u57,TravelMobility,2013-03-27 18:28:12,2013-03-27 18:48:59,1247,8.23,False
u57,TravelMobility,2013-03-27 18:48:59,2013-03-27 19:08:59,1200,1.97,False
