uid,eventType,datetime,endtime,duration,distance,is_travel
u13,TravelMobility,2013-03-28 21:14:58,2013-03-29 00:13:44,10726,6386.31,True
u13,TravelMobility,2013-03-29 00:13:44,2013-03-29 00:33:43,1199,3.35,False
u13,TravelMobility,2013-03-29 00:33:43,2013-03-29 00:53:43,1200,9.24,False
u13,TravelMobility,2013-03-29 00:53:43,2013-03-29 01:13:43,1200,7.01,False
u13,TravelMobility,2013-03-29 01:13:43,2013-03-29 01:33:43,1200,0.42,False
u13,TravelMobility,2013-03-29 01:33:43,2013-03-29 01:53:43,1200,0.42,False
u13,TravelMobility,2013-03-29 01:53:43,2013-03-29 02:13:43,1200,0.5,False
u13,TravelMobility,2013-03-29 02:13:43,2013-03-29 02:33:46,1203,26.13,False
u13,TravelMobility,2013-03-29 02:33:46,2013-03-29 02:53:43,1197,22.07,False
u13,TravelMobility,2013-03-29 02:53:43,2013-03-29 03:13:43,1200,8.51,False
u13,TravelMobility,2013-03-29 03:13:43,2013-03-29 03:33:43,1200,4.98,False
u13,TravelMobility,2013-03-29 03:33:43,2013-03-29 03:53:43,1200,9.12,False
u13,TravelMobility,2013-03-29 03:53:43,2013-03-29 04:13:43,1200,13.53,False
u13,TravelMobility,2013-03-29 04:13:43,2013-03-29 04:33:43,1200,1.6,False
u13,TravelMobility,2013-03-29 04:33:43,2013-03-29 04:53:43,1200,11.45,False
u13,TravelMobility,2013-03-29 04:53:43,2013-03-29 05:13:43,1200,11.87,False
u13,TravelMobility,2013-03-29 05:13:43,2013-03-29 05:33:43,1200,0.24,False
u13,TravelMobility,2013-03-29 05:33:43,2013-03-29 05:53:43,1200,7.16,False
u13,TravelMobility,2013-03-29 05:53:43,2013-03-29 06:13:43,1200,3.77,False
u13,TravelMobility,2013-03-29 06:13:43,2013-03-29 06:33:43,1200,0.28,False
u13,TravelMobility,2013-03-29 06:33:43,2013-03-29 06:53:43,1200,0.0,False
u13,TravelMobility,2013-03-29 06:53:43,2013-03-29 07:13:43,1200,3.17,False
u13,TravelMobility,2013-03-29 07:13:43,2013-03-29 07:33:43,1200,4.65,False
u13,TravelMobility,2013-03-29 07:33:43,2013-03-29 07:53:43,1200,0.09,False
u13,TravelMobility,2013-03-29 07:53:43,2013-03-29 08:13:43,1200,1.71,False
u13,TravelMobility,2013-03-29 08:13:43,2013-03-29 08:33:43,1200,4.26,False
u13,TravelMobility,2013-03-29 08:33:43,2013-03-29 08:53:43,1200,0.0,False
u13,TravelMobility,2013-03-29 08:53:43,2013-03-29 09:13:43,1200,3.56,False
u13,TravelMobility,2013-03-29 09:13:43,2013-03-29 09:33:43,1200,0.0,False
