uid,eventType,datetime,endtime,duration,distance,is_travel
u58,TravelMobility,2013-03-27 00:01:38,2013-03-27 00:21:38,1200,6.07,False
u58,TravelMobility,2013-03-27 00:21:38,2013-03-27 00:41:38,1200,1.06,False
u58,TravelMobility,2013-03-27 00:41:38,2013-03-27 01:01:38,1200,3.92,False
u58,TravelMobility,2013-03-27 01:01:38,2013-03-27 01:21:38,1200,9.37,False
u58,TravelMobility,2013-03-27 01:21:38,2013-03-27 01:41:38,1200,7.63,False
u58,TravelMobility,2013-03-27 01:41:38,2013-03-27 02:01:38,1200,1.32,False
u58,TravelMobility,2013-03-27 02:01:38,2013-03-27 02:21:38,1200,2.05,False
u58,TravelMobility,2013-03-27 02:21:38,2013-03-27 02:41:38,1200,4.68,False
u58,TravelMobility,2013-03-27 02:41:38,2013-03-27 03:01:38,1200,1.64,False
u58,TravelMobility,2013-03-27 03:01:38,2013-03-27 03:21:38,1200,1.29,False
u58,TravelMobility,2013-03-27 03:21:38,2013-03-27 03:41:38,1200,2.59,False
u58,TravelMobility,2013-03-27 03:41:38,2013-03-27 04:01:38,1200,3.85,False
u58,TravelMobility,2013-03-27 04:01:38,2013-03-27 04:21:38,1200,3.17,False
u58,TravelMobility,2013-03-27 04:21:38,2013-03-27 04:41:38,1200,1.17,False
u58,TravelMobility,2013-03-27 04:41:38,2013-03-27 05:01:38,1200,0.67,False
u58,TravelMobility,2013-03-27 05:01:38,2013-03-27 05:21:38,1200,0.54,False
u58,TravelMobility,2013-03-27 05:21:38,2013-03-27 05:41:38,1200,2.38,False
u58,TravelMobility,2013-03-27 05:41:38,2013-03-27 06:01:38,1200,3.29,False
u58,TravelMobility,2013-03-27 06:01:38,2013-03-27 06:21:38,1200,1.86,False
u58,TravelMobility,2013-03-27 06:21:38,2013-03-27 06:41:38,1200,2.93,False
u58,TravelMobility,2013-03-27 06:41:38,2013-03-27 07:01:38,1200,2.04,False
u58,TravelMobility,2013-03-27 07:01:38,2013-03-27 07:19:42,1084,3.0,False
u58,TravelMobility,2013-03-27 07:19:42,2013-03-27 07:41:38,1316,2.99,False
u58,TravelMobility,2013-03-27 07:41:38,2013-03-27 08:00:48,1150,4.56,False
u58,TravelMobility,2013-03-27 08:00:48,2013-03-27 08:21:38,1250,1.6,False
u58,TravelMobility,2013-03-27 08:21:38,2013-03-27 08:41:38,1200,1.98,False
u58,TravelMobility,2013-03-27 08:41:38,2013-03-27 09:01:38,1200,3.51,False
u58,TravelMobility,2013-03-27 09:01:38,2013-03-27 09:21:38,1200,2.29,False
u58,TravelMobility,2013-03-27 09:21:38,2013-03-27 09:41:38,1200,3.32,False
u58,TravelMobility,2013-03-27 09:41:38,2013-03-27 10:01:38,1200,285.86,False
u58,TravelMobility,2013-03-27 10:01:38,2013-03-27 10:21:38,1200,20.83,False
u58,TravelMobility,2013-03-27 10:21:38,2013-03-27 10:41:38,1200,14.07,False
u58,TravelMobility,2013-03-27 10:41:38,2013-03-27 11:00:50,1152,21.43,False
u58,TravelMobility,2013-03-27 11:00:50,2013-03-27 11:21:38,1248,314.88,False
u58,TravelMobility,2013-03-27 11:21:38,2013-03-27 11:40:31,1133,16.34,False
u58,TravelMobility,2013-03-27 11:40:31,2013-03-27 12:01:38,1267,15.04,False
u58,TravelMobility,2013-03-27 12:01:38,2013-03-27 12:21:38,1200,2.17,False
u58,TravelMobility,2013-03-27 12:21:38,2013-03-27 12:41:38,1200,1.38,False
u58,TravelMobility,2013-03-27 12:41:38,2013-03-27 13:01:38,1200,2.4,False
u58,TravelMobility,2013-03-27 13:01:38,2013-03-27 13:21:38,1200,3.21,False
u58,TravelMobility,2013-03-27 13:21:38,2013-03-27 13:41:38,1200,4.46,False
u58,TravelMobility,2013-03-27 13:41:38,2013-03-27 14:01:38,1200,2.55,False
u58,TravelMobility,2013-03-27 14:01:38,2013-03-27 14:21:38,1200,0.77,False
u58,TravelMobility,2013-03-27 14:21:38,2013-03-27 14:41:38,1200,1.68,False
u58,TravelMobility,2013-03-27 14:41:38,2013-03-27 15:01:38,1200,1.6,False
u58,TravelMobility,2013-03-27 15:01:38,2013-03-27 15:21:38,1200,2.83,False
u58,TravelMobility,2013-03-27 15:21:38,2013-03-27 15:41:38,1200,0.36,False
u58,TravelMobility,2013-03-27 15:41:38,2013-03-27 16:01:38,1200,1.45,False
u58,TravelMobility,2013-03-27 16:01:38,2013-03-27 16:21:44,1206,4.71,False
u58,TravelMobility,2013-03-27 16:21:44,2013-03-27 16:40:43,1139,20.07,False
u58,TravelMobility,2013-03-27 16:40:43,2013-03-27 17:01:38,1255,18.0,False
u58,TravelMobility,2013-03-27 17:01:38,2013-03-27 17:21:38,1200,3.49,False
u58,TravelMobility,2013-03-27 17:21:38,2013-03-27 17:41:38,1200,0.37,False
u58,TravelMobility,2013-03-27 17:41:38,2013-03-27 18:01:38,1200,2.73,False
u58,TravelMobility,2013-03-27 18:01:38,2013-03-27 18:21:38,1200,1.78,False
u58,TravelMobility,2013-03-27 18:21:38,2013-03-27 18:40:38,1140,1.19,False
u58,TravelMobility,2013-03-27 18:40:38,2013-03-27 19:01:38,1260,317.22,False
u58,TravelMobility,2013-03-27 19:01:38,2013-03-27 19:21:38,1200,6.0,False
u58,TravelMobility,2013-03-27 19:21:38,2013-03-27 19:41:38,1200,2.48,False
u58,TravelMobility,2013-03-27 19:41:38,2013-03-27 20:01:38,1200,1.2,False
u58,TravelMobility,2013-03-27 20:01:38,2013-03-27 20:21:38,1200,2.8,False
u58,TravelMobility,2013-03-27 20:21:38,2013-03-27 20:41:38,1200,217.87,False
u58,TravelMobility,2013-03-27 20:41:38,2013-03-27 21:01:38,1200,223.04,False
u58,TravelMobility,2013-03-27 21:01:38,2013-03-27 21:21:38,1200,1.33,False
u58,TravelMobility,2013-03-27 21:21:38,2013-03-27 21:41:38,1200,1.18,False
u58,TravelMobility,2013-03-27 21:41:38,2013-03-27 22:01:38,1200,5.21,False
u58,TravelMobility,2013-03-27 22:01:38,2013-03-27 22:21:38,1200,4.64,False
u58,TravelMobility,2013-03-27 22:21:38,2013-03-27 22:41:38,1200,0.76,False
u58,TravelMobility,2013-03-27 22:41:38,2013-03-27 23:01:38,1200,1.93,False
u58,TravelMobility,2013-03-27 23:01:38,2013-03-27 23:21:38,1200,1.45,False
u58,TravelMobility,2013-03-27 23:21:38,2013-03-27 23:41:38,1200,0.48,False
u58,TravelMobility,2013-03-27 23:41:38,2013-03-28 00:01:38,1200,1.87,False
u58,TravelMobility,2013-03-28 00:01:38,2013-03-28 00:21:38,1200,1.79,False
u58,TravelMobility,2013-03-28 00:21:38,2013-03-28 00:41:38,1200,0.65,False
u58,TravelMobility,2013-03-28 00:41:38,2013-03-28 01:01:38,1200,6.74,False
u58,TravelMobility,2013-03-28 01:01:38,2013-03-28 01:21:38,1200,5.27,False
u58,TravelMobility,2013-03-28 01:21:38,2013-03-28 01:41:38,1200,0.95,False
u58,TravelMobility,2013-03-28 01:41:38,2013-03-28 02:01:38,1200,1.3,False
u58,TravelMobility,2013-03-28 02:01:38,2013-03-28 02:21:38,1200,0.76,False
u58,TravelMobility,2013-03-28 02:21:38,2013-03-28 02:41:38,1200,1.75,False
u58,TravelMobility,2013-03-28 02:41:38,2013-03-28 03:01:38,1200,1.56,False
u58,TravelMobility,2013-03-28 03:01:38,2013-03-28 03:21:38,1200,2.16,False
u58,TravelMobility,2013-03-28 03:21:38,2013-03-28 03:41:38,1200,0.45,False
u58,TravelMobility,2013-03-28 03:41:38,2013-03-28 04:01:38,1200,3.31,False
u58,TravelMobility,2013-03-28 04:01:38,2013-03-28 04:21:38,1200,5.18,False
u58,TravelMobility,2013-03-28 04:21:38,2013-03-28 04:41:38,1200,1.47,False
u58,TravelMobility,2013-03-28 04:41:38,2013-03-28 05:01:38,1200,2.36,False
u58,TravelMobility,2013-03-28 05:01:38,2013-03-28 05:21:38,1200,3.49,False
u58,TravelMobility,2013-03-28 05:21:38,2013-03-28 05:41:38,1200,2.92,False
u58,TravelMobility,2013-03-28 05:41:38,2013-03-28 06:01:38,1200,1.58,False
u58,TravelMobility,2013-03-28 06:01:38,2013-03-28 06:21:38,1200,3.28,False
u58,TravelMobility,2013-03-28 06:21:38,2013-03-28 06:41:38,1200,4.11,False
u58,TravelMobility,2013-03-28 06:41:38,2013-03-28 07:01:38,1200,1.49,False
u58,TravelMobility,2013-03-28 07:01:38,2013-03-28 07:21:38,1200,1.46,False
u58,TravelMobility,2013-03-28 07:21:38,2013-03-28 07:41:38,1200,2.44,False
u58,TravelMobility,2013-03-28 07:41:38,2013-03-28 08:00:01,1103,4.52,False
u58,TravelMobility,2013-03-28 08:00:01,2013-03-28 08:21:38,1297,2.52,False
u58,TravelMobility,2013-03-28 08:21:38,2013-03-28 08:41:38,1200,0.55,False
u58,TravelMobility,2013-03-28 08:41:38,2013-03-28 09:01:38,1200,0.27,False
u58,TravelMobility,2013-03-28 09:01:38,2013-03-28 09:20:35,1137,1.63,False
u58,TravelMobility,2013-03-28 09:20:35,2013-03-28 09:41:38,1263,0.66,False
u58,TravelMobility,2013-03-28 09:41:38,2013-03-28 10:01:38,1200,0.77,False
u58,TravelMobility,2013-03-28 10:01:38,2013-03-28 10:21:38,1200,2.31,False
u58,TravelMobility,2013-03-28 10:21:38,2013-03-28 10:41:38,1200,2.33,False
u58,TravelMobility,2013-03-28 10:41:38,2013-03-28 11:01:38,1200,2.49,False
u58,TravelMobility,2013-03-28 11:01:38,2013-03-28 11:21:38,1200,1.23,False
u58,TravelMobility,2013-03-28 11:21:38,2013-03-28 11:41:38,1200,3.69,False
u58,TravelMobility,2013-03-28 11:41:38,2013-03-28 12:01:38,1200,289.45,False
u58,TravelMobility,2013-03-28 12:01:38,2013-03-28 12:21:38,1200,10.37,False
u58,TravelMobility,2013-03-28 12:21:38,2013-03-28 12:40:36,1138,27.78,False
u58,TravelMobility,2013-03-28 12:40:36,2013-03-28 13:01:38,1262,237.62,False
u58,TravelMobility,2013-03-28 13:01:38,2013-03-28 13:21:38,1200,39.54,False
u58,TravelMobility,2013-03-28 13:21:38,2013-03-28 13:41:38,1200,1.2,False
u58,TravelMobility,2013-03-28 13:41:38,2013-03-28 14:01:38,1200,2.16,False
u58,TravelMobility,2013-03-28 14:01:38,2013-03-28 14:21:38,1200,3.32,False
u58,TravelMobility,2013-03-28 14:21:38,2013-03-28 14:41:38,1200,3.96,False
u58,TravelMobility,2013-03-28 14:41:38,2013-03-28 15:01:38,1200,2.25,False
u58,TravelMobility,2013-03-28 15:01:38,2013-03-28 15:21:38,1200,0.88,False
u58,TravelMobility,2013-03-28 15:21:38,2013-03-28 15:41:38,1200,1.69,False
u58,TravelMobility,2013-03-28 15:41:38,2013-03-28 16:01:38,1200,1.21,False
u58,TravelMobility,2013-03-28 16:01:38,2013-03-28 16:21:38,1200,1.72,False
u58,TravelMobility,2013-03-28 16:21:38,2013-03-28 16:41:38,1200,0.46,False
u58,TravelMobility,2013-03-28 16:41:38,2013-03-28 17:01:38,1200,3.54,False
u58,TravelMobility,2013-03-28 17:01:38,2013-03-28 17:21:38,1200,1.61,False
u58,TravelMobility,2013-03-28 17:21:38,2013-03-28 17:41:38,1200,2.03,False
u58,TravelMobility,2013-03-28 17:41:38,2013-03-28 18:01:38,1200,1.05,False
u58,TravelMobility,2013-03-28 18:01:38,2013-03-28 18:21:38,1200,2.02,False
u58,TravelMobility,2013-03-28 18:21:38,2013-03-28 18:41:38,1200,2.86,False
u58,TravelMobility,2013-03-28 18:41:38,2013-03-28 19:00:19,1121,333.33,False
u58,TravelMobility,2013-03-28 19:00:19,2013-03-28 19:21:38,1279,22.94,False
u58,TravelMobility,2013-03-28 19:21:38,2013-03-28 19:41:38,1200,0.88,False
u58,TravelMobility,2013-03-28 19:41:38,2013-03-28 20:01:38,1200,1.97,False
u58,TravelMobility,2013-03-28 20:01:38,2013-03-28 20:21:38,1200,0.46,False
u58,TravelMobility,2013-03-28 20:21:38,2013-03-28 20:41:38,1200,0.32,False
u58,TravelMobility,2013-03-28 20:41:38,2013-03-28 21:01:38,1200,4.68,False
u58,TravelMobility,2013-03-28 21:01:38,2013-03-28 21:21:38,1200,311.31,False
u58,TravelMobility,2013-03-28 21:21:38,2013-03-28 21:41:38,1200,5.12,False
u58,TravelMobility,2013-03-28 21:41:38,2013-03-28 21:59:47,1089,0.71,False
u58,TravelMobility,2013-03-28 21:59:47,2013-03-28 22:21:38,1311,2.85,False
u58,TravelMobility,2013-03-28 22:21:38,2013-03-28 22:41:38,1200,2.34,False
u58,TravelMobility,2013-03-28 22:41:38,2013-03-28 23:01:38,1200,0.94,False
u58,TravelMobility,2013-03-28 23:01:38,2013-03-28 23:21:38,1200,1.88,False
u58,TravelMobility,2013-03-28 23:21:38,2013-03-28 23:41:38,1200,2.98,False
u58,TravelMobility,2013-03-28 23:41:38,2013-03-29 00:01:38,1200,1.63,False
u58,TravelMobility,2013-03-29 00:01:38,2013-03-29 00:21:38,1200,1.92,False
u58,TravelMobility,2013-03-29 00:21:38,2013-03-29 00:41:38,1200,1.94,False
u58,TravelMobility,2013-03-29 00:41:38,2013-03-29 01:01:38,1200,3.42,False
u58,TravelMobility,2013-03-29 01:01:38,2013-03-29 01:21:38,1200,0.87,False
u58,TravelMobility,2013-03-29 01:21:38,2013-03-29 01:41:38,1200,2.38,False
u58,TravelMobility,2013-03-29 01:41:38,2013-03-29 02:01:38,1200,0.75,False
u58,TravelMobility,2013-03-29 02:01:38,2013-03-29 02:21:38,1200,5.27,False
u58,TravelMobility,2013-03-29 02:21:38,2013-03-29 02:41:38,1200,3.19,False
u58,TravelMobility,2013-03-29 02:41:38,2013-03-29 03:01:38,1200,2.65,False
u58,TravelMobility,2013-03-29 03:01:38,2013-03-29 03:21:38,1200,2.69,False
u58,TravelMobility,2013-03-29 03:21:38,2013-03-29 03:41:38,1200,0.69,False
