uid,eventType,datetime,endtime,duration,distance,is_travel
u31,TravelMobility,2013-03-27 13:58:15,2013-03-27 14:18:15,1200,2.03,False
u31,TravelMobility,2013-03-27 14:18:15,2013-03-27 15:05:58,2863,2.9,False
u31,TravelMobility,2013-03-27 15:05:58,2013-03-27 16:38:01,5523,3.06,False
u31,TravelMobility,2013-03-27 16:38:01,2013-03-27 16:58:11,1210,478.67,False
u31,TravelMobility,2013-03-27 16:58:11,2013-03-27 16:59:22,71,4.12,False
u31,TravelMobility,2013-03-27 16:59:22,2013-03-27 17:38:08,2326,2490.55,True
u31,TravelMobility,2013-03-27 17:38:08,2013-03-27 17:58:07,1199,5.35,False
u31,TravelMobility,2013-03-27 17:58:07,2013-03-27 18:18:07,1200,39.26,False
u31,TravelMobility,2013-03-27 18:18:07,2013-03-27 18:38:07,1200,39.44,False
u31,TravelMobility,2013-03-27 18:38:07,2013-03-27 18:58:07,1200,4.91,False
u31,TravelMobility,2013-03-27 18:58:07,2013-03-27 19:18:12,1205,40.16,False
u31,TravelMobility,2013-03-27 19:18:12,2013-03-27 19:38:07,1195,63.01,False
u31,TravelMobility,2013-03-27 19:38:07,2013-03-27 19:58:07,1200,10.22,False
u31,TravelMobility,2013-03-27 19:58:07,2013-03-27 20:18:07,1200,13.89,False
u31,TravelMobility,2013-03-27 20:18:07,2013-03-27 20:38:07,1200,3.56,False
u31,TravelMobility,2013-03-27 20:38:07,2013-03-27 20:58:07,1200,0.0,False
u31,TravelMobility,2013-03-27 20:58:07,2013-03-27 21:18:07,1200,20.36,False
u31,TravelMobility,2013-03-27 21:18:07,2013-03-27 21:38:07,1200,0.32,False
u31,TravelMobility,2013-03-27 21:38:07,2013-03-27 21:58:07,1200,0.59,False
u31,TravelMobility,2013-03-27 21:58:07,2013-03-27 22:18:11,1204,57.09,False
u31,TravelMobility,2013-03-27 22:18:11,2013-03-27 22:38:07,1196,38.64,False
u31,TravelMobility,2013-03-27 22:38:07,2013-03-27 22:58:07,1200,20.13,False
u31,TravelMobility,2013-03-27 22:58:07,2013-03-27 23:18:11,1204,20.99,False
u31,TravelMobility,2013-03-27 23:18:11,2013-03-27 23:38:07,1196,37.71,False
u31,TravelMobility,2013-03-27 23:38:07,2013-03-27 23:58:07,1200,0.0,False
u31,TravelMobility,2013-03-27 23:58:07,2013-03-28 00:18:07,1200,31.4,False
u31,TravelMobility,2013-03-28 00:18:07,2013-03-28 00:38:07,1200,25.83,False
u31,TravelMobility,2013-03-28 00:38:07,2013-03-28 00:58:07,1200,34.07,False
u31,TravelMobility,2013-03-28 00:58:07,2013-03-28 01:18:07,1200,58.12,False
u31,TravelMobility,2013-03-28 01:18:07,2013-03-28 01:38:07,1200,30.33,False
u31,TravelMobility,2013-03-28 01:38:07,2013-03-28 01:58:07,1200,25.22,False
u31,TravelMobility,2013-03-28 01:58:07,2013-03-28 02:18:07,1200,0.81,False
