uid,eventType,datetime,endtime,duration,distance,is_travel
u35,TravelMobility,2013-03-27 00:09:14,2013-03-27 00:29:14,1200,0.76,False
u35,TravelMobility,2013-03-27 00:29:14,2013-03-27 00:49:14,1200,0.41,False
u35,TravelMobility,2013-03-27 00:49:14,2013-03-27 01:09:14,1200,1.0,False
u35,TravelMobility,2013-03-27 01:09:14,2013-03-27 01:29:14,1200,0.66,False
u35,TravelMobility,2013-03-27 01:29:14,2013-03-27 01:49:14,1200,0.58,False
u35,TravelMobility,2013-03-27 01:49:14,2013-03-27 02:09:14,1200,2.28,False
u35,TravelMobility,2013-03-27 02:09:14,2013-03-27 02:29:14,1200,3.06,False
u35,TravelMobility,2013-03-27 02:29:14,2013-03-27 02:49:14,1200,2.42,False
u35,TravelMobility,2013-03-27 02:49:14,2013-03-27 03:09:14,1200,2.72,False
u35,TravelMobility,2013-03-27 03:09:14,2013-03-27 03:29:14,1200,1.66,False
u35,TravelMobility,2013-03-27 03:29:14,2013-03-27 03:49:14,1200,1.81,False
u35,TravelMobility,2013-03-27 03:49:14,2013-03-27 04:09:14,1200,1.15,False
u35,TravelMobility,2013-03-27 04:09:14,2013-03-27 04:29:14,1200,1.02,False
u35,TravelMobility,2013-03-27 04:29:14,2013-03-27 04:49:14,1200,1.33,False
u35,TravelMobility,2013-03-27 04:49:14,2013-03-27 05:09:14,1200,4.99,False
u35,TravelMobility,2013-03-27 05:09:14,2013-03-27 05:29:14,1200,0.89,False
u35,TravelMobility,2013-03-27 05:29:14,2013-03-27 05:49:14,1200,1.52,False
u35,TravelMobility,2013-03-27 05:49:14,2013-03-27 06:09:14,1200,1.91,False
u35,TravelMobility,2013-03-27 06:09:14,2013-03-27 06:29:14,1200,3.64,False
u35,TravelMobility,2013-03-27 06:29:14,2013-03-27 06:49:14,1200,1.76,False
u35,TravelMobility,2013-03-27 06:49:14,2013-03-27 07:09:14,1200,2.61,False
u35,TravelMobility,2013-03-27 07:09:14,2013-03-27 07:29:14,1200,3.08,False
u35,TravelMobility,2013-03-27 07:29:14,2013-03-27 07:49:14,1200,1.78,False
u35,TravelMobility,2013-03-27 07:49:14,2013-03-27 08:09:14,1200,0.74,False
u35,TravelMobility,2013-03-27 08:09:14,2013-03-27 08:29:14,1200,2.54,False
u35,TravelMobility,2013-03-27 08:29:14,2013-03-27 08:49:14,1200,0.02,False
u35,TravelMobility,2013-03-27 08:49:14,2013-03-27 08:49:17,3,23.05,False
u35,TravelMobility,2013-03-27 08:49:17,2013-03-27 09:29:14,2397,21.0,False
u35,TravelMobility,2013-03-27 09:29:14,2013-03-27 09:49:14,1200,0.3,False
u35,TravelMobility,2013-03-27 09:49:14,2013-03-27 10:09:14,1200,3.59,False
u35,TravelMobility,2013-03-27 10:09:14,2013-03-27 10:29:14,1200,3.89,False
u35,TravelMobility,2013-03-27 10:29:14,2013-03-27 10:49:14,1200,0.44,False
u35,TravelMobility,2013-03-27 10:49:14,2013-03-27 11:09:14,1200,5.52,False
u35,TravelMobility,2013-03-27 11:09:14,2013-03-27 11:29:14,1200,2.45,False
u35,TravelMobility,2013-03-27 11:29:14,2013-03-27 11:49:14,1200,2.02,False
u35,TravelMobility,2013-03-27 11:49:14,2013-03-27 12:09:14,1200,1.74,False
u35,TravelMobility,2013-03-27 12:09:14,2013-03-27 12:29:14,1200,1.55,False
u35,TravelMobility,2013-03-27 12:29:14,2013-03-27 12:49:14,1200,0.0,False
u35,TravelMobility,2013-03-27 12:49:14,2013-03-27 13:09:14,1200,2.09,False
u35,TravelMobility,2013-03-27 13:09:14,2013-03-27 13:29:14,1200,0.0,False
u35,TravelMobility,2013-03-27 13:29:14,2013-03-27 13:49:14,1200,4.95,False
u35,TravelMobility,2013-03-27 13:49:14,2013-03-27 14:09:14,1200,5.33,False
u35,TravelMobility,2013-03-27 14:09:14,2013-03-27 14:43:02,2028,2.94,False
u35,TravelMobility,2013-03-27 14:43:02,2013-03-27 15:08:18,1516,2.1,False
u35,TravelMobility,2013-03-27 15:08:18,2013-03-27 15:31:45,1407,1.84,False
u35,TravelMobility,2013-03-27 15:31:45,2013-03-28 13:03:36,77511,1.77,False
u35,TravelMobility,2013-03-28 13:03:36,2013-03-28 13:23:43,1207,4.96,False
u35,TravelMobility,2013-03-28 13:23:43,2013-03-28 13:43:43,1200,0.91,False
u35,TravelMobility,2013-03-28 13:43:43,2013-03-28 13:43:44,1,2.19,False
