uid,eventType,datetime,endtime,duration,distance,is_travel
u01,TravelMobility,2013-03-27 00:03:29,2013-03-27 00:23:29,1200,4.17,False
u01,TravelMobility,2013-03-27 00:23:29,2013-03-27 00:43:25,1196,6.03,False
u01,TravelMobility,2013-03-27 00:43:25,2013-03-27 01:03:29,1204,5.75,False
u01,TravelMobility,2013-03-27 01:03:29,2013-03-27 01:23:25,1196,27.76,False
u01,TravelMobility,2013-03-27 01:23:25,2013-03-27 01:43:33,1208,28.34,False
u01,TravelMobility,2013-03-27 01:43:33,2013-03-27 02:03:29,1196,16.32,False
u01,TravelMobility,2013-03-27 02:03:29,2013-03-27 02:23:31,1202,27.16,False
u01,TravelMobility,2013-03-27 02:23:31,2013-03-27 02:43:31,1200,3.78,False
u01,TravelMobility,2013-03-27 02:43:31,2013-03-27 03:03:33,1202,15.63,False
u01,TravelMobility,2013-03-27 03:03:33,2013-03-27 03:23:32,1199,17.19,False
u01,TravelMobility,2013-03-27 03:23:32,2013-03-27 03:43:29,1197,24.54,False
u01,TravelMobility,2013-03-27 03:43:29,2013-03-27 04:03:32,1203,29.0,False
u01,TravelMobility,2013-03-27 04:03:32,2013-03-27 04:23:30,1198,10.63,False
u01,TravelMobility,2013-03-27 04:23:30,2013-03-27 04:43:32,1202,17.14,False
u01,TravelMobility,2013-03-27 04:43:32,2013-03-27 05:03:32,1200,24.25,False
u01,TravelMobility,2013-03-27 05:03:32,2013-03-27 05:23:29,1197,6.15,False
u01,TravelMobility,2013-03-27 05:23:29,2013-03-27 05:43:29,1200,2.95,False
u01,TravelMobility,2013-03-27 05:43:29,2013-03-27 06:03:32,1203,15.35,False
u01,TravelMobility,2013-03-27 06:03:32,2013-03-27 06:23:29,1197,15.78,False
u01,TravelMobility,2013-03-27 06:23:29,2013-03-27 06:43:29,1200,2.91,False
u01,TravelMobility,2013-03-27 06:43:29,2013-03-27 07:03:29,1200,2.99,False
u01,TravelMobility,2013-03-27 07:03:29,2013-03-27 07:23:31,1202,24.08,False
u01,TravelMobility,2013-03-27 07:23:31,2013-03-27 07:43:29,1198,26.36,False
u01,TravelMobility,2013-03-27 07:43:29,2013-03-27 08:03:31,1202,35.36,False
u01,TravelMobility,2013-03-27 08:03:31,2013-03-27 08:23:29,1198,35.24,False
u01,TravelMobility,2013-03-27 08:23:29,2013-03-27 08:36:57,808,31.14,False
u01,TravelMobility,2013-03-27 08:36:57,2013-03-27 09:23:29,2792,484.1,False
u01,TravelMobility,2013-03-27 09:23:29,2013-03-27 09:43:29,1200,6.11,False
u01,TravelMobility,2013-03-27 09:43:29,2013-03-27 10:03:31,1202,1005.63,True
u01,TravelMobility,2013-03-27 10:03:31,2013-03-27 10:23:29,1198,4.09,False
u01,TravelMobility,2013-03-27 10:23:29,2013-03-27 10:43:29,1200,5.71,False
u01,TravelMobility,2013-03-27 10:43:29,2013-03-27 11:03:29,1200,6.32,False
u01,TravelMobility,2013-03-27 11:03:29,2013-03-27 11:08:48,319,222.51,False
u01,TravelMobility,2013-03-27 11:08:48,2013-03-27 13:03:29,6881,283.65,False
u01,TravelMobility,2013-03-27 13:03:29,2013-03-27 13:23:29,1200,20.63,False
u01,TravelMobility,2013-03-27 13:23:29,2013-03-27 13:43:29,1200,8.01,False
u01,TravelMobility,2013-03-27 13:43:29,2013-03-27 14:03:29,1200,0.66,False
u01,TravelMobility,2013-03-27 14:03:29,2013-03-27 14:23:28,1199,36.08,False
u01,TravelMobility,2013-03-27 14:23:28,2013-03-27 14:43:29,1201,36.75,False
u01,TravelMobility,2013-03-27 14:43:29,2013-03-27 15:03:29,1200,2.87,False
u01,TravelMobility,2013-03-27 15:03:29,2013-03-27 15:23:29,1200,1.91,False
u01,TravelMobility,2013-03-27 15:23:29,2013-03-27 16:03:29,2400,0.84,False
u01,TravelMobility,2013-03-27 16:03:29,2013-03-27 16:23:29,1200,9.78,False
u01,TravelMobility,2013-03-27 16:23:29,2013-03-27 16:43:29,1200,6.3,False
u01,TravelMobility,2013-03-27 16:43:29,2013-03-27 17:03:29,1200,6.38,False
u01,TravelMobility,2013-03-27 17:03:29,2013-03-27 17:23:29,1200,6.32,False
u01,TravelMobility,2013-03-27 17:23:29,2013-03-27 17:43:29,1200,11.0,False
u01,TravelMobility,2013-03-27 17:43:29,2013-03-27 18:03:29,1200,6.76,False
u01,TravelMobility,2013-03-27 18:03:29,2013-03-27 18:23:29,1200,14.92,False
u01,TravelMobility,2013-03-27 18:23:29,2013-03-27 18:43:29,1200,1.34,False
u01,TravelMobility,2013-03-27 18:43:29,2013-03-27 19:03:29,1200,19.45,False
u01,TravelMobility,2013-03-27 19:03:29,2013-03-27 19:23:32,1203,9.75,False
u01,TravelMobility,2013-03-27 19:23:32,2013-03-27 20:23:29,3597,564.94,True
u01,TravelMobility,2013-03-27 20:23:29,2013-03-27 20:23:30,1,2.13,False
u01,TravelMobility,2013-03-27 20:23:30,2013-03-27 21:03:29,2399,572.16,True
u01,TravelMobility,2013-03-27 21:03:29,2013-03-27 21:23:29,1200,5.79,False
u01,TravelMobility,2013-03-27 21:23:29,2013-03-27 21:43:29,1200,3.16,False
u01,TravelMobility,2013-03-27 21:43:29,2013-03-27 22:03:20,1191,53.65,False
u01,TravelMobility,2013-03-27 22:03:20,2013-03-27 22:23:29,1209,54.68,False
u01,TravelMobility,2013-03-27 22:23:29,2013-03-27 22:43:29,1200,11.31,False
u01,TravelMobility,2013-03-27 22:43:29,2013-03-27 23:03:29,1200,5.79,False
u01,TravelMobility,2013-03-27 23:03:29,2013-03-27 23:23:29,1200,4.5,False
u01,TravelMobility,2013-03-27 23:23:29,2013-03-27 23:43:29,1200,9.77,False
u01,TravelMobility,2013-03-27 23:43:29,2013-03-28 00:03:29,1200,11.68,False
u01,TravelMobility,2013-03-28 00:03:29,2013-03-28 00:23:24,1195,40.43,False
u01,TravelMobility,2013-03-28 00:23:24,2013-03-28 00:43:26,1202,28.07,False
u01,TravelMobility,2013-03-28 00:43:26,2013-03-28 01:03:25,1199,31.96,False
u01,TravelMobility,2013-03-28 01:03:25,2013-03-28 01:23:29,1204,12.56,False
u01,TravelMobility,2013-03-28 01:23:29,2013-03-28 01:43:29,1200,4.93,False
u01,TravelMobility,2013-03-28 01:43:29,2013-03-28 02:03:29,1200,1.43,False
u01,TravelMobility,2013-03-28 02:03:29,2013-03-28 02:23:29,1200,5.6,False
u01,TravelMobility,2013-03-28 02:23:29,2013-03-28 02:43:32,1203,18.55,False
