uid,eventType,datetime,endtime,duration,distance,is_travel
u04,TravelMobility,2013-03-27 00:06:27,2013-03-27 00:26:27,1200,9.27,False
u04,TravelMobility,2013-03-27 00:26:27,2013-03-27 00:46:27,1200,4.47,False
u04,TravelMobility,2013-03-27 00:46:27,2013-03-27 01:06:27,1200,1.13,False
u04,TravelMobility,2013-03-27 01:06:27,2013-03-27 01:26:27,1200,0.42,False
u04,TravelMobility,2013-03-27 01:26:27,2013-03-27 01:46:27,1200,3.81,False
u04,TravelMobility,2013-03-27 01:46:27,2013-03-27 02:06:28,1201,8.88,False
u04,TravelMobility,2013-03-27 02:06:28,2013-03-27 02:26:27,1199,4.68,False
u04,TravelMobility,2013-03-27 02:26:27,2013-03-27 02:46:27,1200,3.99,False
u04,TravelMobility,2013-03-27 02:46:27,2013-03-27 03:06:27,1200,2.51,False
u04,TravelMobility,2013-03-27 03:06:27,2013-03-27 03:26:27,1200,1.15,False
u04,TravelMobility,2013-03-27 03:26:27,2013-03-27 03:46:27,1200,5.19,False
u04,TravelMobility,2013-03-27 03:46:27,2013-03-27 04:06:27,1200,1.63,False
u04,TravelMobility,2013-03-27 04:06:27,2013-03-27 04:26:27,1200,5.57,False
u04,TravelMobility,2013-03-27 04:26:27,2013-03-27 04:46:27,1200,7.39,False
u04,TravelMobility,2013-03-27 04:46:27,2013-03-27 05:06:27,1200,6.35,False
u04,TravelMobility,2013-03-27 05:06:27,2013-03-27 05:26:27,1200,4.79,False
u04,TravelMobility,2013-03-27 05:26:27,2013-03-27 05:46:27,1200,1.13,False
u04,TravelMobility,2013-03-27 05:46:27,2013-03-27 06:06:27,1200,9.83,False
u04,TravelMobility,2013-03-27 06:06:27,2013-03-27 06:26:27,1200,5.61,False
u04,TravelMobility,2013-03-27 06:26:27,2013-03-27 06:46:27,1200,4.91,False
u04,TravelMobility,2013-03-27 06:46:27,2013-03-27 07:06:28,1201,83.07,False
u04,TravelMobility,2013-03-27 07:06:28,2013-03-27 07:26:27,1199,302.67,False
u04,TravelMobility,2013-03-27 07:26:27,2013-03-27 07:46:27,1200,7.13,False
u04,TravelMobility,2013-03-27 07:46:27,2013-03-27 08:06:27,1200,9.15,False
u04,TravelMobility,2013-03-27 08:06:27,2013-03-27 08:26:27,1200,4.78,False
u04,TravelMobility,2013-03-27 08:26:27,2013-03-27 08:46:27,1200,3.16,False
u04,TravelMobility,2013-03-27 08:46:27,2013-03-27 09:06:27,1200,1.35,False
u04,TravelMobility,2013-03-27 09:06:27,2013-03-27 09:26:27,1200,1.79,False
u04,TravelMobility,2013-03-27 09:26:27,2013-03-27 09:46:29,1202,265.84,False
u04,TravelMobility,2013-03-27 09:46:29,2013-03-27 10:06:28,1199,577.48,True
u04,TravelMobility,2013-03-27 10:06:28,2013-03-27 10:26:27,1199,10.05,False
u04,TravelMobility,2013-03-27 10:26:27,2013-03-27 10:46:27,1200,5.62,False
u04,TravelMobility,2013-03-27 10:46:27,2013-03-27 11:06:27,1200,16.11,False
u04,TravelMobility,2013-03-27 11:06:27,2013-03-27 11:26:27,1200,657.34,True
u04,TravelMobility,2013-03-27 11:26:27,2013-03-27 11:46:27,1200,57.21,False
u04,TravelMobility,2013-03-27 11:46:27,2013-03-27 12:05:40,1153,178.11,False
u04,TravelMobility,2013-03-27 12:05:40,2013-03-27 12:26:27,1247,25.49,False
u04,TravelMobility,2013-03-27 12:26:27,2013-03-27 12:46:27,1200,356.2,False
u04,TravelMobility,2013-03-27 12:46:27,2013-03-27 13:06:28,1201,32.46,False
u04,TravelMobility,2013-03-27 13:06:28,2013-03-27 13:26:27,1199,0.16,False
u04,TravelMobility,2013-03-27 13:26:27,2013-03-27 13:46:27,1200,1.27,False
u04,TravelMobility,2013-03-27 13:46:27,2013-03-27 14:06:27,1200,2.09,False
u04,TravelMobility,2013-03-27 14:06:27,2013-03-27 14:26:27,1200,42.36,False
u04,TravelMobility,2013-03-27 14:26:27,2013-03-27 14:46:27,1200,369.23,False
u04,TravelMobility,2013-03-27 14:46:27,2013-03-27 15:06:28,1201,932.4,True
u04,TravelMobility,2013-03-27 15:06:28,2013-03-27 15:26:27,1199,3.39,False
u04,TravelMobility,2013-03-27 15:26:27,2013-03-27 15:46:27,1200,9.72,False
u04,TravelMobility,2013-03-27 15:46:27,2013-03-27 16:06:27,1200,3.2,False
u04,TravelMobility,2013-03-27 16:06:27,2013-03-27 16:26:27,1200,8.03,False
u04,TravelMobility,2013-03-27 16:26:27,2013-03-27 16:46:27,1200,2.99,False
u04,TravelMobility,2013-03-27 16:46:27,2013-03-27 17:06:27,1200,3.61,False
u04,TravelMobility,2013-03-27 17:06:27,2013-03-27 17:26:27,1200,5.3,False
u04,TravelMobility,2013-03-27 17:26:27,2013-03-27 17:32:07,340,67.31,False
u04,TravelMobility,2013-03-27 17:32:07,2013-03-27 18:06:28,2061,889.7,True
u04,TravelMobility,2013-03-27 18:06:28,2013-03-27 18:26:27,1199,333.97,False
u04,TravelMobility,2013-03-27 18:26:27,2013-03-27 18:46:27,1200,0.41,False
u04,TravelMobility,2013-03-27 18:46:27,2013-03-27 19:06:28,1201,2.2,False
u04,TravelMobility,2013-03-27 19:06:28,2013-03-27 19:26:27,1199,2.23,False
u04,TravelMobility,2013-03-27 19:26:27,2013-03-27 19:46:27,1200,0.28,False
u04,TravelMobility,2013-03-27 19:46:27,2013-03-27 20:06:27,1200,1.22,False
u04,TravelMobility,2013-03-27 20:06:27,2013-03-27 20:26:27,1200,1.05,False
u04,TravelMobility,2013-03-27 20:26:27,2013-03-27 20:46:27,1200,0.0,False
u04,TravelMobility,2013-03-27 20:46:27,2013-03-27 21:06:27,1200,0.31,False
u04,TravelMobility,2013-03-27 21:06:27,2013-03-27 21:26:27,1200,2.63,False
u04,TravelMobility,2013-03-27 21:26:27,2013-03-27 21:46:27,1200,365.92,False
u04,TravelMobility,2013-03-27 21:46:27,2013-03-27 21:59:19,772,418.88,False
u04,TravelMobility,2013-03-27 21:59:19,2013-03-27 22:26:28,1629,51.39,False
u04,TravelMobility,2013-03-27 22:26:28,2013-03-27 22:46:27,1199,31.3,False
u04,TravelMobility,2013-03-27 22:46:27,2013-03-27 23:06:27,1200,368.41,False
u04,TravelMobility,2013-03-27 23:06:27,2013-03-27 23:26:27,1200,141.85,False
u04,TravelMobility,2013-03-27 23:26:27,2013-03-27 23:46:27,1200,13.01,False
u04,TravelMobility,2013-03-27 23:46:27,2013-03-28 00:06:27,1200,7.39,False
u04,TravelMobility,2013-03-28 00:06:27,2013-03-28 00:26:27,1200,4.49,False
u04,TravelMobility,2013-03-28 00:26:27,2013-03-28 00:46:27,1200,0.99,False
u04,TravelMobility,2013-03-28 00:46:27,2013-03-28 01:06:27,1200,1.35,False
u04,TravelMobility,2013-03-28 01:06:27,2013-03-28 01:26:27,1200,1.19,False
