uid,eventType,datetime,endtime,duration,distance,is_travel
u00,TravelMobility,2013-03-27 00:02:43,2013-03-27 00:22:24,1181,44.68,False
u00,TravelMobility,2013-03-27 00:22:24,2013-03-27 00:42:44,1220,44.63,False
u00,TravelMobility,2013-03-27 00:42:44,2013-03-27 01:02:43,1199,0.19,False
u00,TravelMobility,2013-03-27 01:02:43,2013-03-27 01:22:43,1200,0.0,False
u00,TravelMobility,2013-03-27 01:22:43,2013-03-27 01:42:43,1200,0.09,False
u00,TravelMobility,2013-03-27 01:42:43,2013-03-27 02:02:43,1200,0.12,False
u00,TravelMobility,2013-03-27 02:02:43,2013-03-27 02:22:44,1201,21523.05,True
u00,TravelMobility,2013-03-27 02:22:44,2013-03-27 02:22:48,4,0.0,False
u00,TravelMobility,2013-03-27 02:22:48,2013-03-27 03:02:43,2395,13842.36,True
u00,TravelMobility,2013-03-27 03:02:43,2013-03-27 03:02:48,5,0.0,False
u00,TravelMobility,2013-03-27 03:02:48,2013-03-27 04:22:43,4795,0.0,False
u00,TravelMobility,2013-03-27 04:22:43,2013-03-27 04:42:43,1200,0.0,False
u00,TravelMobility,2013-03-27 04:42:43,2013-03-27 05:02:43,1200,0.0,False
u00,TravelMobility,2013-03-27 05:02:43,2013-03-27 05:22:43,1200,0.0,False
u00,TravelMobility,2013-03-27 05:22:43,2013-03-27 05:42:43,1200,0.0,False
u00,TravelMobility,2013-03-27 05:42:43,2013-03-27 06:02:43,1200,0.0,False
u00,TravelMobility,2013-03-27 06:02:43,2013-03-27 06:22:43,1200,0.0,False
u00,TravelMobility,2013-03-27 06:22:43,2013-03-27 06:42:43,1200,0.0,False
u00,TravelMobility,2013-03-27 06:42:43,2013-03-27 07:02:43,1200,0.0,False
u00,TravelMobility,2013-03-27 07:02:43,2013-03-27 07:22:43,1200,7902.26,True
u00,TravelMobility,2013-03-27 07:22:43,2013-03-27 07:42:43,1200,6755.59,True
u00,TravelMobility,2013-03-27 07:42:43,2013-03-27 08:02:43,1200,180.48,False
u00,TravelMobility,2013-03-27 08:02:43,2013-03-27 08:22:43,1200,205.07,False
u00,TravelMobility,2013-03-27 08:22:43,2013-03-27 08:42:43,1200,3.8,False
u00,TravelMobility,2013-03-27 08:42:43,2013-03-27 09:02:43,1200,1.34,False
u00,TravelMobility,2013-03-27 09:02:43,2013-03-27 09:22:43,1200,2.83,False
u00,TravelMobility,2013-03-27 09:22:43,2013-03-27 09:42:43,1200,3.23,False
u00,TravelMobility,2013-03-27 09:42:43,2013-03-27 10:02:43,1200,381.98,False
u00,TravelMobility,2013-03-27 10:02:43,2013-03-27 10:22:43,1200,24.83,False
u00,TravelMobility,2013-03-27 10:22:43,2013-03-27 10:42:43,1200,26.24,False
u00,TravelMobility,2013-03-27 10:42:43,2013-03-27 11:02:43,1200,8.46,False
u00,TravelMobility,2013-03-27 11:02:43,2013-03-27 11:21:34,1131,289.72,False
u00,TravelMobility,2013-03-27 11:21:34,2013-03-27 11:42:45,1271,709.84,True
u00,TravelMobility,2013-03-27 11:42:45,2013-03-27 12:02:43,1198,672.72,True
u00,TravelMobility,2013-03-27 12:02:43,2013-03-27 12:22:43,1200,1.42,False
u00,TravelMobility,2013-03-27 12:22:43,2013-03-27 12:42:43,1200,3.98,False
u00,TravelMobility,2013-03-27 12:42:43,2013-03-27 13:02:43,1200,4.86,False
u00,TravelMobility,2013-03-27 13:02:43,2013-03-27 13:22:43,1200,3.39,False
u00,TravelMobility,2013-03-27 13:22:43,2013-03-27 13:42:43,1200,20.44,False
u00,TravelMobility,2013-03-27 13:42:43,2013-03-27 14:02:43,1200,357.13,False
u00,TravelMobility,2013-03-27 14:02:43,2013-03-27 14:22:43,1200,9.02,False
u00,TravelMobility,2013-03-27 14:22:43,2013-03-27 14:42:43,1200,7.6,False
u00,TravelMobility,2013-03-27 14:42:43,2013-03-27 15:02:43,1200,8.49,False
u00,TravelMobility,2013-03-27 15:02:43,2013-03-27 15:22:47,1204,606.21,True
