uid,eventType,datetime,endtime,duration,distance,is_travel
u41,TravelMobility,2013-03-27 00:14:51,2013-03-27 00:34:51,1200,2.98,False
u41,TravelMobility,2013-03-27 00:34:51,2013-03-27 00:54:51,1200,0.55,False
u41,TravelMobility,2013-03-27 00:54:51,2013-03-27 01:14:51,1200,1.47,False
u41,TravelMobility,2013-03-27 01:14:51,2013-03-27 01:34:51,1200,3.56,False
u41,TravelMobility,2013-03-27 01:34:51,2013-03-27 01:54:51,1200,0.44,False
u41,TravelMobility,2013-03-27 01:54:51,2013-03-27 02:14:51,1200,2.83,False
u41,TravelMobility,2013-03-27 02:14:51,2013-03-27 02:34:51,1200,0.91,False
u41,TravelMobility,2013-03-27 02:34:51,2013-03-27 02:54:51,1200,1.63,False
u41,TravelMobility,2013-03-27 02:54:51,2013-03-27 03:14:51,1200,1.92,False
u41,TravelMobility,2013-03-27 03:14:51,2013-03-27 03:34:51,1200,2.57,False
u41,TravelMobility,2013-03-27 03:34:51,2013-03-27 03:54:51,1200,1.5,False
u41,TravelMobility,2013-03-27 03:54:51,2013-03-27 04:14:51,1200,1.22,False
u41,TravelMobility,2013-03-27 04:14:51,2013-03-27 04:34:51,1200,1.43,False
u41,TravelMobility,2013-03-27 04:34:51,2013-03-27 04:54:51,1200,3.95,False
u41,TravelMobility,2013-03-27 04:54:51,2013-03-27 05:14:51,1200,3.44,False
u41,TravelMobility,2013-03-27 05:14:51,2013-03-27 05:34:51,1200,2.89,False
u41,TravelMobility,2013-03-27 05:34:51,2013-03-27 05:54:51,1200,3.53,False
u41,TravelMobility,2013-03-27 05:54:51,2013-03-27 06:14:51,1200,7.67,False
u41,TravelMobility,2013-03-27 06:14:51,2013-03-27 06:34:51,1200,1.61,False
u41,TravelMobility,2013-03-27 06:34:51,2013-03-27 06:54:51,1200,6.92,False
u41,TravelMobility,2013-03-27 06:54:51,2013-03-27 07:14:51,1200,2.91,False
u41,TravelMobility,2013-03-27 07:14:51,2013-03-27 07:34:52,1201,1.29,False
u41,TravelMobility,2013-03-27 07:34:52,2013-03-27 07:54:51,1199,3.35,False
u41,TravelMobility,2013-03-27 07:54:51,2013-03-27 08:14:51,1200,4.75,False
u41,TravelMobility,2013-03-27 08:14:51,2013-03-27 08:34:51,1200,4.33,False
u41,TravelMobility,2013-03-27 08:34:51,2013-03-27 08:54:51,1200,2.62,False
